english_name,chinese_name,source_id,extra_json
Super H.Q. (J),总部追击2(日),,
Super Hang-On (J) (r00),超级摩托车(日),,
Super Hang-On (UE) (r01),超级摩托车(美欧),,
Super High Impact (UE),美式足球(美欧),,
Super Hydlide (E),田园(欧),,
Super Hydlide (J),田园(日),,
Super Hydlide (U),田园(美),,
Super Kick Off (JUE),超级足球(日美欧),,
Super League (J) (Feb 1989),超级棒球89(日),,
Super League (JUE) (May 1989),超级棒球89(日美欧),,
Super Monaco Grand Prix (JUE) (M2) (r00),超级摩纳哥赛车(r00)(日美欧),,
Super Monaco Grand Prix (JUE) (M2) (r01),超级摩纳哥赛车(r01)(日美欧),,
Super Monaco Grand Prix (JUE) (M2) (r02),超级摩纳哥赛车(r02)(日美欧),,
Super Monaco Grand Prix (U) (r03),超级摩纳哥赛车(r03)(美),,
Super Offroad (U),超级足球(美),,
Super Ping Pong (J),超级乒乓球(日),,
Super Real Basketball (E),超级实况篮球(欧),,
Super Real Basketball (JU),超级实况篮球(日美),,
"Super Shinobi II, The (J) (Beta) [a1]",超级忍2(测试版)[a1](日),,
"Super Shinobi II, The (J) (Beta)",超级忍2(测试版)(日),,
"Super Shinobi II, The (J)",超级忍2(日),,
Super Skidmarks (E) [x],超级火箭车(欧),,
Super Street Fighter II - The New Challengers (E),超级街头霸王2(欧),,
Super Street Fighter II - The New Challengers (J),超级街头霸王2(日),,
Super Street Fighter II - The New Challengers (U),超级街头霸王2(美),,
Super Thunder Blade (J),超级直升机(日),,
Super Thunder Blade (UE),超级直升机(美欧),,
Super Volleyball (J) [x],超级排球(日),,
Super Volleyball (U) [a1],超级排球[a1](美),,
Super Volleyball (U),超级排球(美),,
Superman (Beta),超人(测试版),,
Superman (E),超人(欧),,
Superman (U),超人(美),,
Surging Aura (J),光之冲击(日),,
Sword of Sodan (J),原始之剑(日),,
Sword of Sodan (U),原始之剑(美),,
Sword of Vermilion (U),石中剑(美),,
Syd of Valis (U),,,
Sylvester and Tweety in Cagey Capers (Beta),崔弟与大笨猫(测试版),,
Sylvester and Tweety in Cagey Capers (JUE),崔弟与大笨猫(日美欧),,
Syndicate (JUE),企业联合组织(日美欧,,
Soleil (F),新创世纪(法),,
Soleil (G),新创世纪(德),,
Soleil (S),新创世纪(西),,
Sonic 3D Blast (JUE),音速小子3D(日美欧),,
Sonic and Knuckles (JUE),音速小子加强版(日美欧),,
Sonic and Knuckles + Sonic the Hedgehog (JUE),音速小子加强版+音速小子(日美欧),,
Sonic and Knuckles + Sonic the Hedgehog 2 (JUE),音速小子加强版+音速小子2(日美欧),,
Sonic and Knuckles + Sonic the Hedgehog 3 (JUE),音速小子加强版+音速小子3(日美欧),,
Sonic Classics (E),,,
Sonic Classics (U),,,
Sonic Crackers (Beta),,,
Sonic Eraser (J) (Sega Channel),音速方块(日),,
Sonic Spinball (Beta),音速小子弹珠台(测试版),,
Sonic Spinball (E),音速小子弹珠台(欧),,
Sonic Spinball (J),音速小子弹珠台(日),,
Sonic Spinball (U) [a1],音速小子弹珠台(美)[a1],,
Sonic Spinball (U),音速小子弹珠台(美),,
Sonic the Hedgehog (J) (r01),音速小子(日),,
Sonic the Hedgehog (UE) (r00),音速小子(美欧),,
Sonic the Hedgehog 2 (Beta),音速小子2(测试版),,
Sonic the Hedgehog 2 (JUE) (REV SC02),音速小子2(REV SC02)(日美欧),,
Sonic the Hedgehog 2 (JUE),音速小子2(日美欧),,
Sonic the Hedgehog 3 (E),音速小子3(欧),,
Sonic the Hedgehog 3 (J),音速小子3(日),,
Sonic the Hedgehog 3 (U),音速小子3(美),,
Sorcer Kingdom (J),国王的勇士(日),,
Sorcerer's Kingdom (U) (r00),王国巫师(r00)(美),,
Sorcerer's Kingdom (U) (r01),王国巫师(r01)(美),,
Sorcerian (J),,,
Soul Blade (J) (Unl),,,
Space Harrier (32X) (E),太空哈利(32X)(欧),,
Space Harrier (32X) (JU),太空哈利(32X)(日美),,
Space Harrier II (J),太空哈利2(日),,
Space Harrier II (UE),太空哈利2(美欧),,
Space Invaders 90 (J) [x],太空侵略者90(日),,
Space Invaders 91 (U),太空侵略者91(美),,
Space Turtleship (K),太空飞船(韩),,
Sparkster (E),火箭骑士(欧),,
Sparkster (JU),火箭骑士(日美),,
Speedball 2 - Brutal Deluxe (E),快速球2(欧),,
Speedball 2 - Brutal Deluxe (JU),快速球2(日美),,
Speedy Gonzales - Cheeze Cat-astrophe (E),猫和老鼠(欧),,
Spider-Man - The Animated Series (Beta 1),蜘蛛人-钢铁丛林(测试版 1),,
Spider-Man - The Animated Series (Beta 2),蜘蛛人-钢铁丛林(测试版 2),,
Spider-Man - The Animated Series (JUE),蜘蛛人-钢铁丛林(日美欧),,
Spider-Man - Web of Fire (32X) (JUE),蜘蛛人(32x)(日美欧),,
Spider-Man (UE),蜘蛛人(美欧),,
Spider-Man and Venom - Maximum Carnage (JUE),蜘蛛人与恶毒-大屠杀(日美欧),,
Spider-Man and Venom - Separation Anxiety (JUE),蜘蛛人与恶毒-分忧(日美欧),,
Spider-Man and X-Men - Arcade's Revenge (U),蜘蛛人与X-MEN (美),,
Spiritual Warfare (U) (Unl),心灵作战(Unl)(美),,
Spirou (E),丁丁历险记(欧),,
Splatterhouse 2 (E) [x],鬼屋2(欧),,
Splatterhouse 2 (U),鬼屋2(美),,
Splatterhouse 3 (U),鬼屋3(美),,
Splatterhouse Part 3 (J) [a1],鬼屋3[a1](日),,
Splatterhouse Part 3 (J),鬼屋3(日),,
Spot Goes to Hollywood (U) (r01),七喜小子-走进好莱坞(美),,
Spot Goes to Hollywood (UE) [x],七喜小子-走进好莱坞(美欧),,
Squirrel King (Ch) (Unl),松鼠大战(Unl)(中),,
SS Lucifer - Man Overboard! (JUE),魔鬼撒旦(日美欧),,
Star Control (U) (r03) [a1][x],星际管理(r03)[a1][x](美),,
Star Control (U) (r03) [x],星际管理(r03)[x](美),,
Star Cruiser (J),星际巡洋舰(日),,
Star Trek - Deep Space 9 - Crossroads of Time (E),星舰迷航记-遥远空间(欧),,
Star Trek - Deep Space 9 - Crossroads of Time (U),星舰迷航记-遥远空间(美),,
Star Trek - Starfleet Academy Bridge Simulator (32X) (U),星舰迷航记(32X)(美),,
Star Trek - The Next Generation (U) (r00),星舰迷航记-星际移民(r00)(美),,
Star Trek - The Next Generation (U) (r01),星舰迷航记-星际移民(r01)(美),,
Star Wars Arcade (32X) (E),星际战争(32X)(欧),,
Star Wars Arcade (32X) (J),星际战争(32X)(日),,
Star Wars Arcade (32X) (JU),星际战争(32X)(日美),,
Starflight (U) (r00),星际射击(r00)(美),,
