english_name,chinese_name,source_id,extra_json
"Tower, The (Japan)",塔  （日版）,SS#2077,
Transport Tycoon (Japan),运输大亨  （日版）,SS#2078,
"Trash It (Europe) (En,Fr,De,Es,It)","TRASH IT  （欧版） (En,Fr,De,Es,It)",SS#2079,
True Pinball (Europe),铁球  （欧版）,SS#2080,
True Pinball (USA),铁球  （美版）,SS#2081,
Tryrush Deppy (Japan),猛冲的戴皮  （日版）,SS#2082,
Tsuukai!! Slot Shooting (Japan),痛快!槽射!  （日版）,SS#2083,
"Tunnel B1 (Europe) (En,Fr,De,Es,It)","隧道B1  （欧版） (En,Fr,De,Es,It)",SS#2084,
Tunnel B1 (USA),隧道B1  （美版）,SS#2085,
TurfWind '96 - Take Yutaka Kyousouba Ikusei Game (Japan),ターフウィンド’９６ 武豊 競走馬育成ゲーム  （日版）,SS#2086,
Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1),图坦卡门之谜 - A.N.K.H  （日版） （光碟 1）,SS#2087,
Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 2),图坦卡门之谜 - A.N.K.H  （日版） （光碟 2）,SS#2088,
Twinkle Star Sprites (Japan) (Disc 1) (Game Disc),魔幻小妖精/闪亮小妖精  （日版） （光碟 1） (Game Disc),SS#2089,
Twinkle Star Sprites (Japan) (Disc 2) (Omake Disc),魔幻小妖精/闪亮小妖精  （日版） （光碟 2） (Omake Disc),SS#2090,
"UEFA Euro 96 - England (Europe) (En,Fr,De,Es,It,Pt)","欧洲杯 96 - 英格兰  （欧版） (En,Fr,De,Es,It,Pt)",SS#2091,
Ultimate Mortal Kombat 3 (Europe),终极 真人快打3  （欧版）,SS#2092,
Ultimate Mortal Kombat 3 (Europe) (Rev A),终极 真人快打3  （欧版） （修正版 A）,SS#2093,
Ultimate Mortal Kombat 3 (USA),终极 真人快打3  （美版）,SS#2094,
Ultraman - Hikari no Kyojin Densetsu (Japan),奥特曼 - 光之巨人传说  （日版）,SS#2095,
Ultraman Zukan (Japan),奥特曼图鉴  （日版）,SS#2096,
Ultraman Zukan 2 (Japan),奥特曼图鉴 2  （日版）,SS#2097,
Ultraman Zukan 3 (Japan),奥特曼图鉴 3  （日版）,SS#2098,
Umanari 1 Furlong Theater (Japan),马背上的剧场 （日版）,SS#2099,
Universal Nuts (Japan),神秘奇迹  （日版）,SS#2100,
Uno DX (Japan),乌诺牌DX  （日版）,SS#2101,
"Unsolved, The (Japan) (Disc 1)",未解之谜  （日版） （光碟 1）,SS#2102,
"Unsolved, The (Japan) (Disc 2)",未解之谜  （日版） （光碟 2）,SS#2103,
"Unsolved, The (Japan) (Disc 3)",未解之谜  （日版） （光碟 3）,SS#2104,
Valora Valley Golf (Europe),瓦洛拉谷高尔夫  （欧版）,SS#2105,
Valora Valley Golf (USA),瓦洛拉谷高尔夫  （美版）,SS#2106,
"Vampire Hunter - Darkstalker's Revenge (Japan) (En,Ja) (Demo)","吸血鬼猎人 - 暗语者的复仇  （日版） (En,Ja) （演示版）",SS#2107,
Vampire Hunter - Darkstalkers' Revenge (Japan) (1M),恶魔猎人 恶魔的复仇  （日版） (1M),SS#2108,
"Vampire Hunter - Darkstalkers' Revenge (Japan) (2M, 4M)","恶魔猎人 恶魔的复仇  （日版） (2M, 4M)",SS#2109,
Vampire Hunter - Darkstalkers' Revenge (Japan) (3M),恶魔猎人 恶魔的复仇  （日版） (3M),SS#2110,
Vampire Savior (Japan),恶魔战士3 救世主  （日版）,SS#2111,
Vandal Hearts - Ushinawareta Kodai Bunmei (Japan),汪达尔之心：失落古文明  （日版）,SS#2112,
Vatlva (Japan) (Demo),乱斗赛车  （日版） （演示版）,SS#2113,
Vatlva (Japan) (Rev A),乱斗赛车  （日版） （修正版 A）,SS#2114,
Victory Boxing (Europe),胜利 拳击  （欧版）,SS#2115,
Victory Boxing (Europe) (Demo),胜利 拳击  （欧版） （演示版）,SS#2116,
Victory Goal (Japan) (1A),胜利足球  （日版） (1A),SS#2117,
Victory Goal (Japan) (2B),胜利足球  （日版） (2B),SS#2118,
