english_name,chinese_name,source_id,extra_json
MICHAEL JACKSON THE EXPERIENCE HD,迈克尔杰克逊生涯高清版 [日文版],PCSG00016,"{""date"":""2011-12-17"",""developer"":""Ubisoft"",""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00016.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
Dark Quest: Alliance,地牢猎手：联盟 [日文版],PCSG00017,"{""date"":""2011-12-17"",""developer"":""Ubisoft"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00017.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
Touch My Katamari,块魂：变形 [日文版],PCSG00018,"{""date"":""2011-12-17"",""developer"":""Bandai Namco Games"",""genre"":""动作|平面|3D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00018.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
Shinobido 2: Revenge of Zen,忍道 2：散华 [日文版],PCSG00019,"{""date"":""2011-12-17"",""developer"":""Acquire"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00019.jpg"",""language"":""日语"",""publisher"":""Spike"",""region"":""JP""}"
Zero Escape: Virtue's Last Reward,极限脱出 ADV：善人死亡 [日文版],PCSG00020,"{""date"":""2012-02-16"",""developer"":""ChunSoft"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00020.jpg"",""language"":""日语"",""publisher"":""ChunSoft"",""region"":""JP""}"
F1 2011,F1方程式赛车 2011 [日文版],PCSG00021,"{""date"":""2011-12-17"",""developer"":""Codemasters"",""genre"":""驾驶|竞速"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00021.jpg"",""language"":""日语"",""publisher"":""Codemasters"",""region"":""JP""}"
Army Corps of Hell,地狱军团 [日文版],PCSG00023,"{""date"":""2011-12-17"",""developer"":""Entersphere, Inc."",""genre"":""策略|实时"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00023.jpg"",""language"":""日语"",""publisher"":""Square Enix"",""region"":""JP""}"
Monster Radar,怪物雷达 [日文版],PCSG00024,"{""date"":""2011-12-17"",""developer"":""Sony Marketing"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00024.jpg"",""language"":""日语"",""publisher"":""Sony Marketing"",""region"":""JP""}"
Ragnarok Odyssey,仙境传说 奥德赛 [日文版],PCSG00025,"{""date"":""2012-02-02"",""developer"":""Game Arts"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00025.jpg"",""language"":""日语"",""publisher"":""GungHo"",""region"":""JP""}"
Dream C Club Zero Portable,梦幻俱乐部 Zero 携带版 [日文版],PCSG00026,"{""date"":""2011-12-17"",""developer"":""D3 Publisher"",""genre"":""模拟|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00026.jpg"",""language"":""日语"",""publisher"":""D3 Publisher"",""region"":""JP""}"
Let's try Bass Fishing FISH ON NEXT,上钩了 NEXT [日文版],PCSG00028,"{""date"":""2012-03-29"",""developer"":""Sims"",""genre"":""运动|自然"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00028.jpg"",""language"":""日语"",""publisher"":""Kadokawa Shoten"",""region"":""JP""}"
Mahjong Fight Club: Shinsei Zenkoku Taisen Han,麻将格斗俱乐部：新生•全国对战版 [日文版],PCSG00029,"{""date"":""2011-12-17"",""developer"":""Konami"",""genre"":""混合|棋牌"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00029.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Pro Yakyuu Spirits 2012,职业棒球之魂 2012 [日文版],PCSG00031,"{""date"":""2012-03-29"",""developer"":""Konami"",""genre"":""运动|传统|棒球"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00031.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Super Monkey Ball: Banana Splitz,超级猴子球：香蕉闪电战 [日文版],PCSG00032,"{""date"":""2012-06-14"",""developer"":""Sega"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00032.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
Ninja Gaiden Sigma Plus,忍者龙剑传 Σ+ [日文版],PCSG00033,"{""date"":""2012-02-23"",""developer"":""Team Ninja"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00033.jpg"",""language"":""日语"",""publisher"":""Koei Tecmo Games"",""region"":""JP""}"
Ou to Maou to Shichinin no Himegimitachi: Shin Ousama Monogatari,国王、魔王与7位公主：新•国王物语 [日文版],PCSG00034,"{""date"":""2012-03-29"",""developer"":""Konami"",""genre"":""策略|实时"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00034.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Metal Gear Solid HD Edition,合金装备高清版 [日文版],PCSG00035,"{""date"":""2012-06-28"",""developer"":""Armature Studio"",""genre"":""混合|选辑"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00035.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Assault Armies,突击军团 [日文版],PCSG00036,"{""date"":""2012-02-01"",""developer"":""Bloober Team"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00036.jpg"",""language"":""日语"",""publisher"":""Kemco"",""region"":""JP""}"
Dokuro,骷髅王子 多克罗 [日文版],PCSG00037,"{""date"":""2012-07-05"",""developer"":""Game Arts"",""genre"":""动作|平面|2D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00037.jpg"",""language"":""英语|日语|法语|西班牙语|德语|意大利语|韩语"",""publisher"":""GungHo"",""region"":""JP""}"
Sumioni: Demon Arts,墨鬼 [日文版],PCSG00038,"{""date"":""2012-02-09"",""developer"":""Acquire"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00038.jpg"",""language"":""日语"",""publisher"":""Acquire"",""region"":""JP""}"
FIFA World Class Soccer,FIFA世界杯 [日文版],PCSG00039,"{""date"":""2012-03-15"",""developer"":""Electronic Arts"",""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00039.jpg"",""language"":""日语"",""publisher"":""Electronic Arts"",""region"":""JP""}"
Kidou Senshi Gundam Seed Battle Destiny,机动战士高达 SEED：战斗命运 [日文版],PCSG00040,"{""date"":""2012-06-07"",""developer"":""Artdink"",""genre"":""模拟|科幻"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00040.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
Samurai & Dragons,武士与巨龙 [日文版],PCSG00041,"{""date"":""2012-05-24"",""developer"":""Sega"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00041.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
Eiyuu Densetsu: Zero no Kiseki Evolution,英雄传说：零之轨迹 进化版 [日文版],PCSG00042,"{""date"":""2012-10-18"",""developer"":""Pyramid"",""genre"":""RPG|日式RPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00042.jpg"",""language"":""日语"",""publisher"":""Falcom"",""region"":""JP""}"
Demon Gaze,恶魔凝视 [日文版],PCSG00043,"{""date"":""2013-01-24"",""developer"":""Experience Inc."",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00043.jpg"",""language"":""日语"",""publisher"":""Kadokawa Shoten"",""region"":""JP""}"
Nikoli no Sudoku V: Shugyoku no 12 Puzzle,尼柯利数独：玉珠之 12 谜题 [日文版],PCSG00044,"{""date"":""2012-04-12"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00044.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Puzzle by Nikoli V: Sudoku,尼柯利谜题：数独 [日文版],PCSG00045,"{""date"":""2012-02-08"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00045.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta (Online version),空之波涛：为失落之星献诗 (线上版) [日文版],PCSG00046,"{""date"":""2012-04-26"",""developer"":""Gust"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00046.jpg"",""language"":""日语"",""publisher"":""Gust"",""region"":""JP""}"
TOEIC Test: Jissen Tokkun,实战训练 [日文版],PCSG00047,"{""date"":""2012-03-22"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00047.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Silent Hill: Book of Memories,寂静岭：记忆之书 [日文版],PCSG00049,"{""date"":""2013-02-14"",""developer"":""WayForward"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00049.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
NextRev: Eibunpou Tettei Tokkun,次世代英文法彻底特训 [日文版],PCSG00052,"{""date"":""2012-04-26"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00052.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: Gyouseishoshi Shiken,次世代行政书士试验 [日文版],PCSG00056,"{""date"":""2012-05-31"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00056.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
orgarhythm,奥迦旋律 [日文版],PCSG00057,"{""date"":""2012-08-09"",""developer"":""Acquire"",""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00057.jpg"",""language"":""英语"",""publisher"":""Acquire"",""region"":""JP""}"
Nikoli no Puzzle V: Kakuro,尼柯利谜题：数和 [日文版],PCSG00060,"{""date"":""2012-04-19"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00060.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Puzzle by Nikoli V: Slitherlink,尼柯利谜题：数回 [日文版],PCSG00061,"{""date"":""2012-05-09"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00061.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Time Travelers,时间旅行者 [日文版],PCSG00062,"{""date"":""2012-07-12"",""developer"":""Level 5"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00062.jpg"",""language"":""日语"",""publisher"":""Level 5"",""region"":""JP""}"
Street Fighter X Tekken,街霸×铁拳 [中日文版],PCSG00063,"{""date"":""2012-10-25"",""developer"":""Capcom"",""genre"":""动作|战斗|3D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00063.jpg"",""language"":""英语|日语|韩语|中文"",""publisher"":""Capcom"",""region"":""JP""}"
Jikkyou Powerful Pro Yakyuu 2012,实况力量棒球 2012 [日文版],PCSG00064,"{""date"":""2012-07-19"",""developer"":""Konami"",""genre"":""运动|传统|棒球"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00064.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Moe Moe Daisensou * Gendaiban++,萌萌大作战 现代版++ [日文版],PCSG00065,"{""date"":""2012-08-02"",""developer"":""SystemSoft"",""genre"":""策略|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00065.jpg"",""language"":""日语"",""publisher"":""SystemSoft"",""region"":""JP""}"
Guardian Hearts Online,守护之心 OL [日文版],PCSG00066,"{""date"":""2012-08-09"",""developer"":""Q Entertainment"",""genre"":""RPG|控制台式RPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00066.jpg"",""language"":""日语"",""publisher"":""Q Entertainment"",""region"":""JP""}"
Nikoli no Puzzle V: Heyawake,尼柯利谜题：数房 [日文版],PCSG00067,"{""date"":""2012-06-07"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00067.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Nurikabe,尼柯利谜题：数墙 [日文版],PCSG00068,"{""date"":""2012-05-24"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00068.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Super Hero Generation,超级英雄世纪 [日文版],PCSG00069,"{""date"":""2014-10-23"",""developer"":""Banpresto"",""genre"":""策略|回合制"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00069.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
DJMax Technika Tune,DJMax [日文版],PCSG00070,"{""date"":""2012-09-27"",""developer"":""Neowiz Entertainment"",""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00070.jpg"",""language"":""日语"",""publisher"":""CyberFront"",""region"":""JP""}"
NextRev: Ouyou Jouhougijutsusha Shiken,次世代应用情报技术者试验 [日文版],PCSG00071,"{""date"":""2012-06-28"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00071.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: Kihonjouhou Gijutsusha Shiken,次世代基本情报技术者试验 [日文版],PCSG00072,"{""date"":""2012-06-28"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00072.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: IT Passport Shiken,次世代IT执照试验 [日文版],PCSG00073,"{""date"":""2012-06-28"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00073.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Hatsune Miku -Project DIVA- f,初音未来：歌姬计划 F [日文版],PCSG00074,"{""date"":""2012-08-30"",""developer"":""Sega"",""genre"":""混合|节奏"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00074.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
Valhalla Knights 3,瓦尔哈拉骑士 3 [日文版],PCSG00076,"{""date"":""2013-05-23"",""developer"":""K2"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00076.jpg"",""language"":""日语"",""publisher"":""Marvelous AQL"",""region"":""JP""}"
Danball Senki W Release,纸箱机战 W [日文版],PCSG00077,"{""date"":""2012-10-18"",""developer"":""Level 5"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00077.jpg"",""language"":""日语"",""publisher"":""Level 5"",""region"":""JP""}"
Picotto Knights,小小骑士 [日文版],PCSG00078,"{""date"":""2012-09-20"",""developer"":""NHN Corporation"",""genre"":""RPG|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00078.jpg"",""language"":""日语"",""publisher"":""NHN Corporation"",""region"":""JP""}"
Assault Gunners,冲锋枪手 [日文版],PCSG00079,"{""date"":""2012-06-28"",""developer"":""Marvelous AQL"",""genre"":""动作|射击|第三人称"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00079.jpg"",""language"":""日语"",""publisher"":""Marvelous AQL"",""region"":""JP""}"
Metal Gear Solid 2: Sons of Liberty - HD Edition,合金装备 2：自由之子 高清版 [日文版],PCSG00080,"{""date"":""2012-07-17"",""developer"":""Armature Studio"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00080.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Metal Gear Solid 3: Snake Eater - HD Edition,合金装备 3：食蛇者 高清版 [日文版],PCSG00081,"{""date"":""2012-07-17"",""developer"":""Armature Studio"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00081.jpg"",""language"":""日语"",""publisher"":""Konami"",""region"":""JP""}"
Nikoli no Puzzle V: Akari,尼柯利谜题：博物馆 [日文版],PCSG00082,"{""date"":""2012-06-21"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00082.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Masyu,尼柯利谜题：数手 [日文版],PCSG00083,"{""date"":""2012-07-05"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00083.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Ginsei Shogi: Kyoutendo Toufuu Raijin,银星将棋：强天怒斗风雷神 [日文版],PCSG00084,"{""date"":""2012-08-09"",""developer"":""SilverStar"",""genre"":""混合|棋牌"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00084.jpg"",""language"":""日语"",""publisher"":""SilverStar"",""region"":""JP""}"
NextRev: FP Ginoukentei Shiken 2-Kyuu,次世代FP技能鉴定2级 [日文版],PCSG00085,"{""date"":""2012-07-26"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00085.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: FP Ginoukentei Shiken 3-Kyuu,次世代FP技能鉴定3级 [日文版],PCSG00086,"{""date"":""2012-07-26"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00086.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Tokushu Houdoubu,特殊报道部 [日文版],PCSG00087,"{""date"":""2012-08-23"",""developer"":""Nippon Ichi Software"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00087.jpg"",""language"":""日语"",""publisher"":""Nippon Ichi Software"",""region"":""JP""}"
ELEDiVE,ELEDiVE [日文版],PCSG00088,"{""date"":""2012-05-21"",""developer"":""HAL Osaka"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00088.jpg"",""language"":""日语"",""publisher"":""Grasshopper Manufacture inc."",""region"":""JP""}"
Octalide,OCTALIDE [日文版],PCSG00089,"{""date"":""2012-05-21"",""developer"":""HAL Tokyo"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00089.jpg"",""language"":""日语"",""publisher"":""Grasshopper Manufacture inc."",""region"":""JP""}"
Uni Uni Union,Uni Uni Union [日文版],PCSG00090,"{""date"":""2012-05-21"",""developer"":""Nihon Kogakuin College of Hachioji"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00090.jpg"",""language"":""日语"",""publisher"":""Grasshopper Manufacture inc."",""region"":""JP""}"
Mou Sou Suru Shika Nai,真是的，别无他法了 [日文版],PCSG00091,"{""date"":""2012-05-21"",""developer"":""Trident Computer College"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00091.jpg"",""language"":""日语"",""publisher"":""Grasshopper Manufacture inc."",""region"":""JP""}"
VOLT,伏特 [日文版],PCSG00093,"{""date"":""2012-05-21"",""developer"":""Nihon Kogakuin College"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00093.jpg"",""language"":""日语"",""publisher"":""Grasshopper Manufacture inc."",""region"":""JP""}"
Nikoli no Puzzle V: Yajilin,尼柯利谜题：雅吉林 [日文版],PCSG00094,"{""date"":""2012-09-27"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00094.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Hashi o Kakero,尼柯利谜题：数桥 [日文版],PCSG00095,"{""date"":""2012-08-09"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00095.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Shikaku ni Kire,尼柯利谜题：切成四角 [日文版],PCSG00096,"{""date"":""2012-08-30"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00096.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Number Link,尼柯利谜题：数连 [日文版],PCSG00097,"{""date"":""2012-09-13"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00097.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
Nikoli no Puzzle V: Hitori ni Shitekure,尼柯利谜题：独立完成 [日文版],PCSG00098,"{""date"":""2012-07-19"",""developer"":""Hamster"",""genre"":""混合|解谜"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00098.jpg"",""language"":""日语"",""publisher"":""Hamster"",""region"":""JP""}"
NextRev: Takken Shiken,次世代宅建试验 [日文版],PCSG00099,"{""date"":""2012-08-23"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00099.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: Jouhou Security Specialist Shiken,次世代信息安全专家试验 [日文版],PCSG00100,"{""date"":""2012-08-23"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00100.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
AKB1/149 Renai Sousenkyo,AKB 1/149恋爱总选举 [日文版],PCSG00102,"{""date"":""2012-12-20"",""developer"":""Bandai Namco Games"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00102.jpg"",""language"":""日语"",""publisher"":""Bandai Namco Games"",""region"":""JP""}"
Earth Defense Force 2017 Portable,地球防卫军 3 携带版 [日文版],PCSG00103,"{""date"":""2012-09-27"",""developer"":""Sandlot"",""genre"":""动作|射击|第三人称"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00103.jpg"",""language"":""日语"",""publisher"":""D3Publisher"",""region"":""JP""}"
Jet Set Radio,街头涂鸦 [日文版],PCSG00104,"{""date"":""2013-02-20"",""developer"":""Sega"",""genre"":""动作|平面|3D"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00104.jpg"",""language"":""日语"",""publisher"":""Sega"",""region"":""JP""}"
Ys: Memories of Celceta,伊苏：塞尔塞塔的树海 [日文版],PCSG00105,"{""date"":""2012-09-27"",""developer"":""Falcom"",""genre"":""RPG|ARPG"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00105.jpg"",""language"":""日语"",""publisher"":""Falcom"",""region"":""JP""}"
Need for Speed: Most Wanted,极品飞车：最高通缉 [日文版],PCSG00106,"{""date"":""2012-11-15"",""developer"":""Criterion Games"",""genre"":""驾驶|竞速"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00106.jpg"",""language"":""日语"",""publisher"":""Electronic Arts"",""region"":""JP""}"
FIFA 13: World Class Soccer,FIFA 13：世界杯 [日文版],PCSG00107,"{""date"":""2012-10-18"",""developer"":""Electronic Arts"",""genre"":""运动|传统|足球"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00107.jpg"",""language"":""日语"",""publisher"":""EA Sports"",""region"":""JP""}"
NextRev: Shakai Fukushishi Shiken,次世代福利工作者试验 [日文版],PCSG00109,"{""date"":""2012-09-27"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00109.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NAtURAL DOCtRINE,自然法则 [日文版],PCSG00111,"{""date"":""2014-04-03"",""developer"":""Kadokawa"",""genre"":""策略|回合制"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00111.jpg"",""language"":""日语"",""publisher"":""Kadokawa"",""region"":""JP""}"
Tottemo E Mahjong,非常E麻将 [日文版],PCSG00113,"{""date"":""2012-09-12"",""developer"":""Arc System Works"",""genre"":""混合|棋牌"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00113.jpg"",""language"":""日语"",""publisher"":""Arc System Works"",""region"":""JP""}"
Assassin's Creed III: Liberation,刺客信条 3：解放 [日文版],PCSG00116,"{""date"":""2012-11-15"",""developer"":""Ubisoft"",""genre"":""动作冒险"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00116.jpg"",""language"":""日语"",""publisher"":""Ubisoft"",""region"":""JP""}"
Suugaku Rikiou: Shokyuu Naka-1-Level,数学力王：初级 [日文版],PCSG00118,"{""date"":""2013-05-30"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00118.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Suugaku Rikiou: Chuukyuu Naka-2-Level,数学力王：中级 [日文版],PCSG00119,"{""date"":""2013-05-30"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00119.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Suugaku Rikiou: Joukyuu Naka-3-Level,数学力王：高级 [日文版],PCSG00120,"{""date"":""2013-05-30"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00120.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
NextRev: Kaigo Fukushishi Shiken,次世代看护福利员试验 [日文版],PCSG00121,"{""date"":""2012-10-25"",""developer"":""Media5"",""genre"":""混合|教育"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00121.jpg"",""language"":""日语"",""publisher"":""Media5"",""region"":""JP""}"
Fate/stay night [Realta Nua],Fate/stay night [Realta Nua] [日文版],PCSG00122,"{""date"":""2012-11-29"",""developer"":""Kadokawa Shoten"",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00122.jpg"",""language"":""日语"",""publisher"":""Kadokawa Shoten"",""region"":""JP""}"
Present for you,你的礼物 [英文版],PCSG00123,"{""date"":""2012-10-25"",""developer"":""Daidai Inc."",""genre"":""冒险|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00123.jpg"",""language"":""英语"",""publisher"":""Daidai Inc."",""region"":""JP""}"
Monster Radar Plus,怪物雷达 Plus [日文版],PCSG00124,"{""date"":""2012-11-21"",""developer"":""Sony Marketing"",""genre"":""动作|普通"",""img"":""https://data.yang2000ling.com/img/psv_pic_200/PCSG00124.jpg"",""language"":""日语"",""publisher"":""Sony Marketing"",""region"":""JP""}"
