english_name,chinese_name,source_id,extra_json
'89 Dennou Kyuusei Uranai (Japan),89电脑占星术 （日版）,FC#1,
10-Yard Fight (Japan),十码大战 （日版）,FC#2,
10-Yard Fight (Japan) (Rev 1),十码大战 （日版） （修正版 1）,FC#3,
"10-Yard Fight (USA, Europe)",十码大战 （美版 欧版）,FC#4,
100 Man Dollar Kid - Maboroshi no Teiou Hen (Japan),百万小子 - 幻之帝王篇 （日版）,FC#5,
110 in 1 (Asia) (En) (Unl) (Pirate),100合1 （亚洲版） (En) （非官方版） (Pirate),FC#6,
"1942 (Japan, USA)",1942 （日版，美版）,FC#7,
1943 - The Battle of Midway (Japan) (Beta),1943 - 中途岛战役 （日版） （测试版）,FC#8,
1943 - The Battle of Midway (USA),1943 - 中途岛战役 （美版）,FC#9,
1943 - The Battle of Valhalla (Japan),1943 - 中途岛战役 （日版）,FC#10,
1991 Du Ma Racing (Asia) (Ja) (Idea-Tek) (Unl),91赛马 （亚洲版） (Ja) (Idea-Tek) （非官方版）,FC#11,
1991 Du Ma Racing (Asia) (Ja) (Micro Genius) (Unl),91赛马 （亚洲版） (Ja) (Micro Genius) （非官方版）,FC#12,
"1999 - Hore, Mitakotoka! Seikimatsu (Japan)",99 强手棋 （日版）,FC#13,
2010 Street Fighter (Japan),2010街头斗士 （日版）,FC#14,
3 in 1 Supergun (Asia) (Ja) (Unl),枪卡游戏 - 3 合 1 （亚洲版） (Ja) （非官方版）,FC#15,
3-D WorldRunner (USA),3D世界赛跑者 （美版）,FC#16,
3D Block (Asia) (Ja) (Hwang Shinwei) (Unl),3D方块 （亚洲版） (Ja) (Hwang Shinwei) （非官方版）,FC#17,
3D Block (Asia) (Ja) (RCM Group) (Unl),3D方块 （亚洲版） (Ja) (RCM Group) （非官方版）,FC#18,
4 Nin Uchi Mahjong (Japan),四人麻雀 （日版）,FC#19,
4 Nin Uchi Mahjong (Japan) (Rev 1),四人麻雀 （日版） （修正版 1）,FC#20,
720 Degrees (USA),720度转角 （美版）,FC#21,
8 Eyes (Japan),八眼传说 （日版）,FC#22,
8 Eyes (USA),八眼传说 （美版）,FC#23,
A Ressha de Ikou (Japan),铁路Ａ计划 （日版）,FC#24,
Aa Yakyuu Jinsei Icchokusen (Japan),野球人生 （日版）,FC#25,
Abadox (Japan),阿贝道之战 （日版）,FC#26,
Abadox - The Deadly Inner War (USA),阿巴多克斯-致命的内部战争 （美版）,FC#27,
Abarenbou Tengu (Japan),暴坊天狗 （日版）,FC#28,
Aces - Iron Eagle III (Japan),铁鹰战士III （日版）,FC#29,
Action 52 (USA) (Rev A) (Unl),动作游戏 - 52 合 1 （美版） (Rev A) （非官方版）,FC#30,
Action 52 (USA) (Unl),动作游戏 - 52 合 1 （美版） （非官方版）,FC#31,
Action in New York (Europe),最终任务 （欧版）,FC#32,
Adam & Eve (Asia) (En) (Mega Soft) (Unl),亚当与夏娃 （亚洲版） (En) (Mega Soft) （非官方版）,FC#33,
Adan y Eva (Spain) (Gluk Video) (Unl),亚当与夏娃 （西班牙版） (Gluk Video) （非官方版）,FC#34,
"Addams Family, The (Europe) (En,Fr,De)","阿达一族 （欧版） (En,Fr,De)",FC#35,
"Addams Family, The (USA)",阿达一族 （美版）,FC#36,
"Addams Family, The - Pugsley's Scavenger Hunt (Europe)",阿达一族 II （欧版）,FC#37,
"Addams Family, The - Pugsley's Scavenger Hunt (Europe) (Beta)",阿达一族 II （欧版） （测试版）,FC#38,
"Addams Family, The - Pugsley's Scavenger Hunt (USA)",阿达一族 II （美版）,FC#39,
"Addams Family, The - Uncle Fester's Quest (USA) (Beta)",阿达一族 - 费斯特伯父的探险 （美版） （测试版）,FC#40,
Advanced Dungeons & Dragons - Dragons of Flame (Japan),高级地下城与龙-龙之火焰 （日版）,FC#41,
Advanced Dungeons & Dragons - DragonStrike (USA),高级地下城与龙-龙击 （美版）,FC#42,
Advanced Dungeons & Dragons - Heroes of the Lance (Japan),高级地下城与龙- 长枪英雄 （日版）,FC#43,
Advanced Dungeons & Dragons - Heroes of the Lance (USA),高级地下城与龙- 长枪英雄 （美版）,FC#44,
Advanced Dungeons & Dragons - Heroes of the Lance (USA) (Beta),高级地下城与龙- 长枪英雄 （美版） （测试版）,FC#45,
Advanced Dungeons & Dragons - Hillsfar (Japan),高级地下城与龙-远山 （日版）,FC#46,
Advanced Dungeons & Dragons - Hillsfar (USA),高级地下城与龙-远山 （美版）,FC#47,
Advanced Dungeons & Dragons - Pool of Radiance (Japan),高级地下城与龙-光芒之池 （日版）,FC#48,
Advanced Dungeons & Dragons - Pool of Radiance (USA),高级地下城与龙-光芒之池 （美版）,FC#49,
Adventure Island (USA),冒险岛 （美版）,FC#50,
Adventure Island 3 (USA),冒险岛3 （美版）,FC#51,
Adventure Island Classic (Europe),冒险岛经典 （欧版）,FC#52,
Adventure Island II (USA),冒险岛2 （美版）,FC#53,
Adventure Island II (USA) (Beta),冒险岛2 （美版） （测试版）,FC#54,
Adventure Island III (Europe) (Proto),冒险岛3 （欧版） （工程版）,FC#55,
"Adventure Island Part II, The (Europe)",冒险岛2 （欧版）,FC#56,
Adventures in the Magic Kingdom (Europe),魔法王国大冒险 （欧版）,FC#57,
Adventures in the Magic Kingdom (USA),魔法王国大冒险 （美版）,FC#58,
Adventures in the Magic Kingdom (USA) (Beta 1),魔法王国大冒险 （美版） （测试版 1）,FC#59,
Adventures in the Magic Kingdom (USA) (Beta 2),魔法王国大冒险 （美版） （测试版 2）,FC#60,
"Adventures of Bayou Billy, The (Europe)",鳄鱼先生 （欧版）,FC#61,
"Adventures of Bayou Billy, The (USA)",鳄鱼先生 （美版）,FC#62,
"Adventures of Bayou Billy, The (USA) (Virtual Console)",鳄鱼先生 （美版） (Virtual Console),FC#63,
Adventures of Dino Riki (USA),新人类 （美版）,FC#64,
"Adventures of Dr. Franken, The (USA) (Proto)",法兰克博士大冒险 （美版） （工程版）,FC#65,
"Adventures of Gilligan's Island, The (USA)",梦幻岛大冒险 （美版）,FC#66,
Adventures of Lolo (Europe),蛋王子大冒险 （欧版）,FC#67,
Adventures of Lolo (Europe) (Virtual Console),蛋王子大冒险 （欧版） (Virtual Console),FC#68,
Adventures of Lolo (Japan),蛋王子大冒险 （日版）,FC#69,
Adventures of Lolo (USA),蛋王子大冒险 （美版）,FC#70,
Adventures of Lolo (USA) (Virtual Console),蛋王子大冒险 （美版） (Virtual Console),FC#71,
Adventures of Lolo 2 (Europe),蛋王子大冒险 II （欧版）,FC#72,
Adventures of Lolo 2 (Europe) (Virtual Console),蛋王子大冒险 II （欧版） (Virtual Console),FC#73,
Adventures of Lolo 2 (USA),蛋王子大冒险 II （美版）,FC#74,
Adventures of Lolo 2 (USA) (Virtual Console),蛋王子大冒险 II （美版） (Virtual Console),FC#75,
Adventures of Lolo 3 (Europe),蛋王子大冒险 III （欧版）,FC#76,
Adventures of Lolo 3 (USA),蛋王子大冒险 III （美版）,FC#77,
Adventures of Lolo II (Japan),罗罗大冒险2 （日版）,FC#78,
"Adventures of Rad Gravity, The (Europe)",重力大冒险 （欧版）,FC#79,
"Adventures of Rad Gravity, The (USA)",重力大冒险 （美版）,FC#80,
"Adventures of Rocky and Bullwinkle and Friends, The (USA)",波波鹿与飞天鼠 （美版）,FC#81,
Adventures of Tom Sawyer (USA),汤姆历险记 （美版）,FC#82,
After Burner (Japan),冲破火网 （日版）,FC#83,
After Burner (USA) (Unl),冲破火网 （美版） （非官方版）,FC#84,
Ai Sensei no Oshiete - Watashi no Hoshi (Japan),爱先生 - 占卜之星 （日版）,FC#85,
Aigina no Yogen - Balubalouk no Densetsu Yori (Japan),巴鲁巴矿工传说 （日版）,FC#86,
Air Fortress (Europe),空中要塞 （欧版）,FC#87,
Air Fortress (Japan),空中要塞 （日版）,FC#88,
Air Fortress (USA),空中要塞 （美版）,FC#89,
Airball (USA) (Proto 1),气球 （美版） （工程版1）,FC#90,
Airball (USA) (Proto 2),气球 （美版） （工程版2）,FC#91,
Airwolf (Europe) (Acclaim),飞狼 （欧版） (Acclaim),FC#92,
Airwolf (Japan) (Kyugo),飞狼 （日版） (Kyugo),FC#93,
Airwolf (USA) (Acclaim),飞狼 （美版） (Acclaim),FC#94,
Akagawa Jirou no Yuurei Ressha (Japan),赤川次郎之幽灵列车 （日版）,FC#95,
Akira (Japan),阿基拉 （日版）,FC#96,
Akuma no Shoutaijou (Japan),恶魔招待状 （日版）,FC#97,
Akuma-kun - Makai no Wana (Japan),恶魔君 - 魔界的圈套 （日版）,FC#98,
Akumajou Densetsu (Japan),恶魔城 III - 德古拉的诅咒 （日版）,FC#99,
Akumajou Densetsu (Japan) (Castlevania Anniversary Collection),恶魔城 III - 德古拉的诅咒 （日版） (Castlevania Anniversary Collection),FC#100,
Akumajou Densetsu (Japan) (Virtual Console),恶魔城 III - 德古拉的诅咒 （日版） (Virtual Console),FC#101,
Akumajou Dracula (Japan),恶魔城 （日版）,FC#102,
Akumajou Dracula (Japan) (Castlevania Anniversary Collection),恶魔城 （日版） (Castlevania Anniversary Collection),FC#103,
Akumajou Special - Boku Dracula-kun (Japan),恶魔城外传 - 少年德古拉君 （日版）,FC#104,
Akumajou Special - Boku Dracula-kun (Japan) (Castlevania Anniversary Collection),恶魔城外传 - 少年德古拉君 （日版） (Castlevania Anniversary Collection),FC#105,
Al Unser Jr. Turbo Racing (USA),涡轮大赛车 （美版）,FC#106,
Aladdin (Europe),阿拉丁 （欧版）,FC#107,
Alex DeMeo's Race America (USA),美国赛车 （美版）,FC#108,
"Alfombra Magica, La (Spain) (Gluk Video) (Unl)",魔法地毯 （西班牙版） (Gluk Video) （非官方版）,FC#109,
"Alfombra Magica, La (Spain) (Rev 1) (Gluk Video) (Unl)",魔法地毯 （西班牙版） （修正版 1） (Gluk Video) （非官方版）,FC#110,
Alfred Chicken (Europe),神鸡艾烈佛 （欧版）,FC#111,
Alfred Chicken (USA),神鸡艾烈佛 （美版）,FC#112,
Alien 3 (Europe),异形 III （欧版）,FC#113,
Alien 3 (USA),异形 III （美版）,FC#114,
Alien Syndrome (Japan),异形风暴 （日版）,FC#115,
Alien Syndrome (USA) (Unl),异形风暴 （美版） （非官方版）,FC#116,
All-Pro Basketball (USA),全美职业篮球赛 （美版）,FC#117,
Alpha Mission (Europe),阿尔法任务 - 装甲争夺战 （欧版）,FC#118,
Alpha Mission (USA),阿尔法任务 - 装甲争夺战 （美版）,FC#119,
Amagon (USA),荒岛落难记 （美版）,FC#120,
America Daitouryou Senkyo (Japan),美国总统大选 （日版）,FC#121,
America Oudan Ultra Quiz - Shijou Saidai no Tatakai (Japan),美国横断问答 - 史上最大之争战 （日版）,FC#122,
America Oudan Ultra Quiz - Shijou Saidai no Tatakai (Japan) (Rev 1),美国横断问答 - 史上最大之争战 （日版） （修正版 1）,FC#123,
American Dream (Japan),美国之梦 （日版）,FC#124,
American Football - Touchdown Fever (Japan),美式橄榄球 （日版）,FC#125,
American Gladiators (USA),美国斗士 （美版）,FC#126,
Ankoku Shinwa - Yamato Takeru Densetsu (Japan),暗黑神话 （日版）,FC#127,
Anticipation (Europe),机智问答 （欧版）,FC#128,
Anticipation (USA),机智问答 （美版）,FC#129,
Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan),苍狼与白鹿 - 元朝秘史 （日版）,FC#130,
Aoki Ookami to Shiroki Mejika - Genghis Khan (Japan),苍狼与白鹿 - 成吉思汗 （日版）,FC#131,
Arabian Dream Scheherazade (Japan),阿拉伯之梦 （日版）,FC#132,
Arcadia VI (USA) (Proto),阿卡迪亚6 （美版） （工程版）,FC#133,
Arch Rivals - A Basketbrawl! (Europe),劲敌-篮球大战！ （欧版）,FC#134,
Arch Rivals - A Basketbrawl! (USA),劲敌-篮球大战！ （美版）,FC#135,
Archon (USA),巫术对奕 （美版）,FC#136,
Arctic (Japan),北极星 （日版）,FC#137,
Arctic Adventure - Penguin & Seal (Australia) (Unl),企鹅和海豹 （澳洲版） （非官方版）,FC#138,
Argos no Senshi - Hachamecha Daishingeki (Japan),未来战士 （日版）,FC#139,
Argus (Japan),百眼巨神 （日版）,FC#140,
Arkanoid (Japan),打砖块 （日版）,FC#141,
Arkanoid (USA),打砖块 （美版）,FC#142,
Arkanoid II (Japan),打砖块 II （日版）,FC#143,
Arkanoid II (Japan) (Beta),打砖块 II （日版） （测试版）,FC#144,
Arkista's Ring (USA),亚克斯塔的戒指 （美版）,FC#145,
Armadillo (Japan),穿山甲小子 （日版）,FC#146,
Artelius (Japan),亚特利斯号 （日版）,FC#147,
Asmik-kun Land (Japan),阿斯米克君世界 （日版）,FC#148,
ASO - Armored Scrum Object (Japan) (En),阿尔法任务 - 装甲争夺战 （日版） (En),FC#149,
ASO - Armored Scrum Object (Japan) (En) (Sample),阿尔法任务 - 装甲争夺战 （日版） (En) （试玩版）,FC#150,
"Asterix (Europe) (En,Fr,De,Es,It)","美丽新世界 （欧版） (En,Fr,De,Es,It)",FC#151,
Astro Fang - Super Machine (Japan),冲锋飞车 - 超级装置 （日版）,FC#152,
Astro Robo Sasa (Japan),漂浮枪手 （日版）,FC#153,
Astyanax (Europe),战王之王 （欧版）,FC#154,
Astyanax (USA),战王之王 （美版）,FC#155,
Astyanax (USA) (Beta),战王之王 （美版） （测试版）,FC#156,
Athena (Japan),雅典娜 （日版）,FC#157,
Athena (USA),雅典娜 （美版）,FC#158,
Athletic World (Europe),任天堂跳跳板 - 运动世界 （欧版）,FC#159,
Athletic World (USA),任天堂跳跳板 - 运动世界 （美版）,FC#160,
Atlantis no Nazo (Japan),亚特兰提斯之谜 （日版）,FC#161,
Atlantis no Nazo (Japan) (Beta),亚特兰提斯之谜 （日版） （测试版）,FC#162,
Atlantis no Nazo (Japan) (Virtual Console),亚特兰提斯之谜 （日版） (Virtual Console),FC#163,
Attack Animal Gakuen (Japan),动物学园 （日版）,FC#164,
Attack of the Killer Tomatoes (Europe),蕃茄杀手 （欧版）,FC#165,
Attack of the Killer Tomatoes (USA),蕃茄杀手 （美版）,FC#166,
Aussie Rules Footy (Australia),澳洲制式足球 （澳洲版）,FC#167,
Auto-Upturn (Asia) (Ja) (PAL) (Unl),自转拼图 （亚洲版） (Ja) (PAL) （非官方版）,FC#168,
AV Hanafuda Club (Japan) (Unl),AV 花札俱乐部 （日版） （非官方版）,FC#169,
AV Kyuukyoku Mahjong 2 (Asia) (Ja) (Ge De) (Unl),AV 究极麻将 II （亚洲版） (Ja) (Ge De) （非官方版）,FC#170,
AV Kyuukyoku Mahjong 2 (Asia) (Ja) (Ka Sheng) (Unl),AV 究极麻将 II （亚洲版） (Ja) (Ka Sheng) （非官方版）,FC#171,
AV Mahjong Club (Asia) (Ja) (Unl),AV 麻雀俱乐部 （亚洲版） (Ja) （非官方版）,FC#172,
AV Mahjong Club (Japan) (Unl),AV 麻雀俱乐部 （日版） （非官方版）,FC#173,
AV Mei Shao Nv Zhan Shi (Asia) (Unl),A.V.美少女战士 （亚洲版） （非官方版）,FC#174,
AV Pachi-Slot (Asia) (Ja) (Unl),A.V.柏青哥 （亚洲版） (Ja) （非官方版）,FC#175,
AV Pachi-Slot (Japan) (Unl),A.V.柏青哥 （日版） （非官方版）,FC#176,
AV Poker (Japan) (Unl),AV 美女扑克牌 （日版） （非官方版）,FC#177,
AV Soccer (Japan) (Unl),AV 足球 （日版） （非官方版）,FC#178,
AV Super Real Pachinko (Japan) (Unl),A.V.超真实柏青哥 （日版） （非官方版）,FC#179,
B-Wings (Japan),B 计划 （日版）,FC#180,
Babel no Tou (Japan),巴比伦塔 （日版）,FC#181,
Baby Boomer (Korea) (Unl),暴走炸弹 (Korea) （非官方版）,FC#182,
Baby Boomer (USA) (Unl),暴走炸弹 （美版） （非官方版）,FC#183,
Back to the Future (USA),回到未来 （美版）,FC#184,
Back to the Future Part II & III (USA),回到未来2.3 （美版）,FC#185,
Bad Dudes (USA),龙之忍者 （美版）,FC#186,
Bad Dudes vs. Dragon Ninja (Europe),龙之忍者 （欧版）,FC#187,
Bad News Baseball (USA),坏消息棒球 （美版）,FC#188,
Bad Street Brawler (USA),黑街斗争 （美版）,FC#189,
Baken Hisshou Gaku - Gate In (Japan),马券必胜学 （日版）,FC#190,
Bakushou! Star Monomane Shitennou (Japan),爆笑四天王 （日版）,FC#191,
Bakushou!! Ai no Gekijou (Japan),爆笑爱之剧场 （日版）,FC#192,
Bakushou!! Jinsei Gekijou (Japan),爆笑人生剧场 （日版）,FC#193,
Bakushou!! Jinsei Gekijou 2 (Japan),爆笑人生剧场 II （日版）,FC#194,
Bakushou!! Jinsei Gekijou 3 (Japan),爆笑人生剧场 III （日版）,FC#195,
Ballblazer (Japan),滚球大战 （日版）,FC#196,
Balloon Fight (Europe),气球大战 （欧版）,FC#197,
Balloon Fight (Europe) (Virtual Console),气球大战 （欧版） (Virtual Console),FC#198,
Balloon Fight (Japan) (En),气球大战 （日版） (En),FC#199,
Balloon Fight (Japan) (En) (GameCube Edition),气球大战 （日版） (En) (GameCube Edition),FC#200,
Balloon Fight (USA),气球大战 （美版）,FC#201,
Baltron (Japan),巴特隆战记 （日版）,FC#202,
Baltron (Japan) (Beta),巴特隆战记 （日版） （测试版）,FC#203,
Banana (Japan),香蕉大战 （日版）,FC#204,
Banana (Japan) (Beta) (1986-06-30),香蕉大战 （日版） （测试版） (1986-06-30),FC#205,
Banana (Japan) (Beta) (Earlier),香蕉大战 （日版） （测试版） (Earlier),FC#206,
Banana Prince (Germany),香蕉王子大冒险 （德国版）,FC#207,
Bananan Ouji no Daibouken (Japan),香蕉王子大冒险 （日版）,FC#208,
Bandai Golf - Challenge Pebble Beach (USA),万岱高尔夫 - 圆石滩球场邀请赛 （美版）,FC#209,
Bandit Kings of Ancient China (USA),水浒传 - 天命之誓 （美版）,FC#210,
Bao Xiao San Guo (Asia) (Unl),爆笑三国 （亚洲版） （非官方版）,FC#211,
Barbie (Europe),芭比娃娃 （欧版）,FC#212,
Barbie (USA),芭比娃娃 （美版）,FC#213,
Barbie (USA) (Rev 1),芭比娃娃 （美版） （修正版 1）,FC#214,
Barcode World (Japan),条码世界 （日版）,FC#215,
"Bard's Tale II, The - The Destiny Knight (Japan)",冰城传奇 II - 命运骑士团 （日版）,FC#216,
"Bard's Tale, The (Japan)",冰城传奇 （日版）,FC#217,
"Bard's Tale, The (Japan) (Sample)",冰城传奇 （日版） （试玩版）,FC#218,
"Bard's Tale, The (USA)",冰城传奇 （美版）,FC#219,
"Bard's Tale, The - Tales of the Unknown (USA) (Beta 1)",冰城传奇-未知传说 （美版） （测试版 1）,FC#220,
"Bard's Tale, The - Tales of the Unknown (USA) (Beta 2)",冰城传奇-未知传说 （美版） （测试版 2）,FC#221,
Barker Bill's Trick Shooting (Europe),伯克比尔之戏法射击秀 （欧版）,FC#222,
Barker Bill's Trick Shooting (USA),伯克比尔之戏法射击秀 （美版）,FC#223,
Baseball (Japan) (En),任天堂棒球 （日版） (En),FC#224,
Baseball (Japan) (En) (GameCube Edition),任天堂棒球 （日版） (En) (GameCube Edition),FC#225,
"Baseball (USA, Europe)",任天堂棒球 （美版 欧版）,FC#226,
"Baseball (USA, Europe) (GameCube Edition)",任天堂棒球 （美版 欧版） (GameCube Edition),FC#227,
Baseball Fighter (Japan),棒球战士 （日版）,FC#228,
Baseball Simulator 1.000 (USA),模拟棒球 （美版）,FC#229,
Baseball Simulator 1.000 (USA) (Virtual Console),模拟棒球 （美版） (Virtual Console),FC#230,
Baseball Star - Mezase Sankanou!! (Japan),棒球之星 - 迈向三冠王！ （日版）,FC#231,
Baseball Stars (USA),棒球之星 （美版）,FC#232,
Baseball Stars II (USA),棒球之星 II （美版）,FC#233,
Bases Loaded (USA),满垒王 （美版）,FC#234,
Bases Loaded (USA) (Rev 1),满垒王 （美版） （修正版 1）,FC#235,
Bases Loaded (USA) (Rev 2),满垒王 （美版） （修正版 2）,FC#236,
Bases Loaded 3 (USA),满垒王 III （美版）,FC#237,
Bases Loaded 4 (USA),满垒王 IV （美版）,FC#238,
Bases Loaded II - Second Season (USA),满垒王 II （美版）,FC#239,
Bashi Bazook - Morphoid Masher (USA) (Proto) (1989-05-29),生化战士 DAN （美版） （工程版） (1989-05-29),FC#240,
Batman (Japan),蝙蝠侠 （日版）,FC#241,
Batman - Return of the Joker (Europe),蝙蝠侠 II - 小丑的复仇 （欧版）,FC#242,
Batman - Return of the Joker (USA),蝙蝠侠 II - 小丑的复仇 （美版）,FC#243,
Batman - Return of the Joker (USA) (Beta),蝙蝠侠 II - 小丑的复仇 （美版） （测试版）,FC#244,
Batman - The Video Game (Europe),蝙蝠侠 （欧版）,FC#245,
Batman - The Video Game (USA),蝙蝠侠 （美版）,FC#246,
Batman - The Video Game (USA) (Beta 1),蝙蝠侠 （美版） （测试版 1）,FC#247,
Batman - The Video Game (USA) (Beta 2),蝙蝠侠 （美版） （测试版 2）,FC#248,
Batman Returns (Europe),蝙蝠侠 III - 大显神威 （欧版）,FC#249,
Batman Returns (Europe) (Beta),蝙蝠侠 III - 大显神威 （欧版） （测试版）,FC#250,
Batman Returns (USA),蝙蝠侠 III - 大显神威 （美版）,FC#251,
Batsu & Terry - Makyou no Tetsujin Race (Japan),魔境铁人 （日版）,FC#252,
Battle Baseball (Japan),SD 战斗棒球 （日版）,FC#253,
Battle Chess (USA),决战西洋棋 （美版）,FC#254,
Battle Fleet (Japan),海战舰队 （日版）,FC#255,
Battle Formula (Japan),战斗方程式赛车 （日版）,FC#256,
"Battle of Olympus, The (Europe)",奥林帕斯之战 （欧版）,FC#257,
"Battle of Olympus, The (USA)",奥林帕斯之战 （美版）,FC#258,
Battle Stadium - Senbatsu Pro Yakyuu (Japan),战斗野球 - 职业野球选拔赛 （日版）,FC#259,
Battle Storm (Japan),战斗风暴 （日版）,FC#260,
BattleCity (Japan),战斗城市 （日版）,FC#261,
"Battleship (Europe) (En,Fr,De,Es)","海战风云 （欧版） (En,Fr,De,Es)",FC#262,
Battleship (USA),海战风云 （美版）,FC#263,
Battletoads (Europe),战斗蛙 （欧版）,FC#264,
Battletoads (Japan),战斗蛙 （日版）,FC#265,
Battletoads (USA),战斗蛙 （美版）,FC#266,
Battletoads-Double Dragon (Europe),双截龙 （欧版）,FC#267,
Battletoads-Double Dragon (USA),双截龙 （美版）,FC#268,
BB Car (Asia) (En) (Unl),噗噗车 （亚洲版） (En) （非官方版）,FC#269,
Be-Bop-Highschool - Koukousei Gokuraku Densetsu (Japan),高校生极乐传说 （日版）,FC#270,
Beauty and the Beast (Europe),美女与野兽 （欧版）,FC#271,
Bee 52 (USA) (Unl),小蜜蜂 52 （美版） （非官方版）,FC#272,
Beetlejuice (USA),阴间大法师 （美版）,FC#273,
Best Keiba - Derby Stallion (Japan),德贝赛马 （日版）,FC#274,
Best Keiba - Derby Stallion (Japan) (Rev 1),德贝赛马 （日版） （修正版 1）,FC#275,
Best of the Best - Championship Karate (Europe),精英份子 - 自由搏击冠军赛 （欧版）,FC#276,
Best of the Best - Championship Karate (USA),精英份子 - 自由搏击冠军赛 （美版）,FC#277,
Best Play Pro Yakyuu '90 (Japan),最佳职业棒球 '90 （日版）,FC#278,
Best Play Pro Yakyuu (Japan),最佳职业棒球 （日版）,FC#279,
Best Play Pro Yakyuu (Japan) (Rev 1),最佳职业棒球 （日版） （修正版 1）,FC#280,
Best Play Pro Yakyuu II (Japan),最佳职业棒球 II （日版）,FC#281,
Best Play Pro Yakyuu Special (Japan),最佳职业棒球特别篇 （日版）,FC#282,
Best Play Pro Yakyuu Special (Japan) (Rev 1),最佳职业棒球特别篇 （日版） （修正版 1）,FC#283,
Bible Adventures (USA) (Unl),圣经大冒险 （美版） （非官方版）,FC#284,
Bible Adventures (USA) (v1.1) (Unl),圣经大冒险 （美版） (v1.1) （非官方版）,FC#285,
Bible Adventures (USA) (v1.2) (Unl),圣经大冒险 （美版） (v1.2) （非官方版）,FC#286,
Bible Adventures (USA) (v1.3) (Unl),圣经大冒险 （美版） (v1.3) （非官方版）,FC#287,
Bible Adventures (USA) (v1.4) (Unl),圣经大冒险 （美版） (v1.4) （非官方版）,FC#288,
Bible Adventures (USA) (v1.5) (Unl),圣经大冒险 （美版） (v1.5) （非官方版）,FC#289,
Bible Buffet (USA) (v6.0) (Unl),毕柏自助餐 （美版） (v6.0) （非官方版）,FC#290,
Big Nose and the Witchdoctor (USA) (Beta) (Unl),大鼻子原始人 II （美版） （测试版） （非官方版）,FC#291,
Big Nose Freaks Out (USA) (Unl),大鼻子原始人 II （美版） （非官方版）,FC#292,
Big Nose the Caveman (USA) (Unl),大鼻子原始人 （美版） （非官方版）,FC#293,
Bigfoot (Europe),大轮赛车 （欧版）,FC#294,
Bigfoot (USA),大轮赛车 （美版）,FC#295,
Bikkuri Nekketsu Shin Kiroku! - Harukanaru Kin Medal (Japan),热血新记录 （日版）,FC#296,
Bikkuriman World - Gekitou Sei Senshi (Japan),激斗圣战士 （日版）,FC#297,
Bill & Ted's Excellent Video Game Adventure (USA),阿比阿弟的冒险 （美版）,FC#298,
Bill Elliott's NASCAR Challenge (USA),比尔埃略特之云斯顿赛车锦标赛 （美版）,FC#299,
Binary Land (Japan),企鹅世界 （日版）,FC#300,
Bingo (Asia) (C&E) (Unl),填格子 （亚洲版） (C&E) （非官方版）,FC#301,
Bingo (Asia) (TXC) (Unl),填格子 （亚洲版） (TXC) （非官方版）,FC#302,
Bingo 75 (Asia) (Ja) (Unl),宾果 75 （亚洲版） (Ja) （非官方版）,FC#303,
BinGuo 75 (Asia) (Ja) (Unl),宾果 75 （亚洲版） (Ja) （非官方版）,FC#304,
Bio Force Ape (Japan) (En) (Proto),生物力量猿人 （日版） (En) （工程版）,FC#305,
Bio Miracle Bokutte Upa (Japan),超级宝宝乌帕 （日版）,FC#306,
Bio Senshi Dan - Increaser Tono Tatakai (Japan),生化战士 DAN （日版）,FC#307,
Bionic Commando (Europe),希特勒的复活 （欧版）,FC#308,
Bionic Commando (USA),希特勒的复活 （美版）,FC#309,
Bird Week (Japan),鸟的传说 （日版）,FC#310,
"Black Bass II, The (Japan)",黑巴斯2 （日版）,FC#311,
"Black Bass, The (Japan)",黑巴斯 （日版）,FC#312,
"Black Bass, The (USA)",黑巴斯 （美版）,FC#313,
Black Dragon (Korea) (Unl),黑龙 (Korea) （非官方版）,FC#314,
Blackjack (USA) (Unl),黑杰克 （美版） （非官方版）,FC#315,
Blades of Steel (Europe),钢刀曲棍球 （欧版）,FC#316,
Blades of Steel (Europe) (Virtual Console),钢刀曲棍球 （欧版） (Virtual Console),FC#317,
Blades of Steel (USA),钢刀曲棍球 （美版）,FC#318,
Blades of Steel (USA) (Virtual Console),钢刀曲棍球 （美版） (Virtual Console),FC#319,
Blaster Master (Europe),超惑星战记 （欧版）,FC#320,
Blaster Master (Japan) (Virtual Console),超惑星战记 （日版） (Virtual Console),FC#321,
Blaster Master (USA),超惑星战记 （美版）,FC#322,
Blaster Master (USA) (Beta) (1988-05-20),超惑星战记 （美版） （测试版） (1988-05-20),FC#323,
"Blaster Master (USA, Europe) (Virtual Console)",超惑星战记 （美版 欧版） (Virtual Console),FC#324,
Block Out (USA) (Proto),立体空间方块 （美版） （工程版）,FC#325,
Blodia Land - Puzzle Quest (Japan),方块世界 （日版）,FC#326,
Bloody Warriors - Shan-Go no Gyakushuu (Japan),血腥战士 （日版）,FC#327,
"Bloque Magico, El (Spain) (Gluk Video) (Unl)",魔法封锁 （西班牙版） (Gluk Video) （非官方版）,FC#328,
"Blue Marlin, The (Japan)",蓝色马林鱼 （日版）,FC#329,
"Blue Marlin, The (USA)",蓝色马林鱼 （美版）,FC#330,
Blue Shadow (Europe),赤影战士 （欧版）,FC#331,
"Blues Brothers, The (Europe)",布鲁斯兄弟 （欧版）,FC#332,
