english_name,chinese_name,source_id,extra_json
Chameleon Twist (Japan),变色龙 （日版）,N64#119,
Chameleon Twist (USA),变色龙 （美版）,N64#120,
Chameleon Twist (USA) (Rev 1),变色龙 （美版） (Rev 1),N64#121,
Chameleon Twist 2 (Europe),变色龙 2 （欧版）,N64#122,
Chameleon Twist 2 (Japan),变色龙 2 （日版）,N64#123,
Chameleon Twist 2 (USA),变色龙 2 （美版）,N64#124,
Charlie Blast's Territory (Europe),爆破工查理 （欧版）,N64#125,
Charlie Blast's Territory (USA),爆破工查理 （美版）,N64#126,
Chopper Attack (Europe),狂野直升机 （欧版）,N64#127,
Chopper Attack (USA),狂野直升机 （美版）,N64#128,
Choro Q 64 (Japan),可爱Q赛车 （日版）,N64#129,
Choro Q 64 2 - Hacha Mecha Grand Prix Race (Japan),可爱Q赛车64 2 （日版）,N64#130,
Chou Kuukan Nighter Pro Yakyuu King (Japan),超空间棒球大赛 （日版）,N64#131,
Chou Kuukan Nighter Pro Yakyuu King 2 (Japan),超空间棒球大赛 2 （日版）,N64#132,
Chou Snobo Kids (Japan),超级滑雪小子 （日版）,N64#133,
City-Tour GP - Zen-Nihon GT Senshuken (Japan),GT64-锦标赛版 （日版）,N64#134,
Clay Fighter - Sculptor's Cut (USA),黏土战士-雕刻家之作 （美版）,N64#135,
Clay Fighter 63 1-3 (Europe),黏土战士63 1-3 （欧版）,N64#136,
Clay Fighter 63 1-3 (USA),黏土战士63 1-3 （美版）,N64#137,
Clay Fighter 63 1-3 (USA) (Beta) (1997-08-21),黏土战士63 1-3 （美版） （测试版） (1997-08-21),N64#138,
"Command & Conquer (Europe) (En,Fr)","命令与征服 （欧版） (En,Fr)",N64#139,
Command & Conquer (Germany),命令与征服 （德国版）,N64#140,
Command & Conquer (USA),命令与征服 （美版）,N64#141,
Conker's Bad Fur Day (Europe),松鼠大作战 （欧版）,N64#142,
Conker's Bad Fur Day (USA),松鼠大作战 （美版）,N64#143,
Conker's Bad Fur Day (USA) (Beta) (2000-10-25),松鼠大作战 （美版） （测试版） (2000-10-25),N64#144,
Conker's Bad Fur Day (USA) (Beta) (ECTS 2000) (2000-08-26),松鼠大作战 （美版） （测试版） (ECTS 2000) (2000-08-26),N64#145,
Cruis'n Exotica (USA),新奇赛车 （美版）,N64#146,
Cruis'n USA (Europe),美国赛车 （欧版）,N64#147,
Cruis'n USA (USA),美国赛车 （美版）,N64#148,
Cruis'n USA (USA) (Rev 1),美国赛车 （美版） (Rev 1),N64#149,
Cruis'n USA (USA) (Rev 2),美国赛车 （美版） (Rev 2),N64#150,
Cruis'n USA (USA) (Wii Virtual Console),美国赛车 （美版） (Wii Virtual Console),N64#151,
Cruis'n World (Europe),世界赛车 （欧版）,N64#152,
Cruis'n World (Europe) (Rev 1),世界赛车 （欧版） (Rev 1),N64#153,
Cruis'n World (USA),世界赛车 （美版）,N64#154,
Custom Robo (Japan),组合机器人 （日版）,N64#155,
Custom Robo V2 (Japan),组合机器人 V2 （日版）,N64#156,
CyberTiger (Europe),泰格伍兹高尔夫 （欧版）,N64#157,
CyberTiger (USA),泰格伍兹高尔夫 （美版）,N64#158,
"Daffy Duck Starring as Duck Dodgers (Europe) (En,Fr,De,Es,It,Nl)","道奇鸭火星历险记 （欧版） (En,Fr,De,Es,It,Nl)",N64#159,
Dance Dance Revolution - Disney Dancing Museum (Japan),热舞革命-迪斯尼舞蹈博物馆 （日版）,N64#160,
Dark Rift (Europe),宇宙战士格斗 （欧版）,N64#161,
Dark Rift (USA),宇宙战士格斗 （美版）,N64#162,
Deadly Arts (USA),死亡格斗 （美版）,N64#163,
Defi au Tetris Magique (France),魔法方块挑战 （法国版）,N64#164,
Densha de Go! 64 (Japan),电车Go!64 （日版）,N64#165,
Derby Stallion 64 (Japan),德比赛马64 （日版）,N64#166,
Derby Stallion 64 (Japan) (Beta),德比赛马64 （日版） （测试版）,N64#167,
"Destruction Derby 64 (Europe) (En,Fr,De)","德比破坏赛车64 （欧版） (En,Fr,De)",N64#168,
Destruction Derby 64 (USA),德比破坏赛车64 （美版）,N64#169,
Dezaemon 3D (Japan),雷电战机3D （日版）,N64#170,
"Diddy Kong Racing (Europe) (En,Fr,De)","迪迪刚赛车 （欧版） (En,Fr,De)",N64#171,
"Diddy Kong Racing (Europe) (En,Fr,De) (Rev 1)","迪迪刚赛车 （欧版） (En,Fr,De) (Rev 1)",N64#172,
Diddy Kong Racing (Japan),迪迪刚赛车 （日版）,N64#173,
"Diddy Kong Racing (USA) (En,Fr)","迪迪刚赛车 （美版） (En,Fr)",N64#174,
"Diddy Kong Racing (USA) (En,Fr) (Rev 1)","迪迪刚赛车 （美版） (En,Fr) (Rev 1)",N64#175,
Die Hard 64 (USA) (Proto) (Level 1),虎胆龙威64 （美版） (Proto) (Level 1),N64#176,
Die Hard 64 (USA) (Proto) (Level 2),虎胆龙威64 （美版） (Proto) (Level 2),N64#177,
Die Hard 64 (USA) (Proto) (Level 3),虎胆龙威64 （美版） (Proto) (Level 3),N64#178,
"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It)","唐老鸭大冒险-嘎嘎攻击 （美版） (En,Fr,De,Es,It)",N64#179,
