title_id,serial,name,region
0004000000037500,CTR-AGRP,Tom Clancys Ghost Recon: Shadow Wars,EUR
0004000000038900,CTR-ASMP,Super Monkey Ball 3D,EUR
0004000000038C00,CTR-ALGP,LEGO Star Wars III: The Clone Wars,EUR
0004000000033600,CTR-AQEP,The Legend of Zelda: Ocarina of Time 3D,EUR
0004000000053F00,CTR-AREP,Super Mario 3D Land,EUR
0004000000049100,CTR-ANRP,Star Fox 64 3D (Rev02),EUR
0004000000031D00,CTR-AWAP,PilotWings Resort,EUR
0004000000038B00,CTR-ABMP,Resident Evil: The Mercenaries 3D,EUR
0004000000033800,CTR-ABBP,Puzzle Bobble Universe,EUR
0004000000033900,CTR-ARYP,Rayman 3D,EUR
0004000000033C00,CTR-ASSP,Super Street Fighter IV: 3D Edition,EUR
0004000000038A00,CTR-ADDP,Dead or Alive: Dimensions,EUR
0004000000033A00,CTR-ASCP,Tom Clancys Splinter Cell 3D,EUR
0004000000033B00,CTR-ARRP,Ridge Racer 3D,EUR
0004000000056200,CTR-ADLP,Doctor Lautrec and The Forgotten Knights,EUR
0004000000030700,CTR-AMKP,Mario Kart 7,EUR
000400000004B300,CTR-AQNP,Cubic Ninja,EUR
0004000000032300,CTR-ASDP,Steel Diver,EUR
000400000004C100,CTR-ATLP,Tetris,EUR
0004000000037600,CTR-ASFP,Asphalt 3D,EUR
0004000000045600,CTR-APCP,LEGO Pirates of the Caribbean: The Video Game,EUR
0004000000037800,CTR-ADRP,Driver: Renegade 3D,EUR
0004000000033D00,CTR-AS3P,The Sims 3,EUR
0004000000033E00,CTR-AMDP,Madden NFL Football,EUR
0004000000032800,CTR-ARRJ,Ridge Racer 3D,JPN
0004000000066D00,CTR-ACCP,Super Pokemon Rumble,EUR
000400000005D700,CTR-AABP,Tales of the Abyss,EUR
0004000000043500,CTR-AGLP,Green Lantern: Rise of the Manhunters,EUR
0004000000043B00,CTR-AGTP,Thor: God of Thunder,EUR
000400000004C800,CTR-ADTP,Dream Trigger 3D,EUR
0004000000035800,CTR-ARRE,Ridge Racer 3D,USA
0004000000031C00,CTR-AWAE,PilotWings Resort,USA
0004000000033500,CTR-AQEE,The Legend of Zelda: Ocarina of Time 3D,USA
0004000000032400,CTR-ASDE,Steel Diver,USA
0004000000031700,CTR-ADCE,Nintendogs + Cats: Toy Poodle & New Friends,USA
0004000000035A00,CTR-AGRE,Tom Clancys Ghost Recon: Shadow Wars,USA
0004000000032D00,CTR-ASSE,Super Street Fighter IV: 3D Edition,USA
0004000000051100,CTR-ABLP,Blazblue: Continuum Shift II,EUR
000400000004A100,CTR-ACVE,Cave Story 3D,USA
0004000000030800,CTR-AMKE,Mario Kart 7,USA
0004000000054000,CTR-AREE,Super Mario 3D Land,USA
0004000000037000,CTR-ASME,Super Monkey Ball 3D,USA
0004000000062300,CTR-ASNE,Sonic Generations,USA
0004000000049000,CTR-ANRE,Star Fox 64 3D (Rev02),USA
0004000000055B00,CTR-ASVE,Shinobi,USA
0004000000045F00,CTR-ABTE,Bit.Trip Saga,USA
000400000004EA00,CTR-ASGP,SpongeBob SquigglePants,EUR
0004000000043A00,CTR-ACAP,Captain America: Super Soldier,EUR
0004000000037C00,CTR-AEEP,Pro Evolution Soccer 2011 3D,EUR
0004000000047900,CTR-AT2E,Harvest Moon 3D: The Tale of Two Towns,USA
0004000000034F00,CTR-ADDE,Dead or Alive: Dimensions,USA
0004000000037900,CTR-ATNP,The Adventures of Tintin: The Secret of the Unicorn,EUR
0004000000038800,CTR-AMTE,Shin Megami Tensei: Devil Survivor Overclocked,USA
0004000000043800,CTR-ATLE,Tetris Axis,USA
0004000000047B00,CTR-AN3E,Nano Assault,USA
000400000005AA00,CTR-ASVP,Shinobi,EUR
0004000000044400,CTR-ANTF,Naruto Shippuden 3D: The New Era,FRA
0004000000043400,CTR-AS9P,Sudoku: The Puzzle Game Collection,EUR
0004000000034B00,CTR-ATTP,Combat of Giants: Dinosaurs 3D,EUR
000400000004B200,CTR-AZOP,Zoo Resort 3D,EUR
000400000004AC00,CTR-ABLZ,Blazblue: Continuum Shift II,USA
000400000004D000,CTR-ATFP,Transformers: Dark of the Moon - Stealth Force Edition,EUR
0004000000064900,CTR-AC3E,Ace Combat: Assault Horizon Legacy,USA
0004000000031F00,CTR-AKKJ,Layton Kyouju to Kiseki no Kamen,JPN
0004000000030500,CTR-ASSJ,Super Street Fighter IV: 3D Edition,JPN
000400000006A600,CTR-AF4P,F1 2011,EUR
000400000006CC00,CTR-AC3P,Ace Combat: Assault Horizon Legacy,EUR
0004000000045400,CTR-APPP,DualPenSports,EUR
000400000004EB00,CTR-ASHE,Mahjong Cub3d,USA
0004000000066C00,CTR-ACCE,Pokemon Rumble Blast,USA
000400000005A300,CTR-AS4E,The Sims 3: Pets,USA
000400000004A400,CTR-AHPE,LEGO Harry Potter: Years 5-7,USA
0004000000037400,CTR-APCE,LEGO Pirates of the Caribbean: The Video Game,USA
0004000000061100,CTR-ACNP,Cartoon Network: Punch Time Explosion,EUR
0004000000035400,CTR-ALGE,LEGO Star Wars III: The Clone Wars,USA
0004000000052400,CTR-AWEE,WWE All Stars,USA
0004000000044700,CTR-AF2P,FIFA 12,EUR
0004000000034D00,CTR-A66E,Samurai Warriors Chronicles,USA
0004000000040100,CTR-ASCZ,Tom Clancys Splinter Cell 3D,USA
000400000005EE00,CTR-ABRP,Resident Evil: Revelations,EUR
0004000000047A00,CTR-AF2E,FIFA Soccer 12,USA
0004000000035E00,CTR-ABBE,Bust-a-Move Universe,USA
000400000004DD00,CTR-AWPE,Wipeout 2,USA
000400000004E900,CTR-AMSP,Marvel Super Hero Squad: The Infinity Gauntlet,EUR
0004000000068B00,CTR-AP9E,Pac-Man Party 3D,USA
0004000000035700,CTR-ARBE,Rabbids Travel in Time 3D,USA
0004000000044500,CTR-ASGE,SpongeBob SquigglePants,USA
0004000000037700,CTR-ARBP,Rabbids 3D,EUR
0004000000056400,CTR-AWEP,WWE All Stars,EUR
000400000004E400,CTR-ACQE,Cooking Mama 4: Kitchen Magic,USA
0004000000037A00,CTR-AMJP,Michael Jackson: The Experience 3D,EUR
0004000000044900,CTR-AGXP,Generator Rex: Agent of Providence,EUR
0004000000035600,CTR-AEEE,Pro Evolution Soccer 2011 3D,USA
0004000000067500,CTR-AE2E,Pro Evolution Soccer 2012 3D,USA
0004000000043600,CTR-ADTE,Dream Trigger 3D,USA
0004000000030D00,CTR-ADAE,Nintendogs + Cats: Golden Retriever & New Friends,USA
0004000000043900,CTR-ACNE,Cartoon Network: Punch Time Explosion,USA
0004000000036300,CTR-APGE,Pac-Man & Galaga Dimensions,USA
0004000000036000,CTR-ADRE,Driver: Renegade,USA
0004000000036100,CTR-AHCE,James Noirs Hollywood Crimes,USA
0004000000036E00,CTR-ASPE,Skylanders: Spyros Adventure,USA
0004000000037B00,CTR-AHCP,James Noirs Hollywood Crimes 3D,EUR
000400000007E900,CTR-ATKP,Tekken 3D Prime Edition,EUR
0004000000054800,CTR-ACME,Mario & Sonic at the London 2012 Olympic Games,USA
0004000000061300,CTR-AABE,Tales of the Abyss,USA
0004000000080300,CTR-ATKE,Tekken 3D Prime Edition,USA
0004000000081E00,CTR-AMGE,Metal Gear Solid: Snake Eater 3D,USA
0004000000060200,CTR-ABRE,Resident Evil: Revelations,USA
0004000000054900,CTR-ACMP,Mario & Sonic at the London 2012 Olympic Games,EUR
0004000000034C00,CTR-ASFE,Asphalt 3D,USA
0004000000035300,CTR-AGLE,Green Lantern: Rise of the Manhunters,USA
0004000000044300,CTR-AHFE,Happy Feet Two,USA
0004000000031200,CTR-ADBE,Nintendogs + Cats: French Bulldog & New Friends,USA
0004000000036400,CTR-ARYE,Rayman 3D,USA
0004000000035900,CTR-ABME,Resident Evil: The Mercenaries 3D,USA
0004000000036600,CTR-APPE,DualPenSports,USA
0004000000051500,CTR-ANSP,Need for Speed: The Run,EUR
0004000000046500,CTR-AQNE,Cubic Ninja,USA
0004000000035500,CTR-AMDE,Madden NFL Football,USA
0004000000036500,CTR-AS3E,The Sims 3,USA
0004000000048100,CTR-AMHJ,Monster Hunter 3G,JPN
0004000000082400,CTR-AMGP,Metal Gear Solid: Snake Eater 3D,EUR
0004000000036800,CTR-ADLE,Doctor Lautrec and the Forgotten Knights,USA
0004000000061200,CTR-ANKE,Nicktoons MLB 3D,USA
000400000004A500,CTR-ATFE,Transformers: Dark of the Moon - Stealth Force Edition,USA
0004000000048D00,CTR-ARFE,Reel Fishing Paradise 3D,USA
0004000000040500,CTR-AGTE,Thor: God of Thunder,USA
0004000000035100,CTR-ATTE,Combat of Giants: Dinosaurs 3D,USA
0004000000036900,CTR-AFRE,Frogger 3D,USA
0004000000044B00,CTR-APFE,Petz Fantasy 3D,USA
000400000004EC00,CTR-APUE,Puzzler Mind Gym 3D,USA
0004000000073600,CTR-ALFP,One Piece: Unlimited Cruise SP,EUR
0004000000030C00,CTR-ADAP,Nintendogs + Cats: Golden Retriever & New Friends (Rev01),EUR
0004000000030200,CTR-AKDP,Kid Icarus: Uprising,EUR
000400000004C400,CTR-ABWE,Brunswick Pro Bowling,USA
0004000000048C00,CTR-AS9E,Nikolis Pencil Puzzle,USA
000400000004C600,CTR-APBE,Pinball Hall of Fame: The Williams Collection,USA
0004000000044600,CTR-ADEE,Deca Sports Extreme,USA
000400000004DA00,CTR-AF4E,F1 2011,USA
0004000000040200,CTR-A66P,Samurai Warriors Chronicles,EUR
0004000000040400,CTR-ACRP,Crush 3D,EUR
0004000000043300,CTR-ADEP,Sports Island 3D,EUR
0004000000030100,CTR-AKDE,Kid Icarus: Uprising,USA
0004000000037100,CTR-ACRE,Crush 3D,USA
0004000000062000,CTR-ALDE,Lets Ride! Best in Breed 3D,USA
0004000000062100,CTR-AP8E,Paws & Claws: Pampered Pets Resort 3D,USA
0004000000062200,CTR-ASNP,Sonic Generations,EUR
0004000000048600,CTR-AJWE,Jaws: Ultimate Predator,USA
000400000004C200,CTR-AHSE,Horses 3D,USA
0004000000046400,CTR-AG3E,Gabrielles Ghostly Groove 3D,USA
0004000000037200,CTR-AFCE,Face Racers: Photo Finish,USA
0004000000061400,CTR-AW2E,Carnival Games: Wild West 3D,USA
000400000004AD00,CTR-ACPE,Centipede: Infestation,USA
0004000000061A00,CTR-AS7E,Spider-Man: Edge of Time,USA
0004000000040700,CTR-ABNE,Ben 10: Galactic Racing,USA
0004000000052200,CTR-AFME,Funky Barn 3D,USA
0004000000044000,CTR-AMSE,Marvel Super Hero Squad: The Infinity Gauntlet,USA
000400000004C500,CTR-AT9E,The Oregon Trail,USA
0004000000031600,CTR-ADCP,Nintendogs + Cats: Toy Poodle & New Friends,EUR
000400000004D200,CTR-ACVP,Cave Story 3D,EUR
0004000000040600,CTR-ACAE,Captain America: Super Soldier,USA
0004000000044D00,CTR-AZOE,Zoo Resort 3D,USA
000400000006A400,CTR-AAZE,Cars 2,USA
0004000000036B00,CTR-AGSE,Gem Smashers,USA
0004000000036C00,CTR-AGXE,Generator Rex: Agent of Providence,USA
0004000000065000,CTR-ASXP,Secret Mysteries in London,EUR
000400000006D500,CTR-AAZP,Cars 2,EUR
0004000000064F00,CTR-AMZP,Mahjong 3D: Warriors of the Emperor,EUR
0004000000048500,CTR-AMJE,Michael Jackson: The Experience 3D,USA
000400000004A000,CTR-ATNE,The Adventures of Tintin: The Game,USA
000400000004CC00,CTR-AKZE,DreamWorks Super Star Kartz,USA
0004000000044A00,CTR-AGUE,Imagine Fashion Designer,USA
0004000000036200,CTR-APZE,Pet Zombies,USA
0004000000037300,CTR-AHDE,The Hidden,USA
000400000005A900,CTR-AS4P,The Sims 3: Pets,EUR
000400000004E200,CTR-APUP,Puzzler Mind Gym 3D,EUR
0004000000051400,CTR-ANSE,Need for Speed: The Run,USA
0004000000048F00,CTR-AC9E,NASCAR Unleashed,USA
000400000004E000,CTR-ACTE,Puppies 3D,USA
0004000000057100,CTR-ASZE,Shifting World,USA
000400000006DA00,CTR-ARTP,Rhythm Thief & the Emperors Treasure,EUR
0004000000044200,CTR-AFDP,Anglers Club: Ultimate Bass Fishing 3D,EUR
000400000004F600,CTR-ANCP,NCIS 3D,EUR
0004000000039800,CTR-A78J,Gundam: The 3D Battle,JPN
000400000007C800,CTR-AGAP,Mario Tennis Open,EUR
0004000000075F00,CTR-ABTP,Bit.Trip Saga,EUR
000400000005A700,CTR-AF5P,35 Classic Games,EUR
0004000000045D00,CTR-APGP,Pac-Man & Galaga Dimensions,EUR
000400000005A500,CTR-ARMP,Rayman Origins,EUR
0004000000049200,CTR-AHPP,LEGO Harry Potter: Years 5-7,EUR
0004000000073D00,CTR-AW2P,Carnival Games: Wild West 3D,EUR
0004000000066200,CTR-AFBP,Crash Time 3D,EUR
000400000009A900,CTR-AS8D,The Amazing Spider-Man,EUR
0004000000074000,CTR-AH6P,Heroes of Ruin,EUR
0004000000061700,CTR-AE2P,Pro Evolution Soccer 2012 3D,EUR
0004000000079500,CTR-ALCP,Spirit Camera: The Cursed Memoir,EUR
0004000000082300,CTR-AF6P,50 Classic Games,EUR
000400000006D700,CTR-AP3P,Pets Paradise Resort 3D,EUR
000400000005C900,CTR-AP9P,Pac-Man Party 3D,EUR
0004000000031100,CTR-ADBP,Nintendogs + Cats: French Bulldog & New Friends,EUR
0004000000095500,CTR-AKHP,Kingdom Hearts 3D: Dream Drop Distance,EUR
0004000000091600,CTR-ATHP,Theatrhythm Final Fantasy,EUR
0004000000074600,CTR-ATWJ,Dragon Quest Monsters: Terry no Wonderland 3D,JPN
000400000004EE00,CTR-AKHJ,Kingdom Hearts 3D: Dream Drop Distance,JPN
000400000005C300,CTR-AMRJ,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,JPN
0004000000033400,CTR-AQEJ,Zelda no Densetsu: Toki no Ocarina 3D,JPN
000400000007AF00,CTR-ABEP,New Super Mario Bros. 2,EUR
0004000000067F00,CTR-AS7F,Spider-Man: Aux Frontieres du Temps,FRA
0004000000080000,CTR-ABSP,Battleship,EUR
0004000000033300,CTR-ASFJ,Asphalt 3D: Nitro Racing,JPN
0004000000030600,CTR-AMKJ,Mario Kart 7,JPN
0004000000093500,CTR-AMCP,Madagascar 3: Europes Most Wanted,EUR
0004000000098500,CTR-ALBF,LEGO Batman 2: DC Super Heroes (Rev01),FRA
0004000000053B00,CTR-ABRJ,Biohazard: Revelations,JPN
0004000000072000,CTR-AFEJ,Fire Emblem: Kakusei,JPN
0004000000093300,CTR-ATQP,"Freakyforms Deluxe: Your Creations, Alive!",EUR
00040000000A8800,CTR-AKKF,Professeur Layton et le Masque des Miracles,FRA
0004000000048000,CTR-AM9J,Hatsune Miku and Future Stars: Project Mirai,JPN
0004000000073900,CTR-AXXJ,Project X Zone,JPN
0004000000031E00,CTR-A66J,Sengoku Musou Chronicle,JPN
00040000000A4D00,CTR-AZCJ,Sengoku Musou Chronicle 2nd,JPN
0004000000090F00,CTR-ATDJ,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,JPN
000400000007C100,CTR-AMMP,Mensa Academy,EUR
0004000000053500,CTR-ACMK,Mario & Sonic at London Olympics,KOR
0004000000089D00,CTR-AREK,Super Mario 3D Land,KOR
0004000000054100,CTR-AREJ,Super Mario 3D Land,JPN
00040000000A0000,CTR-ABRW,Biohazard: Revelations,TWN
000400000008B400,CTR-AMKW,Mario Kart 7,TWN
00040000000C1F00,CTR-AN4Z,Naruto SD Powerful Shippuden,CHN
000400000008F900,CTR-AQEW,The Legend of Zelda: Ocarina of Time 3D,CHN
0004000000055900,CTR-AR5P,Rabbids Rumble,EUR
0004000000032B00,CTR-ATTJ,Combat of Giants: Dinosaurs 3D,JPN
000400000008D400,CTR-AN3J,Nano Assault,JPN
000400000004A700,CTR-AABJ,Tales Of the Abyss,JPN
000400000009F600,CTR-AVHJ,Senran Kagura Burst: Guren no Shoujotachi,JPN
0004000000043700,CTR-ASRJ,Tohoku Daigaku Karei Igaku Kenkyuusho: Kawashima Ryuuta Kyouju Kanshuu - Monosugoku Nou wo Kitaeru 5-Funkan no Oni Training,JPN
0004000000080100,CTR-ASJJ,Sekaiju no Meikyuu IV: Denshou no Kyoshin,JPN
00040000000A5F00,CTR-AG5P,Paper Mario: Sticker Star,EUR
0004000000076500,CTR-AGGP,Luigis Mansion 2,EUR
00040000000B1D00,CTR-AMHP,Monster Hunter 3 Ultimate,EUR
00040000000CCF00,CTR-AYTP,Donkey Kong Country Returns 3D,EUR
0004000000034A00,CTR-ABLJ,Blazblue: Continuum Shift II,JPN
0004000000039A00,CTR-ACBJ,Culdcept,JPN
000400000009F100,CTR-AFEP,Fire Emblem: Awakening,EUR
00040000000B0A00,CTR-AECP,Disney Epic Mickey: The Power of Illusion,EUR
00040000000CCE00,CTR-AYTE,Donkey Kong Country Returns 3D,USA
00040000000A0500,CTR-AFEE,Fire Emblem: Awakening,USA
00040000000BD300,CTR-ASJE,Etrian Odyssey IV: Legends of the Titan,USA
00040000000BA800,CTR-APDE,Pokemon Mystery Dungeon: Gates to Infinity,USA
0004000000096700,CTR-AKGE,Zero Escape: Virtues Last Reward,USA
0004000000096600,CTR-ACFE,Castlevania Lords of Shadow: Mirror of Fate,USA
0004000000067600,CTR-ARTE,Rhythm Thief & the Emperors Treasure,USA
0004000000057600,CTR-ARME,Rayman Origins,USA
00040000000A8500,CTR-AKKE,Professor Layton and the Miracle Mask,USA
00040000000A5E00,CTR-AG5E,Paper Mario: Sticker Star,USA
000400000007AE00,CTR-ABEE,New Super Mario Bros. 2,USA
00040000000AE400,CTR-AMHE,Monster Hunter 3 Ultimate,USA
000400000007C700,CTR-AGAE,Mario Tennis Open (Rev01),USA
000400000008D300,CTR-AKHE,Kingdom Hearts 3D: Dream Drop Distance,USA
0004000000075100,CTR-AH6E,Heroes of Ruin,USA
000400000009E500,CTR-ACFP,Castlevania Lords of Shadow: Mirror of Fate,EUR
00040000000AD500,CTR-AA8E,LEGO City Undercover: The Chase Begins,USA
00040000000A2D00,CTR-AECE,Disney Epic Mickey: The Power of Illusion,USA
000400000005A200,CTR-ALBE,LEGO Batman 2: DC Super Heroes,USA
00040000000A2C00,CTR-AC7E,Code of Princess,USA
00040000000A5900,CTR-ABQE,Harvest Moon 3D: A New Beginning,USA
000400000009D300,CTR-AMUP,Riding Stables 3D,EUR
000400000007C000,CTR-AHAP,Sherlock Holmes: The Mystery of the Frozen City,EUR
00040000000AF900,CTR-AV2P,Survivor 3D: The Ultimate Adventure,EUR
0004000000086400,CTR-EGDP,Animal Crossing: New Leaf,EUR
000400000005F500,CTR-AG3P,Gabrielles Ghostly Groove 3D,EUR
000400000008FB00,CTR-AM7P,Myst,EUR
0004000000084F00,CTR-AACP,New Art Academy,EUR
000400000005A800,CTR-AS2D,Schlag den Raab: Das 2. Spiel,GER
00040000000DD700,CTR-AXXP,Project X Zone,EUR
0004000000056100,CTR-AFRP,Frogger 3D,EUR
000400000004A200,CTR-AGUP,Imagine Fashion Designer 3D,EUR
0004000000066000,CTR-ABNP,Ben 10: Galactic Racing,EUR
0004000000057000,CTR-AM4P,Monster 4x4 3D,EUR
0004000000065200,CTR-AUPP,Order Up!!,EUR
000400000005F600,CTR-ARFP,Reel Fishing Paradise 3D,EUR
000400000007A200,CTR-AC8P,Rollercoaster Tycoon 3D,EUR
0004000000097900,CTR-ASZP,Shifting World,EUR
000400000008EE00,CTR-ATPP,Transformers Prime: The Game,EUR
0004000000066100,CTR-AWSP,Winter Sports 2012: Feel The Spirit,EUR
000400000006A900,CTR-AWWP,Word Wizard 3D,EUR
00040000000CD200,CTR-AQRP,The Croods: Prehistoric Party!,EUR
00040000000AF700,CTR-APRP,LEGO Legends of Chima: Lavals Journey,EUR
000400000004E300,CTR-APBP,Pinball Hall of Fame 3D: The Williams Collection,EUR
00040000000A8700,CTR-AKKD,Professor Layton und die Maske der Wunder,GER
00040000000AEB00,CTR-AKGP,Zero Escape: Virtues Last Reward,EUR
000400000008FC00,CTR-ALLP,Sonic & All-Stars Racing Transformed,EUR
0004000000033F00,CTR-AHFP,Happy Feet Two,EUR
0004000000045500,CTR-ANTP,Naruto Shippuden 3D: The New Era,EUR
00040000000D9000,CTR-AYMP,Mario & Luigi: Dream Team Bros.,EUR
0004000000073C00,CTR-AM3Z,My Foal 3D,EUR
0004000000084B00,CTR-AHUP,Cats & Dogs: Pets at Play,EUR
000400000007A900,CTR-ALAE,LEGO The Lord of the Rings,USA
0004000000055400,CTR-AR5E,Rabbids Rumble,USA
000400000007FE00,CTR-ATPE,Transformers Prime: The Game,USA
000400000005A600,CTR-AFMP,Funky Barn 3D,EUR
00040000000B5100,CTR-ALAD,LEGO The Lord of the Rings,GER
0004000000065100,CTR-AS7P,Spider-Man: Edge of Time,EUR
000400000004B100,CTR-AKZP,DreamWorks Super Star Kartz,EUR
00040000000B1B00,CTR-AH8P,Hotel Transylvania,EUR
00040000000CBA00,CTR-AL8K,Nintendo 3DS Guide Louvre,KOR
00040000000C8D00,CTR-AH5P,Monster High: Skultimate Roller Maze,EUR
0004000000095600,CTR-APEP,Pippi Longstocking 3D,EUR
000400000008ED00,CTR-AQLP,Ice Age 4: Continental Drift - Arctic Games,EUR
00040000000AF400,CTR-ANGP,Angry Birds Trilogy (REV01),EUR
000400000009C000,CTR-AMTP,Shin Megami Tensei: Devil Survivor Overclocked,EUR
00040000000A3700,CTR-AJ5X,Jewel Master: Atlantis 3D,EUR
000400000006A700,CTR-ARDP,Arcade Classics 3D,EUR
0004000000087C00,CTR-AB2P,Bella Sara: The Magical Horse Adventures,EUR
0004000000092000,CTR-AGVP,Gummy Bears: Magical Medallion,EUR
000400000009D500,CTR-AHEP,Spy Hunter,EUR
000400000004DE00,CTR-ACTP,Puppies World 3D,EUR
000400000004E100,CTR-ABAP,Imagine Babies 3D,EUR
000400000004DB00,CTR-AHSP,Imagine Champion Rider 3D,EUR
000400000004DC00,CTR-AF3P,Imagine Fashion World 3D,EUR
00040000000C4400,CTR-AN4P,Naruto Powerful Shippuden,EUR
0004000000061800,CTR-AE2D,Pro Evolution Soccer 2012 3D,GER
00040000000B0100,CTR-AWTD,Pro Evolution Soccer 2013 3D,GER
000400000006D000,CTR-AZDP,Azada,EUR
00040000000AD600,CTR-AA8P,LEGO City Undercover: The Chase Begins,EUR
0004000000098600,CTR-ALBD,LEGO Batman 2: DC Super Heroes,GER
00040000000BA900,CTR-APDP,Pokemon Mystery Dungeon: Gates to Infinity,EUR
000400000004A300,CTR-APFP,Petz Fantasy 3D,EUR
0004000000086100,CTR-AL3P,Farming Simulator 2012 3D,EUR
00040000000A2A00,CTR-AM5Z,Mahjong Mysteries: Ancient Athena 3D,EUR
0004000000091A00,CTR-AJCP,Junior Games 3D,EUR
000400000008E100,CTR-AJLZ,Jewel Master: Cradle of Rome 2,EUR
0004000000092100,CTR-AB6P,Bowling Bonanza 3D,EUR
00040000000D4800,CTR-AAPP,My Riding Stables 3D: Jumping for the Team,EUR
00040000000B6500,CTR-ARGP,Rise of the Guardians,EUR
00040000000B3600,CTR-ABVP,Ben 10: Omniverse,EUR
000400000007A300,CTR-AT2P,Harvest Moon 3D: The Tale of Two Towns,EUR
00040000000A8900,CTR-AKKS,El Profesor Layton y la Mascara de los Prodigios,SPA
00040000000DD000,CTR-APNP,Disney Planes,EUR
00040000000C8B00,CTR-AFHP,Fast & Furious: Showdown,EUR
00040000000A8A00,CTR-AKKI,Il Layton e la maschera dei Miracoli,ITA
00040000000A5000,CTR-ADPD,Disney Princess: My Fairytale Adventure,EUR
0004000000084100,CTR-AF6Z,50 Classic Games 3D,EUR
0004000000093400,CTR-AL9P,One Piece: Unlimited Cruise SP 2,EUR
0004000000095100,CTR-ATHE,Theatrhythm Final Fantasy,USA
0004000000038600,CTR-ASLE,Scribblenauts Unlimited,USA
0004000000055F00,CTR-AGGE,Luigis Mansion: Dark Moon,USA
0004000000031500,CTR-ADCJ,Nintendogs + Cats: Toy Poodle & New Friends,JPN
0004000000078200,CTR-ATHJ,Theatrhythm Final Fantasy,JPN
0004000000030000,CTR-AKDJ,Shin Hikari Shinwa: Palutena no Kagami,JPN
0004000000043E00,CTR-ABMJ,BioHazard: The Mercenaries 3D,JPN
00040000000E7E00,CTR-AZHP,My Western Horse 3D,EUR
00040000000C7800,CTR-AVKP,Viking Invasion 2: Tower Defense,EUR
0004000000086200,CTR-EGDJ,Tobidase Doubutsu no Mori,JPN
00040000000BAA00,CTR-AGKJ,Gyakuten Saiban 5,JPN
000400000005E900,CTR-AFFJ,Bravely Default: Flying Fairy,JPN
00040000000A7700,CTR-AKBJ,AKB48+Me,JPN
0004000000032100,CTR-ALPJ,New Love Plus,JPN
00040000000BAC00,CTR-ACFJ,Castlevania Lords of Shadow: Sadame no Makyou,JPN
0004000000078A00,CTR-AS6J,Super Robot Taisen UX,JPN
0004000000065E00,CTR-AD7J,Dragon Quest VII: Eden no Senshitachi,JPN
000400000006D200,CTR-AFLJ,Fantasy Life,JPN
0004000000095000,CTR-APDJ,Pokemon Fushigi no Dungeon: Magnagate to Mugendai no Meikyuu,JPN
0004000000065C00,CTR-ALVJ,Labyrinth no Kanata,JPN
000400000004D800,CTR-AKNJ,Ken to Mahou to Gakuen Mono 3D,JPN
0004000000073700,CTR-ABQJ,Bokujou Monogatari: Hajimari no Daichi,JPN
0004000000035B00,CTR-ANTJ,Naruto Shippuden: Shinobi Rittai Emaki! Saikyou Ninkai Kessen!!,JPN
0004000000076400,CTR-AGGJ,Luigi Mansion 2,JPN
000400000004D700,CTR-ACCJ,Super Pokemon Scramble,JPN
0004000000030300,CTR-ASDJ,Steel Diver,JPN
0004000000034300,CTR-AQNJ,Cubic Ninja,JPN
0004000000034500,CTR-ARBJ,Rabbids Time Travel,JPN
0004000000039C00,CTR-APPJ,Touch! Double Pen Sports,JPN
00040000000D6D00,CTR-AMXZ,Shin Megami Tensei IV,TWN
0004000000090800,CTR-ADBW,Nintendogs + Cats: French Bulldog & New Friends,TWN
0004000000090700,CTR-ADAW,Nintendogs + Cats: Shiba & New Friends,TWN
0004000000090900,CTR-ADCW,Nintendogs + Cats: Toy Poodle & New Friends,TWN
00040000000B9100,CTR-AGAW,Mario Tennis Open,TWN
00040000000B8A00,CTR-ABEW,New Super Mario Bros. 2,TWN
0004000000089E00,CTR-AREW,Super Mario 3D Land,TWN
0004000000080A00,CTR-ANRW,Star Fox 64 3D (Rev01),TWN
00040000000CB200,CTR-ASRW,Tohoku Daigaku Karei Igaku Kenkyuusho: Kawashima Ryuuta Kyouju Kanshuu - Monosugoku Nou wo Kitaeru 5-Funkan no Oni Training,TWN
00040000000D0000,CTR-AGGW,Luigis Mansion 2,TWN
00040000000EA600,CTR-ASJP,Etrian Odyssey IV: Legends of the Titan,EUR
000400000008A100,CTR-AP6P,Purr Pals: Purrfection,EUR
0004000000065800,CTR-AR4J,Rune Factory 4,JPN
0004000000068000,CTR-AC7J,Code of Princess,JPN
0004000000071F00,CTR-ACHJ,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,JPN
0004000000034800,CTR-ADLJ,Doctor Lautrec to Boukyaku no Kishidan,JPN
0004000000053700,CTR-ALTJ,E.X. Troopers,JPN
000400000006D400,CTR-AE4J,Inazuma Eleven Go: Shine,JPN
00040000000A1B00,CTR-ANPJ,Inazuma Eleven Go 2: Chrono Stone - Neppuu,JPN
0004000000047E00,CTR-ALFJ,One Piece: Unlimited Cruise SP,JPN
00040000000C0200,CTR-AL6J,Layton Kyouju to Choubunmei A no Isan,JPN
0004000000071A00,CTR-AGJJ,SD Gundam G Generation 3D,JPN
0004000000072A00,CTR-AS5J,Shin Sangoku Musou VS,JPN
000400000008C600,CTR-ATRJ,Time Travelers,JPN
