serial,name,region
T-151016-00,"Smurfs, The (Europe) (En,Fr,De,Es,It)",Europe
00000000-00,Snail Maze II (World),World
MK-1541-50,Snake Rattle n Roll (Europe),Europe
T-48083-00,Snow Bros. - Nick & Tom (Japan) (En),Japan
T-23046-00,Socket (USA),USA
T-49206,Sol-Deace (USA),USA
T-49206,Sol-Deace (USA) (Rev 1) (Sega Channel),USA
T-49206,Sol-Deace (World) (Evercade),World
T-49206,Sol-Deace (World) (Retro-Bit),World
00000000-00,Solaris (World) (Proto),World
T-124016-00,Soldiers of Fortune (USA),USA
MK-01182-00,Soleil (Europe),Europe
MK-01182-00,Soleil (France),France
MK-01182-00,Soleil (Germany),Germany
MK-01182-00,Soleil (Spain),Spain
00000000-00,Solitaire in Space (World) (Proto),World
MK-1563-00,Sonic & Knuckles (USA) (Sega Channel),USA
MK-1563-00,Sonic & Knuckles (World) (Beta 1),World
MK-1563-00,Sonic & Knuckles (World) (Beta 2),World
MK-1563-00,Sonic & Knuckles (World) (Beta 3),World
MK-1563-00,Sonic & Knuckles (World) (Beta 4),World
MK-1563-00,Sonic & Knuckles (World) (Beta 5),World
MK-1563-00,Sonic & Knuckles (World) (Beta 6),World
MK-1563-00,Sonic & Knuckles (World) (Beta 7),World
MK-1563-00,Sonic & Knuckles (World) (Sonic Classic Collection),World
MK-1563-00,"Sonic & Knuckles + Sonic The Hedgehog (Japan, Korea) (En) (Lock-on Combination)",Japan
MK-1563-00,"Sonic & Knuckles + Sonic The Hedgehog (USA, Europe) (Lock-on Combination)",USA
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 2 (World) (Beta),World
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 2 (World) (Rev A) (Lock-on Combination),World
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 2 + Sonic The Hedgehog 3 (World) (Virtual Console),World
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 3 (Europe) (Lock-on Combination),Europe
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 3 (Japan) (En) (Lock-on Combination),Japan
MK-1563-00,Sonic & Knuckles + Sonic The Hedgehog 3 (USA) (Lock-on Combination),USA
MK-1079-00,Sonic 3 (Europe),Europe
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En)",USA
T-000000-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 1)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 2)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 3)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 4)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 5)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 6)",USA
MK-1844-00,"Sonic 3D Blast (USA, Europe, Korea) (En) (Beta 7)",USA
FINAL-01,Sonic 3D Blast - Director's Cut (World),World
MK-1190,Sonic Compilation (Europe),Europe
MK-1190-01,"Sonic Compilation (USA, Europe, Korea) (En) (Rev A)",USA
XXXXXXXX-XX,Sonic Crackers (USA) (Proto),USA
00054503-00,Sonic Eraser (Japan) (Sega Game Toshokan),Japan
MK-1537-00,Sonic Spinball (Europe),Europe
MK-1537-00,Sonic Spinball (Europe) (Beta),Europe
MK-1537-00,Sonic Spinball (Europe) (Mega Drive Mini),Europe
G-4112-00,Sonic Spinball (Japan),Japan
MK-1537-00,Sonic Spinball (USA),USA
T-?????-00,Sonic Spinball (USA) (Beta 1),USA
NK-1.3.-00,Sonic Spinball (USA) (Beta 2),USA
MK-1537-00,Sonic Spinball (USA) (Sega Channel),USA
00004049-01,"Sonic The Hedgehog (Japan, Europe, Korea) (En)",Japan
00001009-00,"Sonic The Hedgehog (USA, Europe)",USA
00000000-00,"Sonic The Hedgehog (USA, Europe) (Beta)",USA
00004049-01,"Sonic The Hedgehog (USA, Europe) (Sonic Classic Collection)",USA
00004049-01,Sonic The Hedgehog (World) (Sonic Mega Collection),World
00001051-00,Sonic The Hedgehog 2 (World),World
00004049-01,Sonic The Hedgehog 2 (World) (Beta 1),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 10),World
00004049-01,Sonic The Hedgehog 2 (World) (Beta 2),World
00004049-01,Sonic The Hedgehog 2 (World) (Beta 3),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 4),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 5),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 6),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 7),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 8),World
00001051-00,Sonic The Hedgehog 2 (World) (Beta 9),World
00001051-01,Sonic The Hedgehog 2 (World) (Rev A),World
00001051-01,Sonic The Hedgehog 2 (World) (Rev A) (Sonic Classic Collection),World
00001051-01,Sonic The Hedgehog 2 (World) (Rev A) (Sonic Mega Collection),World
00001051-02,Sonic The Hedgehog 2 (World) (Rev B) (Sonic Compilation ~ Sonic Classics),World
MK-1079-00,"Sonic The Hedgehog 3 (Japan, Korea) (En)",Japan
MK-1079-00,Sonic The Hedgehog 3 (USA),USA
00001079-00,Sonic The Hedgehog 3 (USA) (Beta),USA
MK-1079-00,Sonic The Hedgehog 3 (USA) (Sega Channel),USA
MK-1079-00,Sonic The Hedgehog 3 (USA) (Sonic Classic Collection),USA
MK-1079-00,Sonic The Hedgehog 3 Limited Edition (Japan) (En) (Proto 1),Japan
MK-1079-00,Sonic The Hedgehog 3 Limited Edition (Japan) (En) (Proto 2),Japan
00000000-00,Sonic The Hedgehog 3 Movie Promo (World),World
T-25113-00,Sorcer Kingdom (Japan),Japan
T-25113-00,Sorcer Kingdom (Japan) (Beta),Japan
T-24076-01,Sorcerer's Kingdom (USA),USA
T-24076-00,Sorcerer's Kingdom (USA) (Beta),USA
00054504-00,Sorcerian (Japan),Japan
00054504-01,Sorcerian (Japan) (Rev 1) (Virtual Console),Japan
00000000-00,Sovereign of a Dying Hell (World) (Proto 1) (Touhou Fan Game Jam 15),World
00000000-03,Sovereign of a Dying Hell (World) (Proto 2),World
00000000-00,Space Cavern Blaster (World) (Proto),World
T-106193-00,Space Funky B.O.B. (Japan),Japan
00004002-00,Space Harrier II (Japan) (En) (Launch Cart),Japan
00004002-01,Space Harrier II (World),World
T-48096-00,Space Hero (USA) (Proto),USA
T-11036-00,Space Invaders '91 (USA),USA
00000000-00,Space Invaders (World) (v1.6),World
T-11053-00,Space Invaders 90 (Japan) (En),Japan
T-95166-00,Sparkster (Europe),Europe
T-95166-00,Sparkster (USA),USA
T-95103-00,Sparkster - Rocket Knight Adventures 2 (Japan) (En),Japan
00000000-00,Speed Ball (World) (Proto),World
T-70086-00,Speedball 2 (Europe),Europe
T-68023-00,Speedball 2 (Japan) (En),Japan
T-69026-00,Speedball 2 - Brutal Deluxe (USA),USA
XXXXXXXX-XX,Speedball 2 - Brutal Deluxe (USA) (Beta),USA
T-69026-00,Speedball 2 - Brutal Deluxe (World) (Evercade),World
T-81436-00,"Spider-Man (USA, Europe)",USA
MK-1057-00,"Spider-Man (USA, Europe) (Beta 1)",USA
MK-1057-00,"Spider-Man (USA, Europe) (Beta 2)",USA
T-081256-00,Spider-Man - Venom - Maximum Carnage (World),World
T-081256-00,Spider-Man - Venom - Maximum Carnage (World) (Marvel MaXimum Collection),World
T-081136-00,Spider-Man - X-Men - Arcade's Revenge (Europe) (Rev 1),Europe
T-081136-00,"Spider-Man - X-Men - Arcade's Revenge (USA, Europe)",USA
T-081136-00,Spider-Man - X-Men - Arcade's Revenge (World) (Marvel MaXimum Collection),World
MK-1016-00,Spider-Man vs. The Kingpin (World),World
00000000-00,Spike Hell (World),World
T-151026-00,"Spirou (Europe) (En,Fr,De,Es)",Europe
T-151026-00,"Spirou (Europe) (En,Fr,De,Es) (Beta)",Europe
MK-1061-00,Splatterhouse 2 (Europe),Europe
T-14076-00,Splatterhouse 2 (USA),USA
T-14076-00,Splatterhouse 2 (USA) (Sega Channel),USA
T-14076-00,Splatterhouse 2 (World) (Evercade),World
T-14086-00,Splatterhouse 3 (USA),USA
T-14086-00,Splatterhouse 3 (World) (Evercade),World
T-14143-00,Splatterhouse Part 2 (Japan),Japan
T-14163-00,"Splatterhouse Part 3 (Japan, Korea) (En)",Japan
T-30016-00,Sport Games (Brazil) (En),Brazil
00001211-00,Sports Talk Baseball (USA),USA
T-70326-00,Spot Goes to Hollywood (Europe),Europe
T-81616-01,Spot Goes to Hollywood (USA),USA
ACLD002-03,"Star Control (USA, Europe)",USA
T-25063-00,Star Cruiser (Japan),Japan
XXXXXXXX-XX,Star Mobile (Japan) (Mega Drive Mini 2),Japan
XXXXXXXX-XX,Star Mobile (Japan) (Proto),Japan
XXXXXXXX-XX,"Star Mobile (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2)",USA
T-47056-00,Star Odyssey (USA) (Proto),USA
SF-004,Star Odyssey (USA) (Super Fighter Team),USA
T-70436-50,Star Trek - Deep Space Nine - Crossroads of Time (Europe),Europe
T-132016-00,Star Trek - Deep Space Nine - Crossroads of Time (USA),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 1),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 2),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 3),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 4),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 5),USA
MK-1313-00,Star Trek - The Next Generation - Echoes from the Past (USA) (Beta 6),USA
MK-1313-01,Star Trek - The Next Generation - Echoes from the Past (USA) (Rev A),USA
MK-1035-00,Star Wars (USA) (Proto),USA
T-50216-00,"Starflight (USA, Europe)",USA
T-50216-01,"Starflight (USA, Europe) (Rev A)",USA
T-81396-00,"Stargate (USA, Europe)",USA
00000000-00,"Stargate (USA, Europe) (Beta)",USA
T-81396-00,"Stargate (USA, Europe) (Sample) (NGen)",USA
T-81046-00,Steel Empire (USA),USA
T-81046-00,Steel Empire (USA) (Sega Channel),USA
T-48103-00,"Steel Talons (Japan, Korea) (En,Ja)",Japan
T-48146-00,"Steel Talons (USA, Europe)",USA
T-48146-00,"Steel Talons (USA, Europe) (Beta 1)",USA
T-48146-00,"Steel Talons (USA, Europe) (Beta 2)",USA
00000000-00,Stoat XV (World),World
T-00000-00,Stone Protectors (Japan) (Columbus Circle),Japan
T-00000-00,Stone Protectors (USA) (Proto),USA
T-00000-00,Stone Protectors (World) (Steam),World
T-49113-00,Stormlord (Japan) (En),Japan
T-56026-00,Stormlord (USA),USA
MK-1354-00,"Story of Thor, The (Europe)",Europe
MK-1054-00,"Story of Thor, The (Europe) (Beta 1)",Europe
G-5543-00,"Story of Thor, The (Europe) (Beta 2)",Europe
MK-1354-00,"Story of Thor, The (Europe) (Beta 3)",Europe
MK-1354-00,"Story of Thor, The (Europe) (Mega Drive Mini)",Europe
MK-1354-00,"Story of Thor, The (Germany)",Germany
MK-1354-00,"Story of Thor, The (Germany) (Mega Drive Mini)",Germany
G-5543-00,"Story of Thor, The (Korea)",Korea
MK-1354-00,"Story of Thor, The (Spain)",Spain
MK-1354-00,"Story of Thor, The (Spain) (Mega Drive Mini)",Spain
G-5543-00,"Story of Thor, The - Hikari o Tsugumono (Japan)",Japan
T-12016,Street Fighter II' - Champion Edition (Europe) (Beta),Europe
T-12016,Street Fighter II' - Champion Edition (USA) (Beta),USA
MK-1090-00,Street Fighter II' - Special Champion Edition (Europe),Europe
MK-1090-00,Street Fighter II' - Special Champion Edition (Europe) (Virtual Console),Europe
T-12016,Street Fighter II' - Special Champion Edition (USA),USA
T-12016,Street Fighter II' - Special Champion Edition (USA) (Virtual Console),USA
T-12033,Street Fighter II' Plus - Champion Edition (Japan) (Virtual Console),Japan
T-12033,"Street Fighter II' Plus - Champion Edition (Japan, Korea) (Ja)",Japan
T-177016-00,Street Racer (Europe),Europe
T-177016-50,Street Racer (Europe) (Sample),Europe
T-24083-00,"Street Smart (Japan, USA) (En)",Japan
????????-00,"Street Smart (Japan, USA) (En) (Beta)",Japan
00001019-00,"Streets of Rage (World) (En,Ja)",World
00001019-01,"Streets of Rage (World) (En,Ja) (Rev A) (Sega 3D Classics)",World
00001019-01,Streets of Rage (World) (Rev A),World
MK-1054-00,Streets of Rage 2 (USA),USA
MK-1054-00,Streets of Rage 2 (USA) (Sega 3D Classics),USA
G-4116-00,Streets of Rage 3 (Asia) (En),Asia
MK-1539-00,Streets of Rage 3 (Europe),Europe
MK-1539-00,Streets of Rage 3 (Europe) (Beta 1),Europe
MK-1539-00,Streets of Rage 3 (Europe) (Beta 2),Europe
MK-1539-00,Streets of Rage 3 (Europe) (Beta 3),Europe
MK-1539-00,Streets of Rage 3 (Europe) (Beta 4),Europe
MK-1539-00,Streets of Rage 3 (Europe) (Beta 5),Europe
MK-1539-00,Streets of Rage 3 (USA),USA
G-4116-00,Streets of Rage 3 (USA) (Beta 1),USA
G-4116-00,Streets of Rage 3 (USA) (Beta 2),USA
G-4116-00,Streets of Rage 3 (USA) (Beta 3),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 1),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 2),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 3),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 4),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 5),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 6),USA
MK-1539-00,Streets of Rage 3 (USA) (Rev A) (Beta 7),USA
MK-1054-00,"Streets of Rage II (Japan, Europe) (En,Ja)",Japan
MK-1054-00,"Streets of Rage II (Japan, Europe) (En,Ja) (Mega Drive Mini)",Japan
MK-1054-00,"Streets of Rage II (Japan, Europe) (En,Ja) (Sega 3D Classics)",Japan
00001112-00,Strider (USA) (Sega Channel),USA
00001112-00,"Strider (USA, Europe)",USA
00001112-00,"Strider (USA, Europe) (Virtual Console)",USA
00004037-01,Strider Hiryuu (Japan) (Rev A) (Mega Drive Mini),Japan
00004037-01,Strider Hiryuu (Japan) (Rev A) (Virtual Console),Japan
00004037-00,"Strider Hiryuu (Japan, Korea) (Ja)",Japan
T-79036-50,Strider II (Europe),Europe
MKxxxx-00,Striker (Europe) (Beta),Europe
MK-1185-00,"Striker (Europe) (En,Fr,De,Es,It)",Europe
MK-1551-00,Sub-Terrania (Asia) (En),Asia
MK-1551-00,Sub-Terrania (Asia) (En) (Beta),Asia
MK-1551-00,Sub-Terrania (Europe),Europe
MK-1551-00,Sub-Terrania (USA),USA
00001022-00,Sub-Terrania (USA) (Beta 1),USA
MK-XXXX-XX,Sub-Terrania (USA) (Beta 2),USA
MK-1551-01,Sub-Terrania (USA) (Beta 3),USA
13890474-00,Submarine Attack (World),World
00000000-00,Submarine Canyon Bomber vs Marine Aliens (World),World
00000000-00,Sudoku (World),World
00000000-00,Sukiya (World) (Proto),World
ACLD013-00,"Summer Challenge (USA, Europe)",USA
ACLD013-00,Summer Challenge (World) (Evercade),World
00000001-00,Sumo Slam (World) (Digital),World
T-95026-00,Sunset Riders (Europe),Europe
T-95026-00,Sunset Riders (USA),USA
T-29023-00,Super Airwolf (Japan) (En),Japan
T-50636-00,"Super Baseball 2020 (USA, Europe)",USA
T-87066-00,Super Battleship - The Classic Naval Combat Game (USA),USA
00000000-00,Super Byoon (World),World
00004501-00,Super Daisenryaku (Japan),Japan
00004501-02,Super Daisenryaku (Japan) (Rev A),Japan
MK-1142-00,Super Fantasy Zone (Europe),Europe
T-15023-00,"Super Fantasy Zone (Japan) (En,Ja)",Japan
T-15023-00,"Super Fantasy Zone (USA) (En,Ja) (Genesis Mini)",USA
T-11163-00,Super H.Q. (Japan),Japan
00004011-01,"Super Hang-On (Europe) (En,Ja) (Rev A)",Europe
00004011-00,"Super Hang-On (Japan, USA) (En,Ja)",Japan
00004011-00,"Super Hang-On (Japan, USA) (En,Ja) (Beta) (Sega Channel)",Japan
00004011-00,"Super Hang-On (USA) (En,Ja) (Sega Smash Pack 2)",USA
00000000-00,Super Hard Bouncer (World),World
T-81146-00,Super High Impact (USA),USA
MK-1311-00,Super Hydlide (Europe),Europe
T-20013-00,Super Hydlide (Japan),Japan
T-35016-00,Super Hydlide (USA),USA
MK-1300-00,Super Hydlide (USA) (Beta),USA
T-79076-00,Super Kick Off (Europe),Europe
00004006-00,Super League (Europe),Europe
00004006-00,Super League (Japan),Japan
T-000000-00,"Super Locomotive (World) (Mega Drive Mini 2, Genesis Mini 2)",World
20200630-00,Super Maximum Overkill (World),World
4026-00,"Super Monaco GP (Japan, USA) (En,Ja)",Japan
4026-03,"Super Monaco GP (USA) (En,Ja) (Sega Classic)",USA
4026-01,"Super Monaco GP (World) (En,Ja)",World
4026-02,"Super Monaco GP (World) (En,Ja) (Rev A)",World
ACLD010-00,"Super Off Road (USA, Europe)",USA
MK-1201-00,Super Real Basketball (Europe),Europe
G-4021-00,"Super Real Basketball (Japan, Korea) (En)",Japan
XX-9999-00,"Super Shinobi II, The (Japan) (Beta 1)",Japan
XX-9999-00,"Super Shinobi II, The (Japan) (En,Ja) (Beta 2)",Japan
00004085-00,"Super Shinobi II, The (Japan, Korea) (Ja)",Japan
00000000-00,"Super Shinobi, The (Japan) (En) (Beta) (Sega Channel)",Japan
00000000-00,"Super Shinobi, The (Japan) (En) (Beta) (Sega Smash Pack)",Japan
00000000-00,Super Skidmarks (Europe) (Beta) (J-Cart),Europe
00000000-00,Super Skidmarks (Europe) (J-Cart),Europe
T-081066-00,"Super Smash T.V. (USA, Europe)",USA
85688735-00,Super Star Wars - Holiday Special (World),World
85688735-00,Super Star Wars - Holiday Special (World) (v1.1),World
MK-12056-00,Super Street Fighter II (Europe),Europe
MK-12056-00,Super Street Fighter II (Europe) (Virtual Console),Europe
T-12056-00,Super Street Fighter II (USA),USA
T-12056-00,Super Street Fighter II (USA) (Virtual Console),USA
T-12043-00,Super Street Fighter II - The New Challengers (Japan),Japan
T-12043-00,Super Street Fighter II - The New Challengers (Japan) (Virtual Console),Japan
00004003-00,Super Thunder Blade (Japan) (En) (Launch Cart),Japan
00004003-01,Super Thunder Blade (World),World
T-30013-00,Super Volley Ball (Japan),Japan
T-30016-00,Super Volleyball (USA),USA
T-30016-00,Super Volleyball (USA) (Sega Channel),USA
T-15036-00,Superman (USA),USA
T-15036-00,Superman (USA) (Beta),USA
T-70126-00,Superman - The Man of Steel (Europe),Europe
JN-20140115-01,SupraKillminds! (World),World
G-5522-00,Surging Aura (Japan),Japan
T-55016-02,Swamp Thing (USA) (Proto),USA
00000000-00,Sweetsdigger (World),World
T-50076-01,Sword of Sodan (Japan) (En),Japan
T-50076-01,"Sword of Sodan (USA, Europe)",USA
T-50076-01,Sword of Sodan (World) (Evercade),World
00005502-00,"Sword of Vermilion (USA, Europe)",USA
00005502-00,"Sword of Vermilion (USA, Europe) (Sega Channel)",USA
T-49126-01,Syd of Valis (USA),USA
T-49126--01,Syd of Valis (World) (Retro-Bit),World
T-048346-00,"Sylvester & Tweety in Cagey Capers (USA, Europe)",USA
T-101026-00,"Sylvester & Tweety in Cagey Capers (USA, Europe) (Beta 1)",USA
T-101026-00,"Sylvester & Tweety in Cagey Capers (USA, Europe) (Beta 2)",USA
T-50906-00,"Syndicate (USA, Europe) (En,Fr,De)",USA
T-081176-00,"T2 - Terminator 2 - Judgment Day (USA, Europe)",USA
T-081023-00,T2 - The Arcade Game (Japan) (En),Japan
T-000000-00,T2 - The Arcade Game (USA) (Beta),USA
T-081156-01,"T2 - The Arcade Game (USA, Europe)",USA
T137056-01,TNN Bass Tournament of Champions (USA) (Rev 1),USA
T137066-00,TNN Outdoors Bass Tournament '96 (USA),USA
T-76123-00,Tai Ge Lizhi Chuan (China) (Simplified) (Pirate),China
T-76123-00,Tai Ge Lizhi Chuan (China) (Traditional) (Pirate),China
T-76123-00,Taikou Risshiden (Japan),Japan
T-76073-00,Taipingyang Zhengba Zhan (China) (Pirate),China
MK-1034-00,"TaleSpin (USA, Europe)",USA
MK-1035-00,"TaleSpin (USA, Europe) (Beta)",USA
MK-1052-50,Talmit's Adventure (Europe),Europe
XXXXXXXX-XX,Tanglewood (World) (Demo 1),World
EVIL0106-00,Tanglewood (World) (Demo 10),World
XXXXXXXX-XX,Tanglewood (World) (Demo 2),World
XXXXXXXX-XX,Tanglewood (World) (Demo 3),World
XXXXXXXX-XX,Tanglewood (World) (Demo 4),World
XXXXXXXX-XX,Tanglewood (World) (Demo 5),World
EVIL0106-00,Tanglewood (World) (Demo 6),World
GM-EVIL0106-00,Tanglewood (World) (Demo 7),World
GM-EVIL0106-00,Tanglewood (World) (Demo 8),World
EVIL0106-00,Tanglewood (World) (Demo 9),World
21929282-00,Tank Attack (World),World
00000000-00,Tank You (World) (Gamecodeur Game Jam 19),World
00000000-00,Tanks (Russia),Russia
00000000-00,Tanks 2011 (Russia),Russia
00000000-00,Tanzer (World) (Digital),World
T-25046-00,Target Earth (USA),USA
T-25013-00,Target Earth (USA) (Beta),USA
T-25046-00,"Target Earth (USA, Europe) (Switch Online)",USA
T-24053,Task Force Harrier EX (Japan) (En),Japan
T-24036,Task Force Harrier EX (USA),USA
MK-1546-00,Taz in Escape from Mars (Europe),Europe
MK-1546-00,Taz in Escape from Mars (USA),USA
MK-1032-00,Taz-Mania (World),World
MK-1032-00,Taz-Mania (World) (Beta 1),World
MK-1032-00,Taz-Mania (World) (Beta 2),World
T-50376-00,"Team USA Basketball (USA, Europe)",USA
T-50596-00,"TechnoClash (USA, Europe)",USA
T-56016-00,Technocop (USA),USA
00000000-00,Technocop (USA) (Beta 1),USA
00000000-00,Technocop (USA) (Beta 2),USA
T-61013-00,Tecmo Cup Football Game (Europe) (Proto),Europe
T-36046-00,Tecmo Super Baseball (USA),USA
T-36023-00,Tecmo Super Bowl (Japan) (En),Japan
T-36016-00,Tecmo Super Bowl (USA),USA
T-36016-00,Tecmo Super Bowl (USA) (Beta),USA
T-36043-00,Tecmo Super Bowl II - Special Edition (Japan) (En),Japan
T-36056-00,Tecmo Super Bowl II - Special Edition (USA),USA
T-36066-00,Tecmo Super Bowl III - Final Edition (USA),USA
T-36036-00,Tecmo Super Hockey (USA),USA
T-36033-00,Tecmo Super NBA Basketball (Japan) (En),Japan
T-36026-00,Tecmo Super NBA Basketball (USA),USA
T-44023-00,Tecmo World Cup '92 (Japan) (En),Japan
T-44016,Tecmo World Cup (USA),USA
00054503-00,Teddy Boy Blues (Japan) (Sega Game Toshokan),Japan
T-95016-00,Teenage Mutant Hero Turtles - The Hyperstone Heist (Europe),Europe
T-95066-00,Teenage Mutant Hero Turtles - Tournament Fighters (Europe),Europe
T-95013-00,Teenage Mutant Ninja Turtles - Return of the Shredder (Japan),Japan
T-95013-00,"Teenage Mutant Ninja Turtles - Return of the Shredder (Japan) (Cowabunga Collection, The)",Japan
T-95016-00,Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA),USA
T-95016-00,"Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA) (Cowabunga Collection, The)",USA
00000000-00,Teenage Mutant Ninja Turtles - The Legend Returns (Russia),Russia
T-95053-00,Teenage Mutant Ninja Turtles - Tournament Fighters (Japan),Japan
T-95053-00,"Teenage Mutant Ninja Turtles - Tournament Fighters (Japan) (Cowabunga Collection, The)",Japan
T-95066-00,Teenage Mutant Ninja Turtles - Tournament Fighters (USA),USA
T-95066-00,"Teenage Mutant Ninja Turtles - Tournament Fighters (USA) (Cowabunga Collection, The)",USA
T-76073-00,Teitoku no Ketsudan (Japan),Japan
T-15033-00,Tel-Tel Mahjong (Japan),Japan
T-15013-00,Tel-Tel Stadium (Japan),Japan
00000000-00,Telethugs (World),World
19007019-887,Tennis All Stars (World),World
T-70026-00,"Terminator, The (Europe)",Europe
T-70026-00,"Terminator, The (USA)",USA
T-70026-00,"Terminator, The (USA) (Beta)",USA
T-25133-00,Teshu Budui 357 (China) (Pirate),China
ACLD008-00,"Test Drive II - The Duel (USA, Europe)",USA
MK-0000-00,TetreX (World),World
MK-0000-00,TetreX (World) (v1.1),World
00004007-00,Tetris (Japan) (En) (Mega 6),Japan
XXXXXXXX-XX,Tetris (Japan) (Mega Drive Mini),Japan
XXXXXXXX-XX,Tetris (USA) (Genesis Mini),USA
MK-0000-00,Tetrogen Classic (World) (v1.13),World
T-50986-00,"Theme Park (USA, Europe) (En,Fr,De,Es)",USA
T-100036-00,Thomas the Tank Engine & Friends (USA),USA
00000000-00,"Three Stooges, The (World) (v1.02)",World
M--8010-00,"Thunder Force II (USA, Europe)",USA
T-18013-00,Thunder Force II MD (Japan) (En),Japan
T-18033-00,"Thunder Force III (Japan, USA) (En)",Japan
T-18033-00,"Thunder Force III (Japan, USA) (En) (Rev 1) (Beta)",Japan
MK-1143-50,Thunder Force IV (Europe),Europe
T-18063-00,Thunder Force IV (Japan) (En),Japan
T-18063-00,Thunder Force IV (Japan) (En) (Beta),Japan
MK-1143,Thunder Force IV (Japan) (En) (Sega Ages),Japan
T-11113-00,Thunder Fox (Japan),Japan
T-11066-00,Thunder Fox (USA),USA
00000000-00,Thunder Paw (World),World
00000000-00,Thunder Paw (World) (Demo 1),World
00000000-00,Thunder Paw (World) (Demo 2),World
00000000-00,Thunder Paw (World) (v1.1) (Digital),World
T-43013-00,Thunder Pro Wrestling Retsuden (Japan),Japan
00000000-00,Thundercats (World) (v1.1),World
00000000-00,Thundercats (World) (v2.25),World
T-161026-00,"Tick, The (USA)",USA
00000000-00,Tiger Bureaucrat (World),World
00000000-00,Tiger Bureaucrat (World) (v1.0.1),World
00000000-00,Tiger Bureaucrat (World) (v1.0.2),World
T-23033-00,"Time Dominator 1st (Japan, Korea) (En)",Japan
T-100046-00,Time Killers (Europe),Europe
T-100046-00,Time Killers (USA),USA
0000000-00,Time Trax (USA) (Proto),USA
T-124036-00,Tinhead (USA),USA
T-119236-00,Tinhead (USA) (Rev 1),USA
T-124036-00,Tinhead (World) (QUByte Classics),World
T-151036-50,"Tintin in Tibet (Europe) (En,Fr,De,Es,Nl,Sv)",Europe
T-151036-50,"Tintin in Tibet (Europe) (En,Fr,De,Es,Nl,Sv) (Beta)",Europe
T-95036-00,Tiny Toon Adventures (Korea) (En),Korea
T-95146-00,"Tiny Toon Adventures - ACME All-Stars (Europe) (En,Fr,De)",Europe
T-95146-00,"Tiny Toon Adventures - ACME All-Stars (USA, Korea) (En)",USA
T-95036-00,Tiny Toon Adventures - Buster's Hidden Treasure (Europe),Europe
T-95036-00,Tiny Toon Adventures - Buster's Hidden Treasure (USA),USA
T-49216-00,Todd's Adventures in Slime World (USA),USA
MK-1020-02,"ToeJam & Earl (Japan, Europe) (En) (Rev A)",Japan
MK-1020-00,"ToeJam & Earl (USA, Europe, Korea) (En)",USA
MK-1043-00,ToeJam & Earl in Panic on Funkotron (Asia) (En),Asia
MK-1043-00,ToeJam & Earl in Panic on Funkotron (Europe),Europe
MK-1043-00,ToeJam & Earl in Panic on Funkotron (USA),USA
00000000-00,ToeJam & Earl in Panic on Funkotron (USA) (Beta),USA
MK-1043-00,ToeJam & Earl in Panic on Funkotron (USA) (Sega Channel),USA
MK-1043-00,ToeJam & Earl in Panik auf Funkotron (Germany),Germany
00000000-00,Token Pop (World),World
MK-1127-00,"Toki - Going Ape Spit (USA, Europe)",USA
5503-00,Toki no Keishousha - Phantasy Star III (Japan),Japan
MK-1050-00,Tom Mason's Dinosaurs for Hire (USA),USA
