system,game_id,game_name,ch_name,UMD_ID,date,genre,img,language,publisher,region
psp,1514,Minna de Dokusho - Meisaku & Suiri & Kaidan & Bungaku,大家一起读书-名作&推理&怪谈&文学,ULJM-05352,2011-09-21,Other,https://data.yang2000ling.com/img/psp_200/1514.jpg,日语,Dorasu,日版
psp,1515,Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress,火影忍者-无幻城之卷2,ULES-01088,2008-07-09,Fighting,https://data.yang2000ling.com/img/psp_200/1515.jpg,西班牙语|意大利语|德语|英文|法文,Atari,欧版
psp,1516,Poncotsu Roman Daikatsugeki Bumpy Trot - Vehicle Battle Tournament,破烂机器人的浪漫大活剧-步行机车对抗赛,ULJS-00130,2008-07-09,Fighting,https://data.yang2000ling.com/img/psp_200/1516.jpg,日语,Irem,日版
psp,1517,God of War - Rakujitsu no Hisoukyoku,战神-奥林匹斯之链,ULJM-05348,2008-07-09,Action Adventure,https://data.yang2000ling.com/img/psp_200/1517.jpg,日语,Capcom,日版
psp,1518,Shinseiki GPX Cyber Formula VS,新世纪GPX高智能方程式赛车VS,ULJS-00142,2008-07-10,Racing,https://data.yang2000ling.com/img/psp_200/1518.jpg,日语,Sunrise Interactive,日版
psp,1519,Secret Agent Clank,秘密特工叮当,UCES-00942,2008-07-10,Platformer,https://data.yang2000ling.com/img/psp_200/1519.jpg,瑞典语|西班牙语|葡萄牙语|波兰语|挪威语|意大利语|德语|芬兰语|荷兰语|丹麦语|英文|法文,Sony,欧版
psp,1520,Infected,感染,ULES-00338,2008-07-11,Action,https://data.yang2000ling.com/img/psp_200/1520.jpg,西班牙语|英文|法文,Majesco Sales,欧版
psp,1521,God of War - Chains of Olympus,战神-奥林匹斯之链,UCAS-40198,2008-07-11,Action Adventure,https://data.yang2000ling.com/img/psp_200/1521.jpg,中文|英文,Sony,中国版
psp,1522,Crisis Core - Final Fantasy VII,最终幻想7-危机核心,ULES-01047,2008-07-12,Action RPG,https://data.yang2000ling.com/img/psp_200/1522.jpg,意大利语,Square Enix,意大利版
psp,1523,NCAA Football 2009,美国大学橄榄球联赛2009,ULUS-10355,2008-07-14,Sports,https://data.yang2000ling.com/img/psp_200/1523.jpg,英文,Electronic Arts,美版
psp,1524,Gundam Battle Universe,高达 战斗宇宙,ULJS-00145,2008-07-16,Action,https://data.yang2000ling.com/img/psp_200/1524.jpg,日语,Bandai Namco Games,日版
psp,1525,Code Lyoko - Quest for Infinity,虚幻勇士-追求无限,ULUS-10351,2008-07-17,Action,https://data.yang2000ling.com/img/psp_200/1525.jpg,西班牙语|英文|法文,Game Factory,美版
psp,1526,HimeHibi - Princess Days Portable,公主日 携带版,ULJM-05354,2008-07-18,Adventure,https://data.yang2000ling.com/img/psp_200/1526.jpg,日语,Takuyo,日版
psp,1527,Skate Park City,城市滑板,ULES-00957,2008-07-19,Sports,https://data.yang2000ling.com/img/psp_200/1527.jpg,英文,Midas Interactive,欧版
psp,1528,Guilty Gear XX Accent Core Plus,罪恶装备XXAC 加强版,ULJM-05355,2008-07-22,Fighting,https://data.yang2000ling.com/img/psp_200/1528.jpg,日语,Arc System Works,日版
psp,1529,Eiyuu Densetsu - Sora no Kiseki the 3rd,英雄传说-空之轨迹3,ULJM-05353,2008-07-23,RPG,https://data.yang2000ling.com/img/psp_200/1529.jpg,日语,Falcom,日版
psp,1530,Infinite Loop - Kojjou ga Miseta Yume ,无限回廊-古城昭示之梦,ULJS-00144,2008-07-24,Adventure,https://data.yang2000ling.com/img/psp_200/1530.jpg,日语,Nippon Ichi Software,日版
psp,1531,WALL-E,机器人总动员,ULES-01076,2008-07-24,Platformer,https://data.yang2000ling.com/img/psp_200/1531.jpg,荷兰语|法文,THQ,欧版
psp,1532,Warning - Code de la Route,警告-交通法规,ULES-01103,2008-07-24,Productivity,https://data.yang2000ling.com/img/psp_200/1532.jpg,法文,Atari,法版
psp,1533,Buzz! Master Quiz,喧闹少年找碴大师 硕士测验,UCES-01042,2008-07-25,Trivia,https://data.yang2000ling.com/img/psp_200/1533.jpg,英文,Sony,欧版
psp,1534,Phantasy Star Portable,梦幻之星 携带版,ULJM-05309,2008-07-26,RPG,https://data.yang2000ling.com/img/psp_200/1534.jpg,日语,SEGA,日版
psp,1535,Taiko no Tatsujin Portable (v2),太鼓达人 携带版(v2),ULJS-00020,2008-07-26,Music,https://data.yang2000ling.com/img/psp_200/1535.jpg,日语,Namco,日版
psp,1536,WALL-E,机器人总动员,ULES-01075,2008-07-28,Platformer,https://data.yang2000ling.com/img/psp_200/1536.jpg,西班牙语|葡萄牙语,THQ,欧版
psp,1537,Buzz! Master Quiz,喧闹少年找碴大师 硕士测验,UCES-01033,2008-07-29,Trivia,https://data.yang2000ling.com/img/psp_200/1537.jpg,荷兰语|法文,Sony,欧版
psp,1538,PC Engine Best Collection - Tengai Makyou Collection,PCE游戏精选集-天外魔境合集,ULJM-05357,2008-07-30,Compilation,https://data.yang2000ling.com/img/psp_200/1538.jpg,日语,Hudson,日版
psp,1539,Buzz! Master Quiz,喧闹少年找碴大师 硕士测验,UCES-01032,2008-07-31,Trivia,https://data.yang2000ling.com/img/psp_200/1539.jpg,西班牙语|葡萄牙语,Sony,欧版
psp,1540,PC Engine Best Collection - Ginga Ojousama Densetsu Collection,PCE游戏精选集-银河少女传说合集,ULJM-05358,2008-07-31,Compilation,https://data.yang2000ling.com/img/psp_200/1540.jpg,日语,Hudson,日版
psp,1541,Buzz! Master Quiz,喧闹少年找碴大师 硕士测验,UCES-01031,2008-08-01,Trivia,https://data.yang2000ling.com/img/psp_200/1541.jpg,意大利语|德语,Sony,欧版
psp,1542,International Athletics,国际田径大赛,ULES-01090,2008-08-02,Sports,https://data.yang2000ling.com/img/psp_200/1542.jpg,西班牙语|意大利语|德语|英文|法文,Ghostlight,欧版
psp,1543,Hayarigami 2 Portable - Keishichou Kaijiken File,流行之神2-警视厅怪异事件档案 携带版,ULJS-00149,2008-08-06,Adventure,https://data.yang2000ling.com/img/psp_200/1543.jpg,日语,Nippon Ichi Software,日版
psp,1544,Puzzler Collection,益智游戏合集,ULES-01066,2008-08-06,Puzzle,https://data.yang2000ling.com/img/psp_200/1544.jpg,英文,UbiSoft,欧版
psp,1545,Ford Racing - Off Road,福特越野赛车,ULUS-10326,2008-08-09,Racing,https://data.yang2000ling.com/img/psp_200/1545.jpg,英文,Empire Interactive,美版
psp,1546,Madden NFL 09,劲爆美式橄榄球2009,ULUS-10352,2008-08-09,Sports,https://data.yang2000ling.com/img/psp_200/1546.jpg,英文,Electronic Arts,美版
psp,1547,Crazy Taxi - Double Punch,疯狂出租车-客源争夺战,ULJM-05340,2008-08-10,Driving,https://data.yang2000ling.com/img/psp_200/1547.jpg,日语,SEGA,日版
psp,1548,WALL-E,机器人总动员,ULES-01073,2008-08-12,Platformer,https://data.yang2000ling.com/img/psp_200/1548.jpg,挪威语|丹麦语,THQ,欧版
psp,1549,Omoide ni Kawaru-Kun - Memories Off,秋之回忆3-想君,ULJM-05349,2008-08-20,Adventure,https://data.yang2000ling.com/img/psp_200/1549.jpg,日语,CyberFront,日版
psp,1550,Memories Off Sorekara,秋之回忆4 从今以后,ULJM-05350,2008-08-20,Adventure,https://data.yang2000ling.com/img/psp_200/1550.jpg,日语,CyberFront,日版
psp,1551,Tiger Woods PGA Tour 09,泰格伍兹高尔夫球巡回赛2009,ULES-01120,2008-08-23,Sports,https://data.yang2000ling.com/img/psp_200/1551.jpg,西班牙语|意大利语|德语|英文|法文,Electronic Arts,欧版
psp,1552,Madden NFL 09,劲爆美式橄榄球2009,ULES-01093,2008-08-27,Sports,https://data.yang2000ling.com/img/psp_200/1552.jpg,英文,Electronic Arts,欧版
psp,1553,AI Shougi (v2),AI将棋(v2),ULJS-00009,2008-08-27,Board Game,https://data.yang2000ling.com/img/psp_200/1553.jpg,日语,Marvelous Entertainment,日版
psp,1554,Fate-Tiger - Colosseum Upper,FateTiger-大乱斗强化版,ULJM-05360,2008-08-27,Fighting,https://data.yang2000ling.com/img/psp_200/1554.jpg,日语,Capcom,日版
psp,1555,N+,N+,ULUS-10340,2008-08-27,Platformer,https://data.yang2000ling.com/img/psp_200/1555.jpg,英文,Atari,美版
psp,1556,Super Hind,超级雌鹿直升机,ULES-01091,2008-10-30,Simulation,https://data.yang2000ling.com/img/psp_200/1556.jpg,西班牙语|意大利语|德语|芬兰语|英文|法文,Virgin Play,欧版
psp,1557,Tiger Woods PGA Tour 09,泰格伍兹高尔夫球巡回赛2009,ULUS-10367,2008-08-30,Sports,https://data.yang2000ling.com/img/psp_200/1557.jpg,英文,Electronic Arts,美版
psp,1558,Hellboy - The Science of Evil,地狱男爵-恶魔科学,ULES-00827,2008-09-03,Beat-Em-Up,https://data.yang2000ling.com/img/psp_200/1558.jpg,西班牙语|意大利语|德语|英文|法文,Konami,欧版
psp,1559,Cabela's Legendary Adventures,坎贝拉传奇冒险,ULUS-10385,2008-09-10,Shooter,https://data.yang2000ling.com/img/psp_200/1559.jpg,英文,Activision,美版
psp,1560,Cake Mania - Baker's Challenge,疯狂糕饼店,ULUS-10362,2008-09-10,Puzzle,https://data.yang2000ling.com/img/psp_200/1560.jpg,英文,Destineer,美版
psp,1561,Saru Get Chu! P! (v2),捉猴啦P!(v2),UCJS-10004,2008-09-11,Platformer,https://data.yang2000ling.com/img/psp_200/1561.jpg,日语,Sony,日版
psp,1562,Star Wars - The Force Unleashed,星球大战-原力释放,ULUS-10345,2008-09-13,Action,https://data.yang2000ling.com/img/psp_200/1562.jpg,英文,LucasArts,美版
psp,1563,Star Wars - The Force Unleashed,星球大战-原力释放,ULES-00981,2008-09-15,Action,https://data.yang2000ling.com/img/psp_200/1563.jpg,西班牙语|意大利语|英文,LucasArts,欧版
psp,1564,WALL-E,机器人总动员,ULES-01082,2008-09-16,Platformer,https://data.yang2000ling.com/img/psp_200/1564.jpg,德语,THQ,德版
psp,1565,Katekyoo Hitman Reborn! Battle Arena,家庭教师HR 战斗竞技场,ULJS-00157,2008-09-16,Fighting,https://data.yang2000ling.com/img/psp_200/1565.jpg,日语,Marvelous,日版
psp,1566,Yggdra Union,公主联盟,ULUS-10368,2008-09-17,RPG,https://data.yang2000ling.com/img/psp_200/1566.jpg,英文,Atlus,美版
psp,1567,Samurai Dou Portable,侍道 携带版,ULJS-00155,2008-09-17,Action,https://data.yang2000ling.com/img/psp_200/1567.jpg,日语,Spike,日版
