system,game_id,game_name,ch_name,img
pcecd,PCECD#252,Madou Monogatari I - Honoo no Sotsuenji (Japan),魔导物语 ～炎の卒園児～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD252.jpg
pcecd,PCECD#253,Magical Dinosaur Tour (USA),神奇恐龙之旅 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD253.jpg
pcecd,PCECD#254,Magical Saurus Tour (Japan),神奇恐龙之旅 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD253.jpg
pcecd,PCECD#255,Magicoal (Japan),魔力酷 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD255.jpg
pcecd,PCECD#256,Mahjong Clinic Special (Japan),麻將特別診療所 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD256.jpg
pcecd,PCECD#257,Mahjong Lemon Angel (Japan),麻将柠檬天使 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD257.jpg
pcecd,PCECD#258,Mahjong on the Beach (Japan),沙滩麻将 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD258.jpg
pcecd,PCECD#259,Mahjong Sword - Princess Quest Gaiden (Japan),麻将剑 公主任务外传 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD259.jpg
pcecd,PCECD#260,Mahjong Vanilla Syndrome (Japan),美少女麻将 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD261.jpg
pcecd,PCECD#261,Mahjong Vanilla Syndrome (Japan) (Alt),美少女麻将 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD261.jpg
pcecd,PCECD#262,Makai Eiyuuden - Shape Shifter (Japan),魔界英雄伝 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD262.jpg
pcecd,PCECD#263,Mamono Hunter Youko - Makai kara no Tenkousei (Japan),魔物猎人妖子 来自魔界的转校生 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD263.jpg
pcecd,PCECD#264,Mamono Hunter Youko - Tooki Yobigoe (Japan),魔物猎人妖子 遥远的呼声 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD264.jpg
pcecd,PCECD#265,"Manhole, The (Japan)",井盖 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD265.jpg
pcecd,PCECD#266,Martial Champion (Japan),武术冠军 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD266.jpg
pcecd,PCECD#267,Mashou Denki - La Valeur (Japan),魔晶伝记 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD267.jpg
pcecd,PCECD#268,Master of Monsters (Japan),万兽之王 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD268.jpg
pcecd,PCECD#269,Mateki Densetsu Astralius (Japan),魔笛伝説 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD269.jpg
pcecd,PCECD#270,Megami Paradise (Japan),女神天国 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD270.jpg
pcecd,PCECD#271,Metal Angel (Japan),合金天使 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD271.jpg
pcecd,PCECD#272,Metal Angel 2 (Japan),合金天使2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD272.jpg
pcecd,PCECD#273,Metamor Jupiter (Japan),木星穿梭机 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD273.jpg
pcecd,PCECD#274,Meteor Blaster DX (USA) (Unl),流星爆破者 DX （美版） （非官方版）,https://data.yang2000ling.com/img/pcecd_200/PCECD274.jpg
pcecd,PCECD#275,Meteor Blaster DX (USA) (Unl) (Rerelease),流星爆破者 DX （美版） （非官方版） (Rerelease),https://data.yang2000ling.com/img/pcecd_200/PCECD274.jpg
pcecd,PCECD#276,Might and Magic (Japan),魔法门 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD276.jpg
pcecd,PCECD#277,Might and Magic III - Isles of Terra (Japan),魔法门3 幻岛历险记 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD278.jpg
pcecd,PCECD#278,Might and Magic III - Isles of Terra (USA),魔法门3 幻岛历险记 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD278.jpg
pcecd,PCECD#279,Minesweeper (Japan),扫雷 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD279.jpg
pcecd,PCECD#280,Mirai Shounen Conan (Japan),未来少年柯南 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD280.jpg
pcecd,PCECD#281,Mitsubachi Gakuen (Japan),三叶学园 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD281.jpg
pcecd,PCECD#282,Monster Lair (USA),神奇男孩（美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD282.jpg
pcecd,PCECD#283,Monster Maker - Yami no Ryuukishi (Japan),怪獸製造廠 - 闇之龍騎士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD283.jpg
pcecd,PCECD#284,Monster Maker - Yami no Ryuukishi (Japan) (Alt),怪獸製造廠 - 闇之龍騎士 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD283.jpg
pcecd,PCECD#285,Moonlight Lady (Japan),无颜之月 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD285.jpg
pcecd,PCECD#286,Motoroader MC (Japan),越野摩托MC （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD286.jpg
pcecd,PCECD#287,Motteke Tamago (Japan),蛋蛋乐 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD287.jpg
pcecd,PCECD#288,Mugen Senshi Valis - The Legend of a Fantasm Soldier (Japan),夢幻戦士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD288.jpg
pcecd,PCECD#289,"Mysterious Song (USA) (En,Fr,Es) (Unl)","神秘的歌曲 （美版） (En,Fr,Es) （非官方版）",https://data.yang2000ling.com/img/pcecd_200/PCECD289.jpg
pcecd,PCECD#290,"Mysterious Song (USA) (En,Fr,Es) (Unl) (Rerelease)","神秘的歌曲 （美版） (En,Fr,Es) （非官方版） (Rerelease)",https://data.yang2000ling.com/img/pcecd_200/PCECD289.jpg
pcecd,PCECD#291,Mystic Formula (Japan),神秘配方 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD291.jpg
pcecd,PCECD#292,Nekketsu Koukou Dodgeball-bu CD - Soccer-hen (Japan),热血高校 足球篇 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD292.jpg
pcecd,PCECD#293,Nekketsu Legend - Baseballer (Japan),热血传说 棒球运动员 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD293.jpg
pcecd,PCECD#294,Nemurenu Yoru no Chiisana Ohanashi (Japan),不眠之夜的小故事 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD294.jpg
pcecd,PCECD#295,Neo Nectaris (Japan),太空模拟战 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD295.jpg
pcecd,PCECD#296,NEXZR (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD296.jpg
pcecd,PCECD#297,Nishimura Kyoutarou Mystery - Hokutosei no Onna (Japan),西村京太郎杀人事件-北斗星之女 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD297.jpg
pcecd,PCECD#298,No-Ri-Ko (Japan),小川範子 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD298.jpg
pcecd,PCECD#299,Nobunaga no Yabou - Bushou Fuuunroku (Japan),信長之野望　～武将風雲録～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD299.jpg
pcecd,PCECD#300,Nobunaga no Yabou - Zenkokuban (Japan),信長之野望 战国兵法书（日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD300.jpg
pcecd,PCECD#301,Ookami-teki Monshou - Crest of Wolf (Japan),狼的紋章 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD301.jpg
pcecd,PCECD#302,Pachio-kun - Maboroshi no Densetsu (Japan) (Rev 7),柏青哥君 幻的传说 （日版） （修正版 7）,https://data.yang2000ling.com/img/pcecd_200/PCECD302.jpg
pcecd,PCECD#303,Pachio-kun - Maboroshi no Densetsu (Japan) (Rev 8),柏青哥君 幻的传说 （日版） (Rev 8),https://data.yang2000ling.com/img/pcecd_200/PCECD302.jpg
pcecd,PCECD#304,Pachio-kun - Warau Uchuu (Japan),柏青哥君 笑着的宇宙 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD304.jpg
pcecd,PCECD#305,Pachio-kun 3 - Pachi-Slot & Pachinko (Japan),柏青哥君 3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD305.jpg
pcecd,PCECD#306,Palladion - Auto Crusher Palladium (Japan),帕蒂安　－ＡＵＴＯ　ＣＲＵＳＨＥＲ　ＰＡＬＬＡＤＩＵＭ－ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD306.jpg
pcecd,PCECD#307,Pastel Lime (Japan),魔法小天使 琳 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD307.jpg
pcecd,PCECD#308,Patlabor - Chapter of Griffon (Japan),机动警察 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD308.jpg
pcecd,PCECD#309,PC Engine Fan - Special CD-ROM^2 Vol. 1 (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD309.jpg
pcecd,PCECD#310,PC Engine Hyper Catalog CD-ROM (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD.jpg
pcecd,PCECD#311,PC Engine Hyper Catalog CD-ROM - 1994 Summer (Japan) (Disc A),,https://data.yang2000ling.com/img/pcecd_200/PCECD311.jpg
pcecd,PCECD#312,PC Engine Hyper Catalog CD-ROM - 1994 Summer (Japan) (Disc B),,https://data.yang2000ling.com/img/pcecd_200/PCECD311.jpg
pcecd,PCECD#313,PC Engine Hyper Catalog CD-ROM 2 - 1993 Spring (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD313.jpg
pcecd,PCECD#314,PC Engine Hyper Catalog CD-ROM 3 - 1993 Summer (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD314.jpg
pcecd,PCECD#315,PC Engine Hyper Catalog CD-ROM 4 - 1993 Winter (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD315.jpg
pcecd,PCECD#316,PC Engine Hyper Catalog CD-ROM 5 - 1994 Spring (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD316.jpg
pcecd,PCECD#317,PC Engine Hyper Catalog CD-ROM 6 - 1994 Summer (Japan) (Disc A),,https://data.yang2000ling.com/img/pcecd_200/PCECD317.jpg
pcecd,PCECD#318,PC Engine Hyper Catalog CD-ROM 6 - 1994 Summer (Japan) (Disc B),,https://data.yang2000ling.com/img/pcecd_200/PCECD317.jpg
pcecd,PCECD#319,Police Connection (Japan),警察关系 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD319.jpg
pcecd,PCECD#320,Pomping World (Japan),魔鬼气泡 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD320.jpg
pcecd,PCECD#321,Pop'n Magic (Japan),流行魔法 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD321.jpg
pcecd,PCECD#322,PopfulMail (Japan),美少女剑士梅尔 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD322.jpg
pcecd,PCECD#323,PopfulMail (Japan) (Demo),美少女剑士梅尔 （日版） （演示版）,https://data.yang2000ling.com/img/pcecd_200/PCECD322.jpg
pcecd,PCECD#324,Populous - The Promised Lands (Japan),人口众多-应许之地 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD324.jpg
pcecd,PCECD#325,Prince of Persia (Japan),波斯王子 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD325.jpg
pcecd,PCECD#326,Prince of Persia (USA),波斯王子 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD326.jpg
pcecd,PCECD#327,Princess Maker 1 (Japan),美少女梦工厂1 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD327.jpg
pcecd,PCECD#328,Princess Maker 2 (Japan),美少女梦工厂2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD328.jpg
pcecd,PCECD#329,Princess Minerva (Japan),智王传说 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD329.jpg
pcecd,PCECD#330,Private Eye dol (Japan),私家侦探 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD330.jpg
pcecd,PCECD#331,"Pro Yakyuu Super '94, The (Japan)",超级职业棒球94 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD331.jpg
pcecd,PCECD#332,"Pro Yakyuu Super, The (Japan) (FABT)",超级职业棒球 （日版） (FABT),https://data.yang2000ling.com/img/pcecd_200/PCECD332.jpg
pcecd,PCECD#333,"Pro Yakyuu, The (Japan)",职业棒球 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD333.jpg
pcecd,PCECD#334,Psychic Detective Series Vol. 3 - Aya (Japan),通灵侦探系列第三卷-阿雅 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD334.jpg
pcecd,PCECD#335,Psychic Detective Series Vol. 4 - Orgel (Japan),通灵侦探系列第四卷-八音盒 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD335.jpg
pcecd,PCECD#336,Psychic Storm (Japan),心灵风暴 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD336.jpg
pcecd,PCECD#337,Puyo Puyo CD (Japan),噗哟噗哟 CD （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD337.jpg
pcecd,PCECD#338,Puyo Puyo CD Tsuu (Japan),噗哟噗哟 CD （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD338.jpg
pcecd,PCECD#339,Pyramid Plunder (USA) (Unl),金字塔掠夺 （美版） （非官方版）,https://data.yang2000ling.com/img/pcecd_200/PCECD339.jpg
pcecd,PCECD#340,Quest of Jongmaster - Janshin Densetsu (Japan),雀神伝説 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD340.jpg
pcecd,PCECD#341,Quiz Avenue (Japan),智力竞赛大道 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD341.jpg
pcecd,PCECD#342,Quiz Avenue II (Japan),智力竞赛大道 2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD342.jpg
pcecd,PCECD#343,Quiz Avenue III (Japan),智力竞赛大道 3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD343.jpg
pcecd,PCECD#344,Quiz Caravan Cult Q (Japan),商业文化问答 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD344.jpg
pcecd,PCECD#345,Quiz de Gakuensai (Japan),学园祭问答 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD345.jpg
pcecd,PCECD#346,Quiz Marugoto the World (Japan) (Rev 7),Marugoto世界问答 （日版） （修正版 7）,https://data.yang2000ling.com/img/pcecd_200/PCECD346.jpg
pcecd,PCECD#347,Quiz Marugoto the World (Japan) (Rev 8),Marugoto世界问答 （日版） (Rev 8),https://data.yang2000ling.com/img/pcecd_200/PCECD346.jpg
pcecd,PCECD#348,Quiz Marugoto the World 2 - Time Machine ni Onegai! (Japan),Marugoto世界问答 2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD348.jpg
pcecd,PCECD#349,Quiz no Hoshi - Star of Quiz (Japan),谜题之星 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD349.jpg
pcecd,PCECD#350,Quiz Tonosama no Yabou (Japan),问答:信长之野望 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD350.jpg
pcecd,PCECD#351,R-Type Complete CD (Japan),异形战机 完整版 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD351.jpg
pcecd,PCECD#352,Rainbow Islands - The Story of Bubble Bobble 2 (Japan),彩虹岛 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD352.jpg
pcecd,PCECD#353,Rally Championship (Japan) (FABT),拉力锦标赛 （日版） (FABT),https://data.yang2000ling.com/img/pcecd_200/PCECD353.jpg
pcecd,PCECD#354,Ranma 1-2 (Japan),乱马1/2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD354.jpg
pcecd,PCECD#355,"Ranma 1-2 - Datou, Ganso Musabetsu Kakutou-ryuu! (Japan)",乱马1/2～打倒、元祖無差別格闘流！～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD355.jpg
pcecd,PCECD#356,Ranma 1-2 - Toraware no Hanayome (Japan),乱马1/2～被囚禁的新娘～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD356.jpg
pcecd,PCECD#357,Rayxanber II (Japan),ライザンバー 2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD357.jpg
pcecd,PCECD#358,Rayxanber III (Japan),ライザンバー 3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD358.jpg
pcecd,PCECD#359,Record of Lodoss War (Japan),罗德岛战记 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD359.jpg
pcecd,PCECD#360,Record of Lodoss War II (Japan),罗德岛战记2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD360.jpg
pcecd,PCECD#361,Record of Lodoss War II (Japan) (Demo),罗德岛战记2 （日版） （演示版）,https://data.yang2000ling.com/img/pcecd_200/PCECD360.jpg
pcecd,PCECD#362,Red Alert (Japan),红色警戒 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD362.jpg
pcecd,PCECD#363,Renny Blaster (Japan),破魔法纹 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD363.jpg
pcecd,PCECD#364,"Revival Chase (USA) (En,Fr) (Unl)","复兴追逐 （美版） (En,Fr) （非官方版）",https://data.yang2000ling.com/img/pcecd_200/PCECD364.jpg
pcecd,PCECD#365,Riot Zone (USA),暴乱区 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD365.jpg
pcecd,PCECD#366,Rising Sun (Japan),太阳升起 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD366.jpg
pcecd,PCECD#367,Road Spirits (Japan),道路精灵 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD367.jpg
pcecd,PCECD#368,ROM ROM Stadium (Japan),棒球体育场 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD368.jpg
pcecd,PCECD#369,ROM^2 Karaoke Vol. 1 - Suteki ni Standard (Japan),ROM²卡拉OK 1 绝妙的标准 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD369.jpg
pcecd,PCECD#370,ROM^2 Karaoke Vol. 2 - Nattoku Idol (Japan),ROM²卡拉OK 2 偶像团体 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD370.jpg
pcecd,PCECD#371,ROM^2 Karaoke Vol. 3 - Yappashi Band (Japan),ROM²卡拉OK 3 干练乐队 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD371.jpg
pcecd,PCECD#372,ROM^2 Karaoke Vol. 4 - Choito Otona! (Japan),ROM²卡拉OK 4 稍微成熟一点! （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD372.jpg
pcecd,PCECD#373,ROM^2 Karaoke Vol. 5 - Karaoke Maku no Uchi (Japan),ROM²卡拉OK 5 卡拉OK的幕内 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD373.jpg
pcecd,PCECD#374,ROM^2 Karaoke Volume 1 (Japan),ROM²卡拉OK 1 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD374.jpg
pcecd,PCECD#375,ROM^2 Karaoke Volume 1 (Japan) (Alt),ROM²卡拉OK 1 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD375.jpg
pcecd,PCECD#376,ROM^2 Karaoke Volume 2 (Japan),ROM²卡拉OK 2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD376.jpg
pcecd,PCECD#377,ROM^2 Karaoke Volume 3 (Japan),ROM²卡拉OK 3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD377.jpg
pcecd,PCECD#378,ROM^2 Karaoke Volume 4 (Japan),ROM²卡拉OK 4 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD378.jpg
pcecd,PCECD#379,ROM^2 Karaoke Volume 5 (Japan),ROM²卡拉OK 5 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD379.jpg
pcecd,PCECD#380,Ruin - Kami no Isan (Japan),毁灭 神的遗产 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD380.jpg
pcecd,PCECD#381,"Ryuuko no Ken (Japan) (En,Ja,Es) (Demo)","龙虎之拳 （日版） (En,Ja,Es) （演示版）",https://data.yang2000ling.com/img/pcecd_200/PCECD381.jpg
pcecd,PCECD#382,"Ryuuko no Ken (Japan) (En,Ja,Es) (FAAT)","龙虎之拳 （日版） (En,Ja,Es) (FAAT)",https://data.yang2000ling.com/img/pcecd_200/PCECD382.jpg
pcecd,PCECD#383,"Ryuuko no Ken (Japan) (En,Ja,Es) (FABT)","龙虎之拳 （日版） (En,Ja,Es) (FABT)",https://data.yang2000ling.com/img/pcecd_200/PCECD383.jpg
pcecd,PCECD#384,"Ryuuko no Ken (Japan) (En,Ja,Es) (FACT)","龙虎之拳 （日版） (En,Ja,Es) (FACT)",https://data.yang2000ling.com/img/pcecd_200/PCECD384.jpg
pcecd,PCECD#385,Sangokushi - Eiketsu Tenka ni Nozomu (Japan),三国志 英杰传（日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD385.jpg
pcecd,PCECD#386,Sangokushi III (Japan),三国志3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD386.jpg
pcecd,PCECD#387,Seirei Senshi Spriggan (Japan),精灵战士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD387.jpg
pcecd,PCECD#388,Seiryuu Densetsu - Monbit (Japan) (Rev 1),圣龙传说 （日版） （修正版 1）,https://data.yang2000ling.com/img/pcecd_200/PCECD388.jpg
pcecd,PCECD#389,Seiryuu Densetsu - Monbit (Japan) (Rev 4),圣龙传说 （日版） （修正版 4）,https://data.yang2000ling.com/img/pcecd_200/PCECD388.jpg
pcecd,PCECD#390,Seisenshi Denshou - Jantaku no Kishi (Japan),圣战士传承 雀卓的骑士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD390.jpg
pcecd,PCECD#391,Seiya Monogatari - Anearth Fantasy Stories (Japan),圣夜物语 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD391.jpg
pcecd,PCECD#392,Seiya Monogatari - Anearth Fantasy Stories (Japan) (Demo),圣夜物语 （日版） （演示版）,https://data.yang2000ling.com/img/pcecd_200/PCECD391.jpg
pcecd,PCECD#393,Sengoku Kantou Sangokushi (Japan),战国关东三国志 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD393.jpg
pcecd,PCECD#394,Sexy Idol Mahjong (Japan),性感偶像麻将 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD394.jpg
pcecd,PCECD#395,Sexy Idol Mahjong - Fashion Monogatari (Japan),性感偶像麻将 时尚物语 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD395.jpg
pcecd,PCECD#396,Sexy Idol Mahjong - Yakyuuken no Uta (Japan),性感偶像麻将 野球拳之诗 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD396.jpg
pcecd,PCECD#397,Shadow of the Beast (USA),暗影野兽 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD397.jpg
pcecd,PCECD#398,Shadow of the Beast - Mashou no Okite (Japan),暗影野兽 魔性的绽放 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD398.jpg
pcecd,PCECD#399,Shanghai II (Japan),上海2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD399.jpg
pcecd,PCECD#400,Shape Shifter (USA),变形人 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD400.jpg
pcecd,PCECD#401,Sherlock Holmes - Consulting Detective (Japan),夏洛克福尔摩斯侦探课程 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD402.jpg
pcecd,PCECD#402,Sherlock Holmes - Consulting Detective (USA),夏洛克福尔摩斯侦探课程 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD402.jpg
pcecd,PCECD#403,Sherlock Holmes - Consulting Detective - Volume 2 (USA),夏洛克福尔摩斯侦探课程2 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD403.jpg
pcecd,PCECD#404,Sherlock Holmes - Consulting Detective Vol. II (Japan),夏洛克福尔摩斯侦探课程2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD403.jpg
pcecd,PCECD#405,Shin Megami Tensei (Japan),真·女神转生 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD405.jpg
pcecd,PCECD#406,Shin Nihon Pro Wrestling - '94 Battlefield in Tokyo Dome (Japan),新日本摔跤'94战斗场in斗强导梦 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD406.jpg
pcecd,PCECD#407,Shin Onryou Senki (Japan),真怨灵战记 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD407.jpg
pcecd,PCECD#408,Shinsetsu Shiawase Usagi 2 - Kairaku e no Invitation (Japan) (Unl),真说幸福兔2～向快乐的邀请～ （日版） （非官方版）,https://data.yang2000ling.com/img/pcecd_200/PCECD408.jpg
pcecd,PCECD#409,Shougi Database Kiyuu (Japan),将棋数据库 棋友 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD409.jpg
pcecd,PCECD#410,SimEarth - The Living Planet (Japan),模拟地球 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD411.jpg
pcecd,PCECD#411,SimEarth - The Living Planet (USA),模拟地球 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD411.jpg
pcecd,PCECD#412,Slot Gambler (Japan),老虎机赌徒 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD412.jpg
pcecd,PCECD#413,Snatcher CD-ROMantic (Japan),掠夺者 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD413.jpg
pcecd,PCECD#414,Snatcher CD-ROMantic - Pilot Disk (Japan),掠夺者 Pilot Disk （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD413.jpg
pcecd,PCECD#415,Sol Bianca (Japan),太阳之船 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD415.jpg
pcecd,PCECD#416,Sol Moonarge (Japan),ソル・モナージュ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD416.jpg
pcecd,PCECD#417,Solid Force (Japan),固体力量 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD417.jpg
pcecd,PCECD#418,Sorcerian (Japan),七星魔法使 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD418.jpg
pcecd,PCECD#419,Sotsugyou - Graduation (Japan),卒业 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD419.jpg
pcecd,PCECD#420,Sotsugyou - Graduation (Japan) (Rev 1),卒业 （日版） （修正版 1）,https://data.yang2000ling.com/img/pcecd_200/PCECD420.jpg
pcecd,PCECD#421,Sotsugyou II - Neo Generation (Japan),卒业2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD421.jpg
pcecd,PCECD#422,Sotsugyou Shashin - Miki (Japan),卒业写真 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD422.jpg
pcecd,PCECD#423,Space Adventure Cobra - Kokuryuuou no Densetsu (Japan),哥普拉 黑龙王的传说 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD423.jpg
pcecd,PCECD#424,Space Adventure Cobra II - Densetsu no Otoko (Japan),哥普拉 传说之男 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD424.jpg
