system,game_name,ch_name,id
ss,Mezase Idol Star!! Natsuiro Memories - Mahjong-hen (Japan) (2M),脱衣偶像明星麻将  （日版） (2M),SS#1133
ss,Mighty Hits (Europe),能力大挑战  （欧版）,SS#1134
ss,Mighty Hits (Japan),能力大挑战  （日版）,SS#1135
ss,Minakata Hakudou Toujou (Japan) (Disc 1) (2M),南方珀堂登场  （日版） （光碟 1） (2M),SS#1136
ss,Minakata Hakudou Toujou (Japan) (Disc 2),南方珀堂登场  （日版） （光碟 2）,SS#1137
ss,Minami no Shima ni Buta ga Ita - Lucas no Daibouken (Japan) (2M),南岛大冒险  （日版） (2M),SS#1138
ss,Minnesota Fats - Pool Legend (USA) (R),明州肥仔:桌球传奇  （美版） (R),SS#1139
ss,Minton Keibu no Sousa File - Doukeshi Satsujin Jiken (Japan),道化师 （日版）,SS#1140
ss,Mizubaku Daibouken (Japan),水獭大冒险  （日版）,SS#1141
ss,Mizuki Shigeru no Youkai Zukan Soushuuhen (Japan),水木茂的妖怪图鉴总集编  （日版）,SS#1142
ss,Mobile Suit Gundam (Japan),高达动作版  （日版）,SS#1143
ss,Mobile Suit Gundam (Japan) (Rev A),高达动作版  （日版） （修正版 A）,SS#1144
ss,Mobile Suit Gundam Side Story - Optional Guide (Japan),高达动作版 外传 - OPTIONAL GUIDE  （日版）,SS#1145
ss,Mobile Suit Gundam Side Story I - Senritsu no Blue (Japan),高达动作版 外传 I - 战栗之蓝  （日版）,SS#1146
ss,Mobile Suit Gundam Side Story I - Senritsu no Blue (Japan) (Demo),高达动作版 外传 I - 战栗之蓝  （日版） （演示版）,SS#1147
ss,Mobile Suit Gundam Side Story II - Ao o Uketsugu Mono (Japan),高达动作版 外传 II - 苍之继承者  （日版）,SS#1148
ss,Mobile Suit Gundam Side Story III - Sabakareshi Mono (Japan),高达动作版 外传 III - 受审者  （日版）,SS#1149
ss,Moero!! Pro Yakyuu '95 - Double Header (Japan),燃烧吧!职业棒球 '95 - 双头球  （日版）,SS#1150
ss,Mogitate SegaSaturn - Special Movie (Japan) (2M),MOGITATE 世嘉土星 - 特别版 电影  （日版） (2M),SS#1151
ss,Mogitate SegaSaturn Vol. 2 (Japan),MOGITATE 世嘉土星 卷 2  （日版）,SS#1152
ss,Mogitate SegaSaturn Vol. 3 (Japan),MOGITATE 世嘉土星 卷 3  （日版）,SS#1153
ss,Mogitate SegaSaturn Vol. 4 (Japan),MOGITATE 世嘉土星 卷 4  （日版）,SS#1154
ss,Mogitate SegaSaturn Vol. 5 (Japan),MOGITATE 世嘉土星 卷 5  （日版）,SS#1155
ss,Mogitate SegaSaturn Vol. 6 (Japan),MOGITATE 世嘉土星 卷 6  （日版）,SS#1156
ss,Momotarou Douchuuki (Japan) (1M),桃太郎道中记  （日版） (1M),SS#1157
ss,Momotarou Douchuuki (Japan) (2M),桃太郎道中记  （日版） (2M),SS#1158
ss,Momotarou Douchuuki (Japan) (Rev A) (11M),桃太郎道中记  （日版） （修正版 A） (11M),SS#1159
ss,Monster Slider (Japan),妖精魔法宝石  （日版）,SS#1160
ss,Monster Slider (Japan) (Demo),妖精魔法宝石  （日版） （演示版）,SS#1161
ss,Moon Cradle (Japan) (Disc 1),月面摇篮  （日版） （光碟 1）,SS#1162
ss,Moon Cradle (Japan) (Disc 2),月面摇篮  （日版） （光碟 2）,SS#1163
ss,Moon Cradle (Japan) (Disc 3),月面摇篮  （日版） （光碟 3）,SS#1164
ss,Mortal Kombat II (Europe),真人快打2  （欧版）,SS#1165
ss,Mortal Kombat II (USA),真人快打2  （美版）,SS#1166
ss,Mortal Kombat II Kanzenban (Japan) (4S),真人快打2 完全版  （日版） (4S),SS#1167
ss,Mortal Kombat Trilogy (Europe),真人快打三部曲  （欧版）,SS#1168
ss,Mortal Kombat Trilogy (USA),真人快打三部曲  （美版）,SS#1169
ss,Motteke Tamago with Ganbare! Kamonohashi (Japan),蛋蛋乐  （日版）,SS#1170
ss,Mouja (Japan),金钱猫  （日版）,SS#1171
ss,Mouri Motonari - Chikai no Sanshi (Japan),毛利元就 - 三箭之誓  （日版）,SS#1172
ss,Mr. Bones (Europe) (Disc 1),骨头先生  （欧版） （光碟 1）,SS#1173
ss,Mr. Bones (Europe) (Disc 2),骨头先生  （欧版） （光碟 2）,SS#1174
ss,Mr. Bones (Japan) (Demo),骨头先生  （日版） （演示版）,SS#1175
ss,Mr. Bones (Japan) (Disc 1),骨头先生  （日版） （光碟 1）,SS#1176
ss,Mr. Bones (Japan) (Disc 2),骨头先生  （日版） （光碟 2）,SS#1177
ss,Mr. Bones (USA) (Disc 1),骨头先生  （美版） （光碟 1）,SS#1178
ss,Mr. Bones (USA) (Disc 2),骨头先生  （美版） （光碟 2）,SS#1179
ss,Mujintou Monogatari R - Futari no Love Love Island (Japan),无人岛物语R  （日版）,SS#1180
ss,Murakoshi Seikai no Bakuchou Nihon Rettou (Japan),村越正海之爆钓日本列岛  （日版）,SS#1181
ss,My Best Friends - St. Andrew Jogakuin-hen (Japan),我最好的朋友 - 女学院拼图篇  （日版）,SS#1182
ss,My Dream - On Air ga Matenakute (Japan) (Disc 1),我的梦想：等不及的直播  （日版） （光碟 1）,SS#1183
ss,My Dream - On Air ga Matenakute (Japan) (Disc 2),我的梦想：等不及的直播  （日版） （光碟 2）,SS#1184
ss,"Myst (Europe) (En,Fr,De,Es)","神秘岛 （欧版） (En,Fr,De,Es)",SS#1185
ss,Myst (Japan),神秘岛 （日版）,SS#1186
ss,Myst (Japan) (Rev A),神秘岛 （日版） （修正版 A）,SS#1187
ss,Myst (Korea),神秘岛 （韩国版）,SS#1188
ss,Myst (Taiwan),神秘岛 (Taiwan),SS#1189
ss,Myst (USA),神秘岛 （美版）,SS#1190
ss,Mystaria - The Realms of Lore (Europe),王国传说  （欧版）,SS#1191
ss,Mystaria - The Realms of Lore (USA),王国传说  （美版）,SS#1192
ss,Mystery Mansion - Das Haus der verlorenen Seelen (Germany),神秘大厦-维洛伦西伦大厦  （德国版）,SS#1193
ss,Nanatsu Kaze no Shima Monogatari (Japan) (Disc 1),七风岛物语  （日版） （光碟 1）,SS#1194
ss,Nanatsu Kaze no Shima Monogatari (Japan) (Disc 2) (Premium CD),七风岛物语  （日版） （光碟 2） (Premium CD),SS#1195
ss,Nanatsu no Hikan (Japan) (Demo),七之秘馆  （日版） （演示版）,SS#1196
ss,Nanatsu no Hikan (Japan) (Disc 1) (1M),七之秘馆  （日版） （光碟 1） (1M),SS#1197
ss,Nanatsu no Hikan (Japan) (Disc 1) (2M),七之秘馆  （日版） （光碟 1） (2M),SS#1198
ss,Nanatsu no Hikan (Japan) (Disc 2) (1M),七之秘馆  （日版） （光碟 2） (1M),SS#1199
ss,Nanatsu no Hikan (Japan) (Disc 2) (2M),七之秘馆  （日版） （光碟 2） (2M),SS#1200
ss,"Nanatsu no Hikan (Japan) (Disc 3) (1M, 2M)","七之秘馆  （日版） （光碟 3） (1M, 2M)",SS#1201
ss,NASCAR 98 (Europe),纳斯卡赛车98  （欧版）,SS#1202
ss,NASCAR 98 (France),纳斯卡赛车98  （法国版）,SS#1203
ss,NASCAR 98 (Germany),纳斯卡赛车98  （德国版）,SS#1204
ss,NASCAR 98 (USA),纳斯卡赛车98  （美版）,SS#1205
ss,NBA Action (Europe),美国职业篮球联赛ACTION  （欧版）,SS#1206
ss,NBA Action (USA),美国职业篮球联赛ACTION  （美版）,SS#1207
ss,NBA Action 98 (Europe),美国职业篮球联赛ACTION 98  （欧版）,SS#1208
ss,NBA Action 98 (USA),美国职业篮球联赛ACTION 98  （美版）,SS#1209
ss,NBA Jam - Tournament Edition (Europe),劲爆NBA：联赛版  （欧版）,SS#1210
ss,NBA Jam - Tournament Edition (Japan) (4S),劲爆NBA：联赛版  （日版） (4S),SS#1211
ss,NBA Jam - Tournament Edition (USA) (3S),劲爆NBA：联赛版  （美版） (3S),SS#1212
ss,NBA Jam Extreme (Europe),劲爆NBA：极限  （欧版）,SS#1213
ss,NBA Jam Extreme (Japan),劲爆NBA：极限  （日版）,SS#1214
ss,NBA Jam Extreme (USA),劲爆NBA：极限  （美版）,SS#1215
ss,NBA Live 97 (Europe),劲爆美国职篮97  （欧版）,SS#1216
ss,NBA Live 97 (USA),劲爆美国职篮97  （美版）,SS#1217
ss,NBA Live 98 (Europe),劲爆美国职篮98  （欧版）,SS#1218
ss,NBA Live 98 (USA),劲爆美国职篮98  （美版）,SS#1219
ss,Nekketsu Oyako (Japan),热血亲子  （日版）,SS#1220
ss,Neon Genesis - Evangelion - Koutetsu no Girlfriend (Japan) (Disc 1),新世纪福音战士 - 钢铁的女友  （日版） （光碟 1）,SS#1221
ss,Neon Genesis - Evangelion - Koutetsu no Girlfriend (Japan) (Disc 2),新世纪福音战士 - 钢铁的女友  （日版） （光碟 2）,SS#1222
ss,Neon Genesis Evangelion - Digital Card Library (Japan),新世纪福音战士 - 数码卡片图书馆  （日版）,SS#1223
ss,Next King - Koi no Sennen Oukoku (Japan),恋之千年王国  （日版）,SS#1224
ss,NFL '97 (USA),美国橄榄球联盟 '97  （美版）,SS#1225
ss,NFL '97 (USA) (Rev A),美国橄榄球联盟 '97  （美版） （修正版 A）,SS#1226
ss,NFL Quarterback Club '96 (Japan),美国橄榄球联盟 四分卫 CLUB '96  （日版）,SS#1227
ss,NFL Quarterback Club '96 (USA) (5S),美国橄榄球联盟 四分卫 CLUB '96  （美版） (5S),SS#1228
ss,NFL Quarterback Club '97 (Japan),美国橄榄球联盟 四分卫 CLUB '97  （日版）,SS#1229
ss,NFL Quarterback Club 96 (Europe),NFL四分卫俱乐部96  （欧版）,SS#1230
ss,NFL Quarterback Club 97 (Europe),四分位橄榄球俱乐部97  （欧版）,SS#1231
ss,NFL Quarterback Club 97 (USA),四分位橄榄球俱乐部97  （美版）,SS#1232
ss,NHL 97 (Europe),NHL冰球97  （欧版）,SS#1233
ss,NHL 97 (Germany),NHL冰球97  （德国版）,SS#1234
ss,NHL 97 (Japan),NHL冰球97  （日版）,SS#1235
ss,NHL 97 (USA),NHL冰球97  （美版）,SS#1236
ss,NHL 98 (Europe),NHL冰球98  （欧版）,SS#1237
ss,NHL 98 (USA),NHL冰球98  （美版）,SS#1238
ss,NHL All-Star Hockey (Europe),加拿大冰球联赛 ALL-STAR HOCKEY  （欧版）,SS#1239
ss,NHL All-Star Hockey (USA) (1S),加拿大冰球联赛 ALL-STAR HOCKEY  （美版） (1S),SS#1240
ss,NHL All-Star Hockey (USA) (2S),加拿大冰球联赛 ALL-STAR HOCKEY  （美版） (2S),SS#1241
ss,NHL All-Star Hockey 98 (Europe),加拿大冰球联赛 ALL-STAR HOCKEY 98  （欧版）,SS#1242
ss,NHL All-Star Hockey 98 (USA),加拿大冰球联赛 ALL-STAR HOCKEY 98  （美版）,SS#1243
ss,NHL Powerplay '96 (Europe),NHL强力赛96  （欧版）,SS#1244
ss,NHL Powerplay '96 (Japan),NHL强力赛96  （日版）,SS#1245
ss,NHL Powerplay '96 (USA),NHL强力赛96  （美版）,SS#1246
ss,Night Striker S (Japan),午夜风暴S  （日版）,SS#1247
ss,Night Warriors - Darkstalkers' Revenge (Europe),恶魔战士 - 恶魔的复仇  （欧版）,SS#1248
ss,Night Warriors - Darkstalkers' Revenge (USA),恶魔战士 - 恶魔的复仇  （美版）,SS#1249
ss,Nightruth - Explanation of the Paranormal - Futatsu dake no Shinjitsu (Japan),夜之真实 - 超自然体验 - FUTATSU DAKE NO SHINJITSU  （日版）,SS#1250
ss,Nightruth - Explanation of the Paranormal - Making of Nightruth II - Voice Selection (Japan),夜之真实 - 超自然体验 - MAKING OF 夜之真实 II - 声音精选  （日版）,SS#1251
ss,Nightruth - Explanation of the Paranormal - Maria (Japan),夜之真实 - 超自然体验 - 玛丽亚  （日版）,SS#1252
ss,Nightruth - Explanation of the Paranormal - Nightruth Voice Selection - Radio Drama-hen (Japan) (2M),夜之真实 - 超自然体验 - 夜之真实 声音精选 - 广播剧篇  （日版） (2M),SS#1253
ss,Nightruth - Explanation of the Paranormal - The Making of Nightruth (Japan) (2M),夜之真实 - 超自然体验 - 夜之真实的标记  （日版） (2M),SS#1254
ss,Nightruth - Explanation of the Paranormal 01 - Yami no Tobira (Japan) (2M),夜之真实 - 超自然体验 01 - 黑暗之门  （日版） (2M),SS#1255
ss,NiGHTS into Dreams... (Europe),梦精灵 （欧版）,SS#1256
ss,NiGHTS into Dreams... (Japan),梦精灵 （日版）,SS#1257
ss,NiGHTS into Dreams... (Japan) (Demo),梦精灵 （日版） （演示版）,SS#1258
ss,NiGHTS into Dreams... (Korea),梦精灵 （韩国版）,SS#1259
ss,NiGHTS into Dreams... (USA) (Demo),梦精灵 （美版） （演示版）,SS#1260
ss,NiGHTS into Dreams... (USA) (with 3D Control Pad) (RE),梦精灵 （美版） (with 3D Control Pad) (RE),SS#1261
ss,"NiGHTS into Dreams... (USA, Brazil)","梦精灵 (USA, Brazil)",SS#1262
ss,Nihon Daihyou Team no Kantoku ni Naruu! Sekaihatsu Soccer RPG - Become the Coach for the National Team! (Japan),日本代表队领队·世界第一个足球RPG!  （日版）,SS#1263
ss,Nihon Pro Mahjong Renmei Kounin - Doujou Yaburi (Japan),日本专业麻雀連盟公認 - 道場破り  （日版）,SS#1264
ss,Nile-gawa no Yoake (Japan) (Rev A),尼罗河的黎明  （日版） （修正版 A）,SS#1265
ss,Ninja Jajamaru-kun - Onigiri Ninpouchou Gold (Japan),忍者茶茶丸 - 鬼斬忍法帖・金  （日版）,SS#1266
ss,Ninja Jajamaru-kun - Onigiri Ninpouchou Gold (Japan) (Demo),忍者茶茶丸 - 鬼斬忍法帖・金  （日版） （演示版）,SS#1267
ss,Ninkuu - Tsuyokina Yatsura no Daigekitotsu! (Japan),忍空 ～强气な奴等の大激突!  （日版）,SS#1268
ss,Ninpen Manmaru (Japan),忍ペンまん丸  （日版）,SS#1269
ss,Nissan Presents - Over Drivin' GT-R (Japan),日产极品赛车' GT-R  （日版）,SS#1270
ss,Nissan Presents - Over Drivin' GT-R (Japan) (Demo),日产极品赛车' GT-R  （日版） （演示版）,SS#1271
ss,Nissan Presents - Over Drivin' GT-R (Japan) (Rev A),日产极品赛车' GT-R  （日版） （修正版 A）,SS#1272
ss,No-appointment Gals Olympos (Japan),超次元奇遇  （日版）,SS#1273
ss,Nobunaga no Yabou - Shouseiroku (Japan) (2M),信长的野望 将星录  （日版） (2M),SS#1274
ss,Nobunaga no Yabou Returns (Japan),信长野望回归版  （日版）,SS#1275
ss,Nobunaga no Yabou Sengoku Gunyuuden (Japan),信长野望 战国群雄传  （日版）,SS#1276
ss,Nobunaga no Yabou Tenshouki (Japan),信长之野望 天翔记  （日版）,SS#1277
ss,Nobunaga no Yabou Tenshouki with Power-Up Kit (Japan),信长野望天翔记加强版  （日版）,SS#1278
ss,NOeL 3 - Not Digital (Japan) (Disc 1),恋爱热线 - 并非数码  （日版） （光碟 1）,SS#1279
ss,NOeL 3 - Not Digital (Japan) (Disc 2),恋爱热线 - 并非数码  （日版） （光碟 2）,SS#1280
ss,NOeL 3 - Not Digital (Japan) (Disc 3),恋爱热线 - 并非数码  （日版） （光碟 3）,SS#1281
ss,Nonomura Byouin no Hitobito (Japan),野野村病院的人们  （日版）,SS#1282
ss,Noon (Japan) (Rev A),正午  （日版） （修正版 A）,SS#1283
ss,Norse by Norsewest - The Return of the Lost Vikings (USA),失落的维京人2  （美版）,SS#1284
ss,Ochigee Designer Tsukutte Pon! (Japan),做一个失败的游戏设计师吧!  （日版）,SS#1285
ss,Off-World Interceptor Extreme (Europe),火爆大脚车  （欧版）,SS#1286
ss,Off-World Interceptor Extreme (Japan),火爆大脚车  （日版）,SS#1287
ss,Off-World Interceptor Extreme (USA),火爆大脚车  （美版）,SS#1288
ss,Oh-chan no Oekaki Logic (Japan),逻辑绘图方块  （日版）,SS#1289
ss,Ojousama Express (Japan) (Disc 1),大小姐 特急  （日版） （光碟 1）,SS#1290
ss,Ojousama Express (Japan) (Disc 2),大小姐 特急  （日版） （光碟 2）,SS#1291
ss,Ojousama o Nerae!! (Japan),瞄准大小姐!!  （日版）,SS#1292
ss,Ojousama o Nerae!! (Japan) (Rev A),瞄准大小姐!!  （日版） （修正版 A）,SS#1293
ss,Okudera Yasuhiko no Sekai o Mezase! Soccer Kids - Nyuumon-hen (Japan),奥寺康彦の世界をめざせ!　サッカー・キッズ　入門編  （日版）,SS#1294
ss,"Olympic Soccer (Europe) (En,Fr,De,Es,It)","奥运足球  （欧版） (En,Fr,De,Es,It)",SS#1295
ss,Olympic Soccer (Germany),奥运足球  （德国版）,SS#1296
ss,Olympic Soccer (Japan),奥运足球  （日版）,SS#1297
ss,Olympic Soccer (USA),奥运足球  （美版）,SS#1298
ss,Omakase! Savers (Japan),退魔业  （日版）,SS#1299
ss,Ooedo Renaissance (Japan),大江户复兴  （日版）,SS#1300
ss,"Oracle no Houseki - Jewels of the Oracle (Japan) (En,Ja,Fr,De)","神谕的宝石 - 先知的宝石  （日版） (En,Ja,Fr,De)",SS#1301
ss,Ousama Game (Japan) (Disc 1) (Ichigo Disc),王国游戏  （日版） （光碟 1） (Ichigo Disc),SS#1302
ss,Ousama Game (Japan) (Disc 2) (Momo Disc),王国游戏  （日版） （光碟 2） (Momo Disc),SS#1303
ss,P.T.O. - Pacific Theater of Operations II (USA),P.T.O. - 激战太平洋 II  （美版）,SS#1304
ss,Pachi-Slot Kanzen Kouryaku Uni-Colle '97 - Universal Collection (Japan),柏青哥完全攻略合集97 （日版）,SS#1305
ss,Pachinko Hall - Shinsou Daikaiten (Japan),柏青哥新装大开店  （日版）,SS#1306
ss,Pad Nifty (Japan),俏皮话  （日版）,SS#1307
ss,Pad Nifty 1.1 & Habitat II (Japan),俏皮话 1.1 & 栖息地 II  （日版）,SS#1308
ss,Pandemonium! (Europe),混乱大冒险  （欧版）,SS#1309
ss,Pandemonium! (USA),混乱大冒险  （美版）,SS#1310
ss,Paneltia Story - Koeln no Daibouken (Japan),帕尼尔塔大冒险 - 小铁的大冒险  （日版）,SS#1311
ss,Panic-chan (Japan) (Rev A) (10M),潘神迷宫  （日版） （修正版 A） (10M),SS#1312
ss,Panic-chan (Japan) (Rev A) (11M),潘神迷宫  （日版） （修正版 A） (11M),SS#1313
ss,Panzer Dragoon (Europe) (Demo) (5S),铁甲飞龙  （欧版） （演示版） (5S),SS#1314
ss,Panzer Dragoon (Europe) (Demo) (6S),铁甲飞龙  （欧版） （演示版） (6S),SS#1315
ss,"Panzer Dragoon (Europe) (En,Fr,De,Es,It)","铁甲飞龙  （欧版） (En,Fr,De,Es,It)",SS#1316
ss,Panzer Dragoon (Japan) (2M),铁甲飞龙  （日版） (2M),SS#1317
ss,"Panzer Dragoon (Japan) (3A, 3B)","铁甲飞龙  （日版） (3A, 3B)",SS#1318
ss,Panzer Dragoon (Japan) (4B),铁甲飞龙  （日版） (4B),SS#1319
ss,Panzer Dragoon (Japan) (5A),铁甲飞龙  （日版） (5A),SS#1320
ss,Panzer Dragoon (Japan) (Demo 1),铁甲飞龙  （日版） (Demo 1),SS#1321
ss,Panzer Dragoon (Japan) (Demo 2),铁甲飞龙  （日版） (Demo 2),SS#1322
ss,Panzer Dragoon (USA) (1S),铁甲飞龙  （美版） (1S),SS#1323
ss,Panzer Dragoon (USA) (5S),铁甲飞龙  （美版） (5S),SS#1324
ss,Panzer Dragoon (USA) (Demo) (2S),铁甲飞龙  （美版） （演示版） (2S),SS#1325
ss,Panzer Dragoon (USA) (Demo) (3S),铁甲飞龙  （美版） （演示版） (3S),SS#1326
ss,Panzer Dragoon (USA) (Demo) (4S),铁甲飞龙  （美版） （演示版） (4S),SS#1327
ss,Panzer Dragoon II Zwei (Europe),铁甲飞龙2  （欧版）,SS#1328
ss,Panzer Dragoon II Zwei (Japan),铁甲飞龙2  （日版）,SS#1329
ss,Panzer Dragoon II Zwei (USA),铁甲飞龙2  （美版）,SS#1330
ss,Panzer Dragoon Saga (Europe) (Disc 1),铁甲飞龙:传奇  （欧版） （光碟 1）,SS#1331
ss,Panzer Dragoon Saga (Europe) (Disc 2),铁甲飞龙:传奇  （欧版） （光碟 2）,SS#1332
ss,Panzer Dragoon Saga (Europe) (Disc 3),铁甲飞龙:传奇  （欧版） （光碟 3）,SS#1333
ss,Panzer Dragoon Saga (Europe) (Disc 4),铁甲飞龙:传奇  （欧版） （光碟 4）,SS#1334
ss,Panzer Dragoon Saga (USA) (Disc 1),铁甲飞龙:传奇  （美版） （光碟 1）,SS#1335
ss,Panzer Dragoon Saga (USA) (Disc 2),铁甲飞龙:传奇  （美版） （光碟 2）,SS#1336
ss,Panzer Dragoon Saga (USA) (Disc 3),铁甲飞龙:传奇  （美版） （光碟 3）,SS#1337
ss,Panzer Dragoon Saga (USA) (Disc 4),铁甲飞龙:传奇  （美版） （光碟 4）,SS#1338
ss,Pappara Paoon (Japan) (2M),啪啪方块  （日版） (2M),SS#1339
ss,Parodius (Europe),沙罗曼蛇  （欧版）,SS#1340
ss,Pastel Muses (Japan),蜡笔女神  （日版）,SS#1341
ss,PD Ultraman Link (Japan),PD奥特曼连线  （日版）,SS#1342
ss,Pebble Beach Golf Links (Europe) (3S),圆石滩高尔夫球场  （欧版） (3S),SS#1343
ss,Pebble Beach Golf Links (Europe) (4S),圆石滩高尔夫球场  （欧版） (4S),SS#1344
ss,Pebble Beach Golf Links (USA),圆石滩高尔夫球场  （美版）,SS#1345
ss,Pebble Beach Golf Links - Stadler ni Chousen (Japan),圆石滩高尔夫球场 - STADLER 的挑战  （日版）,SS#1346
ss,PGA Tour 97 (Europe),PGA巡回赛97  （欧版）,SS#1347
ss,PGA Tour 97 (Japan),PGA巡回赛97  （日版）,SS#1348
ss,PGA Tour 97 (USA),PGA巡回赛97  （美版）,SS#1349
ss,PhantasM (Japan) (Disc 1),幽灵 （日版） （光碟 1）,SS#1350
ss,PhantasM (Japan) (Disc 2),幽灵 （日版） （光碟 2）,SS#1351
ss,PhantasM (Japan) (Disc 3) (2M),幽灵 （日版） （光碟 3） (2M),SS#1352
ss,PhantasM (Japan) (Disc 4),幽灵 （日版） （光碟 4）,SS#1353
ss,PhantasM (Japan) (Disc 5),幽灵 （日版） （光碟 5）,SS#1354
ss,PhantasM (Japan) (Disc 6) (4M),幽灵 （日版） (Disc 6) (4M),SS#1355
ss,PhantasM (Japan) (Disc 6) (5M),幽灵 （日版） (Disc 6) (5M),SS#1356
ss,PhantasM (Japan) (Disc 7),幽灵 （日版） (Disc 7),SS#1357
ss,PhantasM (Japan) (Disc 8),幽灵 （日版） (Disc 8),SS#1358
ss,"Photo CD Operating System (Europe) (En,Ja,Fr,De,Es,It)","相片 CD 操作系统  （欧版） (En,Ja,Fr,De,Es,It)",SS#1359
ss,"Photo CD Operating System (Europe) (En,Ja,Fr,De,Es,It) (2S)","相片 CD 操作系统  （欧版） (En,Ja,Fr,De,Es,It) (2S)",SS#1360
ss,Photo Genic (Japan),照片回忆 （日版）,SS#1361
ss,"Photograph of a Crime, The - Hankou Shashin - Shibarareta Shoujo-tachi no Mita Mono wa (Japan)",犯行写真 - 想看被捆绑的少女吗  （日版）,SS#1362
ss,Pia Carrot e Youkoso!! 2 (Japan) (Disc 1) (Game Disc) (2M),快餐店之恋2 （日版） （光碟 1） (Game Disc) (2M),SS#1363
ss,Pia Carrot e Youkoso!! 2 (Japan) (Disc 1) (Game Disc) (3M),快餐店之恋2 （日版） （光碟 1） (Game Disc) (3M),SS#1364
ss,Pia Carrot e Youkoso!! 2 (Japan) (Disc 1) (Game Disc) (4M),快餐店之恋2 （日版） （光碟 1） (Game Disc) (4M),SS#1365
ss,Pia Carrot e Youkoso!! 2 (Japan) (Disc 2) (Special Disc) (1M),快餐店之恋2 （日版） （光碟 2） (Special Disc) (1M),SS#1366
ss,Pia Carrot e Youkoso!! 2 (Japan) (Disc 2) (Special Disc) (2M),快餐店之恋2 （日版） （光碟 2） (Special Disc) (2M),SS#1367
ss,Pia Carrot e Youkoso!! We've Been Waiting for You (Japan),快餐店之恋!! 我们一直在等着你  （日版）,SS#1368
ss,Pia Carrot e Youkoso!! We've Been Waiting for You (Japan) (Demo),快餐店之恋!! 我们一直在等着你  （日版） （演示版）,SS#1369
ss,PictFlash Don Don (Japan),连续不断地闪烁  （日版）,SS#1370
ss,Pinball Graffiti (Europe),涂鸦弹珠台  （欧版）,SS#1371
ss,Pinball Graffiti (Europe) (Demo),涂鸦弹珠台  （欧版） （演示版）,SS#1372
ss,Pinball Graffiti (Japan),涂鸦弹珠台  （日版）,SS#1373
ss,Planet Joker (Japan),星球扑克  （日版）,SS#1374
ss,Playboy - Karaoke Collection Volume 1 (Japan),花花公子-卡拉OK 精选集 卷 1  （日版）,SS#1375
ss,Playboy - Karaoke Collection Volume 2 (Japan) (2M),花花公子-卡拉OK 精选集 卷 2  （日版） (2M),SS#1376
ss,Pocket Fighter (Japan),口袋战士  （日版）,SS#1377
ss,Policenauts (Japan) (Disc 1),宇宙骑警  （日版） （光碟 1）,SS#1378
ss,Policenauts (Japan) (Disc 2),宇宙骑警  （日版） （光碟 2）,SS#1379
ss,Policenauts (Japan) (Disc 3),宇宙骑警  （日版） （光碟 3）,SS#1380
ss,Popoitto Hebereke (Japan),POPOITTO HEBEREKE  （日版）,SS#1381
ss,Powerslave (USA),力之奴仆  （美版）,SS#1382
ss,Preview Sega Saturn Vol. 1 (Europe),预告 世嘉土星 卷 1  （欧版）,SS#1383
ss,PriKura (Princess Kurara) Daisakusen (Japan),普里库拉公主 大作战  (Princess Kurara) Daisakusen （日版）,SS#1384
ss,PriKura (Princess Kurara) Daisakusen (Japan) (Demo),普里库拉公主 大作战  (Princess Kurara) Daisakusen （日版） （演示版）,SS#1385
ss,"Primal Rage (Europe) (En,Fr,De,Es,It,Pt)","恐龙佣兵  （欧版） (En,Fr,De,Es,It,Pt)",SS#1386
ss,Primal Rage (Japan),恐龙佣兵  （日版）,SS#1387
ss,Primal Rage (USA),恐龙佣兵  （美版）,SS#1388
ss,Prime Selection Vol. 1 (Japan),プライムセレクションVol．1 （日版）,SS#1389
ss,Princess Crown (Japan) (1M),公主皇冠  （日版） (1M),SS#1390
ss,Princess Crown (Japan) (Rev A) (11M),公主皇冠  （日版） （修正版 A） (11M),SS#1391
ss,Princess Crown (Japan) (Rev A) (13M),公主皇冠  （日版） （修正版 A） (13M),SS#1392
ss,Princess Maker - Yumemiru Yousei (Japan),美少女梦工厂 - 梦幻妖精  （日版）,SS#1393
ss,Princess Maker - Yumemiru Yousei (Japan) (Demo) (2M),美少女梦工厂 - 梦幻妖精  （日版） （演示版） (2M),SS#1394
ss,Princess Maker 2 (Japan) (1M),美少女梦工厂2 （日版） (1M),SS#1395
ss,Princess Maker 2 (Japan) (4M),美少女梦工厂2 （日版） (4M),SS#1396
ss,Princess Quest (Japan),公主冒险  （日版）,SS#1397
ss,Princess Quest (Japan) (Rev A) (11M),公主冒险  （日版） （修正版 A） (11M),SS#1398
ss,Prisoner of Ice - Jashin Kourin (Japan),南极冰人  （日版）,SS#1399
ss,Private Idol Disc - Data-hen - Race Queen F (Japan),私人偶像光碟 - 数据篇 - RACE QUEEN F  （日版）,SS#1400
ss,Private Idol Disc - Data-hen - Race Queen G (Japan),私人偶像光碟 - 数据篇 - RACE QUEEN G  （日版）,SS#1401
ss,Private Idol Disc - Tokubetsu-hen - Can Gal '97 (Japan),私人偶像光碟 - 特别篇 - CAN GAL '97  （日版）,SS#1402
ss,Private Idol Disc - Tokubetsu-hen - Cosplayers (Japan) (2M),私人偶像光碟 - 特别篇 - COSPLAYERS  （日版） (2M),SS#1403
